s t k edges
17 13 3 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13 9401.64577952
17 13 4 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13 18950.785616
17 13 5 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13 8736.34005726
7 22 0 7-6,6-1,1-0,0-3,3-2,2-23,23-22 2921.52703178
7 22 1 7-4,4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22 3414.18604842
7 22 2 7-6,6-12,12-10,10-11,11-31,31-22 4046.21469906
7 22 3 7-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22 7373.18366631
7 22 4 7-4,4-5,5-6,6-12,12-10,10-11,11-31,31-22 4538.8737157
7 22 5 7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22 14106.8889508
31 21 0 31-11,11-10,10-12,12-18,18-19,19-20,20-21 4635.64209446
31 21 1 31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 4879.22042357
31 21 2 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 5437.06982386
31 21 3 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 5300.94781672
31 21 4 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21 13859.3059223
31 21 5 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21 7166.40628482
20 14 0 20-13,13-17,17-16,16-15,15-14 822.162383008
20 14 1 20-21,21-14 1190.26414235
20 14 2 20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 4265.17373745
20 14 3 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14 9547.75349822
20 14 4 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 19096.8933347
20 14 5 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14 8882.44777596
18 10 0 18-12,12-10 805.74596106
18 10 1 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10 4393.87995076
18 10 2 18-24,24-25,25-26,26-30,30-31,31-11,11-10 6304.62595452
18 10 3 18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10 6412.01966993
18 10 4 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10 14862.9840601
18 10 5 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10 5424.17341697
23 19 0 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-19 3819.73992119
23 19 1 23-22,22-31,31-11,11-10,10-12,12-18,18-19 4165.2888377
23 19 2 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19 4877.1296144
23 19 3 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19 4830.59455996
23 19 4 23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19 13388.9526656
23 19 5 23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19 5907.42308061
21 15 0 21-14,14-15 435.489119224
21 15 1 21-20,20-13,13-17,17-16,16-15 1576.93740614
21 15 2 21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15 5019.94876058
21 15 3 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 10302.5285214
21 15 4 21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15 19851.6683579
21 15 5 21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 9637.22279909
8 12 0 8-6,6-12 2040.62693774
8 12 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12 2384.51747585
8 12 2 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12 3414.81094206
8 12 3 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12 6657.90097625
8 12 4 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12 8160.2171224
8 12 5 8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12 17216.2370731
22 12 0 22-31,31-11,11-10,10-12 2870.9808529
22 12 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12 3509.77435421
22 12 2 22-31,31-30,30-26,26-25,25-24,24-18,18-12 4373.29699904
22 12 3 22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12 12931.6551046
22 12 4 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12 6171.4375992
22 12 5 22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12 8991.72445496
23 9 0 23-2,2-3,3-0,0-1,1-6,6-8,8-9 3865.98356206
23 9 1 23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9 4830.88597353
23 9 2 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9 5176.43489004
23 9 3 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9 7477.32979331
23 9 4 23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9 5975.01364716
23 9 5 23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9 15430.3921841
10 14 0 10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 2156.59324374
10 14 1 10-12,12-18,18-19,19-20,20-21,21-14 2524.69500308
10 14 2 10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14 7548.01691523
10 14 3 10-11,11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 8023.57499655
10 14 4 10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14 3705.22437495
10 14 5 10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14 5055.45919344
8 18 0 8-9,9-17,17-13,13-20,20-19,19-18 1966.0122639
8 18 1 8-6,6-12,12-18 2459.13214968
8 18 2 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18 2996.30573012
8 18 3 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 7741.71191046
8 18 4 8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 17290.851747
8 18 5 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18 7076.40618819
11 15 0 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 2918.74903684
11 15 1 11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15 3546.14894617
11 15 2 11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15 6526.56297214
11 15 3 11-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15 7261.41920345
11 15 4 11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15 4467.38016805
11 15 5 11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15 6076.91313653
9 19 0 9-17,17-13,13-20,20-19 1011.14605234
9 19 1 9-17,17-16,16-15,15-14,14-21,21-20,20-19 2041.43951855
9 19 2 9-8,8-6,6-12,12-18,18-19 3413.99836125
9 19 3 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19 8696.57812202
9 19 4 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19 18245.7179585
9 19 5 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19 8031.27239976
24 21 0 24-18,18-19,19-20,20-21 4201.77163777
24 21 1 24-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 4445.34996688
24 21 2 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 6536.24600281
24 21 3 24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 14293.176379
24 21 4 24-18,18-12,12-6,6-8,8-9,9-17,17-13,13-20,20-21 7569.54625201
24 21 5 24-25,25-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 5734.81827341
14 8 0 14-15,15-16,16-17,17-9,9-8 1277.35668809
14 8 1 14-21,21-20,20-13,13-17,17-9,9-8 2627.59150659
14 8 2 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-6,6-8 3809.97943236
14 8 3 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 9460.66095248
14 8 4 14-21,21-20,20-19,19-18,18-12,12-6,6-8 4178.08119171
14 8 5 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8 19009.800789
12 8 0 12-6,6-8 2040.62693774
12 8 1 12-18,18-19,19-20,20-13,13-17,17-9,9-8 2384.51747585
12 8 2 12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 3414.81094206
12 8 3 12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 6657.90097625
12 8 4 12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 8160.2171224
12 8 5 12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8 17216.2370731
1 21 0 1-6,6-12,12-18,18-19,19-20,20-21 3656.46233482
1 21 1 1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3685.19062655
1 21 2 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21 6387.52129176
1 21 3 1-6,6-8,8-9,9-17,17-13,13-20,20-21 4423.74535659
1 21 4 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 7052.82701403
1 21 5 1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14,14-21 3900.04066393
25 16 0 25-24,24-18,18-19,19-20,20-13,13-17,17-16 4098.695466
25 16 1 25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16 5014.58866834
25 16 2 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 5723.42897223
25 16 3 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16 6714.21070315
25 16 4 25-24,24-18,18-12,12-6,6-8,8-9,9-17,17-16 6484.3370211
25 16 5 25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16 13723.9376775
15 13 0 15-16,16-17,17-13 507.525173277
15 13 1 15-14,14-21,21-20,20-13 1504.90135209
15 13 2 15-16,16-17,17-9,9-8,8-6,6-12,12-18,18-19,19-20,20-13 4320.51279718
15 13 3 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13 10842.649257
15 13 4 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-13 5560.0694962
15 13 5 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13 19152.2323945
2 18 0 2-3,3-0,0-1,1-6,6-12,12-18 3397.32744821
2 18 1 2-23,23-22,22-31,31-11,11-10,10-12,12-18 3820.43818278
2 18 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 4485.74390504
2 18 3 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18 5221.98026932
2 18 4 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 13044.1020106
2 18 5 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18 6252.27373553
26 23 0 26-30,30-31,31-22,22-23 637.621341413
26 23 1 26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23 5900.12819434
26 23 2 26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 7245.45001184
26 23 3 26-27,27-28,28-29,29-31,31-22,22-23 9195.97944702
26 23 4 26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-22,22-23 7590.99892835
26 23 5 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 9070.10283295
0 14 0 0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14 3909.76218655
0 14 1 0-1,1-6,6-12,12-18,18-19,19-20,20-21,21-14 4492.71398328
0 14 2 0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 5794.84797242
0 14 3 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14 5259.99700504
0 14 4 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 6828.25545403
0 14 5 0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 4124.61222393
3 11 0 3-2,2-23,23-22,22-31,31-11 2265.93940422
3 11 1 3-0,0-1,1-6,6-12,12-10,10-11 4114.81580288
3 11 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-10,10-11 6326.34678479
3 11 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11 19050.1074108
3 11 4 3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11 7806.77251409
3 11 5 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-30,30-31,31-11 8667.09648404
27 6 0 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6 2880.78953991
27 6 1 27-26,26-30,30-31,31-11,11-10,10-12,12-6 3871.57127084
27 6 2 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6 11224.5363705
27 6 3 27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6 7041.54590944
27 6 4 27-26,26-25,25-24,24-18,18-12,12-6 5216.89308834
27 6 5 27-28,28-29,29-31,31-11,11-10,10-12,12-6 12215.3181014
1 15 0 1-6,6-8,8-9,9-17,17-16,16-15 3249.70150732
1 15 1 1-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15 4091.95145405
1 15 2 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 6195.61050165
1 15 3 1-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15 4859.23447581
1 15 4 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15 7488.31613325
1 15 5 1-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 3464.55154471
4 12 0 4-7,7-6,6-12 1293.67141216
4 12 1 4-5,5-6,6-12 1549.45529681
4 12 2 4-7,7-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12 3955.33465714
4 12 3 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12 6166.72933533
4 12 4 4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12 4985.62812336
4 12 5 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12 7669.04548147
28 1 0 28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1 2009.29440054
28 1 1 28-27,27-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1 4886.29121304
28 1 2 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1 10209.8164283
28 1 3 28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 8056.26585164
28 1 4 28-29,29-31,31-11,11-10,10-12,12-6,6-1 13086.8132408
28 1 5 28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1 6231.61303054
2 12 0 2-3,3-0,0-1,1-6,6-12 2978.82223627
2 12 1 2-23,23-22,22-31,31-11,11-10,10-12 3401.93297084
2 12 2 2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12 4904.24911699
2 12 3 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-12 5640.48548126
2 12 4 2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12 13462.6072226
2 12 5 2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12 6670.77894747
5 1 0 5-6,6-1 1305.81894691
5 1 1 5-4,4-7,7-6,6-1 1660.04167503
5 1 2 5-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1 5800.35907245
5 1 3 5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1 9127.3280397
5 1 4 5-4,4-7,7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1 6154.58180057
5 1 5 5-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1 15861.0333242
29 4 0 29-28,28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4 7543.99698359
29 4 1 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4 7640.97446722
29 4 2 29-31,31-11,11-10,10-12,12-6,6-7,7-4 8375.97231349
29 4 3 29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-5,5-4 10135.8844167
29 4 4 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-7,7-4 11037.6355585
29 4 5 29-31,31-11,11-10,10-12,12-6,6-5,5-4 8631.75619815
3 17 0 3-0,0-1,1-6,6-8,8-9,9-17 4059.17678947
3 17 1 3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-13,13-17 4274.02682686
3 17 2 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17 4983.24166262
3 17 3 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 6678.8408511
3 17 4 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17 6531.87279383
3 17 5 3-0,0-1,1-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 5304.32029307
16 7 0 16-17,17-9,9-8,8-6,6-7 2455.8405819
16 7 1 16-17,17-9,9-8,8-6,6-5,5-4,4-7 2948.49959855
16 7 2 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-7 3586.58382163
16 7 3 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7 7953.27038006
16 7 4 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-5,5-4,4-7 4079.24283827
16 7 5 16-17,17-13,13-20,20-19,19-18,18-12,12-6,6-7 2670.69061928
6 14 0 6-8,8-9,9-17,17-16,16-15,15-14 2436.24304153
6 14 1 6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15,15-14 2651.09307892
6 14 2 6-12,12-18,18-19,19-20,20-21,21-14 3019.19483827
6 14 3 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 8301.77459904
6 14 4 6-8,8-9,9-17,17-13,13-20,20-21,21-14 3786.47786003
6 14 5 6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 17850.9144356
30 27 0 30-26,26-27 161.642013849
30 27 1 30-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27 7163.34117673
30 27 2 30-31,31-29,29-28,28-27 8553.7104204
30 27 3 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 9760.69343551
30 27 4 30-26,26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29,29-28,28-27 15615.76076
30 27 5 30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27 7936.0406144
19 18 0 19-18 383.631563949
19 18 1 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-18 4041.51284964
19 18 2 19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-18 5071.80631585
19 18 3 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 9324.09261041
19 18 4 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 18873.2324469
19 18 5 19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18 9689.08035436
17 6 0 17-9,9-8,8-6 2105.1471881
17 6 1 17-13,13-20,20-19,19-18,18-12,12-6 2319.99722549
17 6 2 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6 3350.2906917
17 6 3 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6 7602.57698626
17 6 4 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6 17151.7168228
17 6 5 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6 7967.56473021
7 15 0 7-6,6-8,8-9,9-17,17-16,16-15 2600.0872284
7 15 1 7-4,4-5,5-6,6-8,8-9,9-17,17-16,16-15 3092.74624505
7 15 2 7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15 3442.33717513
7 15 3 7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15 8724.9169359
7 15 4 7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-16,16-15 2814.93726579
7 15 5 7-4,4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14,14-15 4702.27921353
31 18 0 31-11,11-10,10-12,12-18 3222.53309666
31 18 1 31-30,30-26,26-25,25-24,24-18 3887.83881892
31 18 2 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18 3995.23253433
31 18 3 31-29,29-28,28-27,27-26,26-25,25-24,24-18 12446.1969245
31 18 4 31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18 6810.66708636
31 18 5 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18 6850.17882165
20 21 0 20-21 884.424098127
20 21 1 20-13,13-17,17-16,16-15,15-14,14-21 1128.00242724
20 21 2 20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 4571.01378167
20 21 3 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 9853.59354245
20 21 4 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 19402.733379
20 21 5 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 9188.28782018
18 5 0 18-12,12-6,6-5 1662.95720237
18 5 1 18-12,12-6,6-7,7-4,4-5 2017.17993049
18 5 2 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5 3487.61002347
18 5 3 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5 6945.53696314
18 5 4 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-5 4517.90348969
18 5 5 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-5 16494.6767997
16 29 0 16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28,28-29 8736.56407548
16 29 1 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 9135.60707474
16 29 2 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29 9493.6508768
16 29 3 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29 9244.87546909
16 29 4 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29 10126.3888057
16 29 5 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-29 10158.9565991
21 8 0 21-14,14-15,15-16,16-17,17-9,9-8 1583.19673232
21 8 1 21-20,20-13,13-17,17-9,9-8 2321.75146236
21 8 2 21-20,20-19,19-18,18-12,12-6,6-8 3872.24114748
21 8 3 21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8 9154.82090825
21 8 4 21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8 18703.9607448
21 8 5 21-14,14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-6,6-8 4115.81947659
17 24 0 17-13,13-20,20-19,19-18,18-24 3808.41406922
17 24 1 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 4838.70753543
17 24 2 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 5899.31010514
