s t k edges
10 0 0 10-2,2-11,11-0 2869.83222573
10 0 1 10-2,2-1,1-6,6-7,7-3,3-0 16083.1195076
10 0 2 10-18,18-17,17-14,14-2,2-11,11-0 18799.6896391
10 0 3 10-2,2-14,14-6,6-7,7-3,3-0 19219.3354025
10 0 4 10-18,18-17,17-16,16-15,15-14,14-2,2-11,11-0 20460.6908177
10 0 5 10-2,2-14,14-13,13-6,6-7,7-3,3-0 21819.0228631
8 16 0 8-16 725.265554499
8 16 1 8-15,15-16 2548.64776707
8 16 2 8-15,15-9,9-16 2548.64776707
8 16 3 8-12,12-13,13-16 5568.57521858
8 16 4 8-15,15-14,14-17,17-16 10966.4842327
8 16 5 8-12,12-13,13-14,14-9,9-16 8983.88600439
11 13 0 11-2,2-14,14-13 7828.20215002
11 13 1 11-2,2-14,14-15,15-8,8-12,12-13 11673.0265289
11 13 2 11-0,0-3,3-7,7-6,6-13 15433.9230046
11 13 3 11-2,2-10,10-18,18-17,17-16,16-13 12819.8146426
11 13 4 11-2,2-14,14-9,9-16,16-13 11976.4855136
11 13 5 11-2,2-14,14-15,15-16,16-13 11976.4855136
14 10 0 14-2,2-10 6018.69759097
14 10 1 14-17,17-18,18-10 11337.8897566
14 10 2 14-9,9-16,16-17,17-18,18-10 12998.8909352
14 10 3 14-6,6-1,1-2,2-10 15129.0231387
14 10 4 14-6,6-7,7-3,3-0,0-11,11-2,2-10 16070.4700373
14 10 5 14-15,15-16,16-17,17-18,18-10 12998.8909352
12 14 0 12-13,13-14 3629.23081584
12 14 1 12-8,8-15,15-14 5261.3326154
12 14 2 12-8,8-15,15-9,9-14 5261.3326154
12 14 3 12-13,13-16,16-9,9-14 7777.51417941
12 14 4 12-8,8-16,16-15,15-14 6079.92074304
12 14 5 12-8,8-16,16-13,13-14 7710.34900956
15 3 0 15-14,14-2,2-11,11-0,0-3 9922.61178707
15 3 1 15-9,9-14,14-2,2-11,11-0,0-3 9922.61178707
15 3 2 15-14,14-6,6-7,7-3 15661.4497161
15 3 3 15-9,9-14,14-6,6-7,7-3 15661.4497161
15 3 4 15-16,16-17,17-18,18-10,10-2,2-11,11-0,0-3 13407.9112563
15 3 5 15-8,8-12,12-13,13-14,14-2,2-11,11-0,0-3 13891.5514091
13 15 0 13-12,12-8,8-15 3906.8820005
13 15 1 13-16,16-15 4210.34098514
13 15 2 13-16,16-9,9-15 4210.34098514
13 15 3 13-14,14-15 4983.68143075
13 15 4 13-14,14-9,9-15 4983.68143075
13 15 5 13-12,12-8,8-16,16-15 4725.47012814
0 12 0 0-11,11-2,2-14,14-13,13-12 11091.0306983
0 12 1 0-11,11-2,2-14,14-15,15-8,8-12 12723.1324979
0 12 2 0-3,3-7,7-6,6-13,13-12 14383.8170357
0 12 3 0-11,11-2,2-10,10-18,18-17,17-16,16-8,8-12 14385.0497546
0 12 4 0-11,11-2,2-14,14-9,9-16,16-13,13-12 15239.3140619
0 12 5 0-11,11-2,2-14,14-9,9-15,15-8,8-12 12723.1324979
3 9 0 3-0,0-11,11-2,2-14,14-9 9922.61178707
3 9 1 3-0,0-11,11-2,2-14,14-15,15-9 9922.61178707
3 9 2 3-7,7-6,6-14,14-9 15661.4497161
3 9 3 3-7,7-6,6-14,14-15,15-9 15661.4497161
3 9 4 3-0,0-11,11-2,2-10,10-18,18-17,17-16,16-9 13407.9112563
3 9 5 3-0,0-11,11-2,2-14,14-13,13-16,16-9 14195.0103938
1 9 0 1-2,2-14,14-9 10957.8274255
1 9 1 1-2,2-14,14-15,15-9 10957.8274255
1 9 2 1-6,6-14,14-9 13684.7871791
1 9 3 1-6,6-13,13-16,16-9 15511.1341942
1 9 4 1-2,2-10,10-18,18-17,17-16,16-9 14443.1268947
1 9 5 1-6,6-13,13-12,12-8,8-15,15-9 15207.6752095
4 2 0 4-6,6-1,1-2 12251.255017
4 2 1 4-5,5-7,7-6,6-1,1-2 12994.0033505
4 2 2 4-6,6-7,7-3,3-0,0-11,11-2 13192.7019156
4 2 3 4-13,13-14,14-2 16112.6980116
4 2 4 4-13,13-12,12-8,8-15,15-14,14-2 19957.5223905
4 2 5 4-6,6-14,14-2 15387.4709119
2 14 0 2-14 5305.33262386
2 14 1 2-10,10-18,18-17,17-14 12051.2547237
2 14 2 2-10,10-18,18-17,17-16,16-15,15-14 13712.2559023
2 14 3 2-1,1-6,6-14 14415.6581716
2 14 4 2-11,11-0,0-3,3-7,7-6,6-14 15357.1050701
2 14 5 2-1,1-6,6-13,13-14 17015.3456322
5 3 0 5-7,7-3 11197.2992472
5 3 1 5-4,4-6,6-7,7-3 11617.9184002
5 3 2 5-7,7-6,6-1,1-2,2-11,11-0,0-3 14568.7868659
5 3 3 5-4,4-13,13-14,14-2,2-11,11-0,0-3 18850.8490135
5 3 4 5-4,4-13,13-6,6-7,7-3 22143.6353508
5 3 5 5-4,4-6,6-14,14-2,2-11,11-0,0-3 18125.6219137
16 5 0 16-13,13-4,4-5 11755.5354199
16 5 1 16-8,8-12,12-13,13-4,4-5 12270.6645628
16 5 2 16-13,13-6,6-7,7-5 13209.3766278
16 5 3 16-15,15-14,14-6,6-7,7-5 14024.999953
16 5 4 16-9,9-14,14-6,6-4,4-5 14445.6191059
16 5 5 16-17,17-14,14-6,6-7,7-5 17521.2126094
6 8 0 6-13,13-12,12-8 8879.30805931
6 8 1 6-14,14-15,15-8 9811.74522284
6 8 2 6-14,14-9,9-15,15-8 9811.74522284
6 8 3 6-13,13-16,16-8 9814.71002532
6 8 4 6-14,14-15,15-16,16-8 10630.3333505
6 8 5 6-14,14-13,13-12,12-8 11325.359651
17 0 0 17-18,18-10,10-2,2-11,11-0 9508.31916871
17 0 1 17-14,14-2,2-11,11-0 12161.2026961
17 0 2 17-14,14-6,6-7,7-3,3-0 17900.0406251
17 0 3 17-16,16-13,13-6,6-7,7-3,3-0 18745.4184786
17 0 4 17-16,16-15,15-14,14-2,2-11,11-0 13822.2038747
17 0 5 17-16,16-8,8-12,12-13,13-6,6-7,7-3,3-0 19260.5476216
7 13 0 7-6,6-13 6200.08865578
7 13 1 7-6,6-14,14-13 8646.14024745
7 13 2 7-5,5-4,4-13 12986.1117618
7 13 3 7-6,6-4,4-13 12243.3634283
7 13 4 7-6,6-14,14-15,15-8,8-12,12-13 12490.9646264
7 13 5 7-6,6-14,14-9,9-16,16-13 12794.423611
18 7 0 18-10,10-2,2-1,1-6,6-7 11730.3949865
18 7 1 18-10,10-2,2-11,11-0,0-3,3-7 12671.8418851
18 7 2 18-17,17-14,14-6,6-7 14736.5179087
18 7 3 18-17,17-16,16-13,13-6,6-7 15581.8957622
18 7 4 18-17,17-16,16-8,8-12,12-13,13-6,6-7 16097.0249052
18 7 5 18-10,10-2,2-14,14-6,6-7 14866.6108814
9 12 0 9-15,15-8,8-12 2800.52071082
9 12 1 9-16,16-8,8-12 3619.10883846
9 12 2 9-16,16-13,13-12 5316.70227482
9 12 3 9-14,14-13,13-12 6090.04272043
9 12 4 9-15,15-16,16-8,8-12 3619.10883846
9 12 5 9-15,15-14,14-13,13-12 6090.04272043
10 11 0 10-2,2-11 713.364967112
10 11 1 10-18,18-17,17-14,14-2,2-11 16643.2223805
10 11 2 10-2,2-1,1-6,6-7,7-3,3-0,0-11 18239.5867662
10 11 3 10-18,18-17,17-16,16-15,15-14,14-2,2-11 18304.223559
10 11 4 10-2,2-14,14-6,6-7,7-3,3-0,0-11 21375.8026611
10 11 5 10-18,18-17,17-16,16-9,9-14,14-2,2-11 18304.223559
11 2 0 11-2 0.0
11 2 1 11-0,0-3,3-7,7-6,6-1,1-2 17526.2217991
11 2 2 11-0,0-3,3-7,7-6,6-14,14-2 20662.437694
11 2 3 11-0,0-3,3-7,7-5,5-4,4-6,6-1,1-2 26186.7052661
11 2 4 11-0,0-3,3-7,7-6,6-13,13-14,14-2 23262.1251546
11 2 5 11-0,0-3,3-7,7-6,6-14,14-17,17-18,18-10,10-2 27408.3597938
14 13 0 14-13 2522.86952616
14 13 1 14-15,15-8,8-12,12-13 6367.69390508
14 13 2 14-9,9-15,15-8,8-12,12-13 6367.69390508
14 13 3 14-17,17-16,16-13 10167.3655462
14 13 4 14-6,6-13 12323.3593771
14 13 5 14-15,15-16,16-13 6671.15288973
12 5 0 12-13,13-4,4-5 9972.54089449
12 5 1 12-13,13-6,6-7,7-5 11426.3821025
12 5 2 12-8,8-16,16-13,13-4,4-5 14053.6590882
12 5 3 12-8,8-15,15-14,14-6,6-7,7-5 15504.5354937
12 5 4 12-13,13-6,6-4,4-5 11847.0012554
12 5 5 12-13,13-14,14-6,6-7,7-5 13872.4336941
15 8 0 15-8 1227.66259696
15 8 1 15-16,16-8 2046.2507246
15 8 2 15-9,9-16,16-8 2046.2507246
15 8 3 15-14,14-13,13-12,12-8 7662.90083428
15 8 4 15-16,16-13,13-12,12-8 6889.56038868
15 8 5 15-14,14-17,17-16,16-8 10464.0871902
13 8 0 13-12,12-8 2679.21940354
13 8 1 13-16,16-8 3614.62136954
13 8 2 13-16,16-15,15-8 5438.00358211
13 8 3 13-14,14-15,15-8 6211.34402771
13 8 4 13-14,14-9,9-16,16-8 7029.93215535
13 8 5 13-14,14-17,17-16,16-8 10526.1448118
0 3 0 0-3 0.0
0 3 1 0-11,11-2,2-1,1-6,6-7,7-3 17526.2217991
0 3 2 0-11,11-2,2-14,14-6,6-7,7-3 20662.437694
0 3 3 0-11,11-2,2-1,1-6,6-4,4-5,5-7,7-3 26186.7052661
0 3 4 0-11,11-2,2-14,14-13,13-6,6-7,7-3 23262.1251546
0 3 5 0-11,11-2,2-10,10-18,18-17,17-14,14-6,6-7,7-3 27408.3597938
3 14 0 3-0,0-11,11-2,2-14 7461.79988248
3 14 1 3-7,7-6,6-14 13200.6378115
3 14 2 3-0,0-11,11-2,2-10,10-18,18-17,17-14 14207.7219823
3 14 3 3-7,7-6,6-13,13-14 15800.3252722
3 14 4 3-7,7-6,6-13,13-12,12-8,8-15,15-14 19645.1496511
3 14 5 3-0,0-11,11-2,2-1,1-6,6-14 16572.1254302
1 2 0 1-2 3191.68289701
1 2 1 1-6,6-7,7-3,3-0,0-11,11-2 14334.5389021
1 2 2 1-6,6-14,14-2 16529.3078984
1 2 3 1-6,6-13,13-14,14-2 19128.9953591
1 2 4 1-6,6-14,14-17,17-18,18-10,10-2 23275.2299983
1 2 5 1-6,6-13,13-12,12-8,8-15,15-14,14-2 22973.819738
4 9 0 4-13,13-12,12-8,8-15,15-9 12191.3778621
4 9 1 4-13,13-16,16-9 12494.8368467
4 9 2 4-6,6-14,14-9 12542.9501926
4 9 3 4-5,5-7,7-6,6-14,14-9 13285.6985261
4 9 4 4-13,13-14,14-15,15-9 13268.1772923
4 9 5 4-6,6-13,13-16,16-9 14369.2972076
2 9 0 2-14,14-9 7766.14452845
2 9 1 2-14,14-15,15-9 7766.14452845
2 9 2 2-10,10-18,18-17,17-16,16-9 11251.4439977
2 9 3 2-1,1-6,6-14,14-15,15-9 16876.4700762
2 9 4 2-14,14-13,13-16,16-9 12038.5431352
2 9 5 2-10,10-18,18-17,17-16,16-15,15-9 11251.4439977
5 12 0 5-4,4-13,13-12 9972.54089449
5 12 1 5-7,7-6,6-13,13-12 11426.3821025
5 12 2 5-4,4-13,13-16,16-8,8-12 14053.6590882
5 12 3 5-7,7-6,6-14,14-15,15-8,8-12 15504.5354937
5 12 4 5-4,4-6,6-13,13-12 11847.0012554
5 12 5 5-7,7-6,6-14,14-13,13-12 13872.4336941
6 3 0 6-7,7-3 7077.36709023
6 3 1 6-1,1-2,2-11,11-0,0-3 10448.8547089
6 3 2 6-14,14-2,2-11,11-0,0-3 13585.0706038
6 3 3 6-4,4-5,5-7,7-3 15737.8505572
6 3 4 6-13,13-14,14-2,2-11,11-0,0-3 16184.7580644
6 3 5 6-14,14-17,17-18,18-10,10-2,2-11,11-0,0-3 20330.9927036
7 10 0 7-6,6-1,1-2,2-10 9005.75241739
7 10 1 7-3,3-0,0-11,11-2,2-10 9947.19931596
7 10 2 7-6,6-14,14-17,17-18,18-10 17461.1604779
7 10 3 7-6,6-13,13-14,14-2,2-10 14741.6557729
7 10 4 7-5,5-4,4-6,6-1,1-2,2-10 17666.2358843
7 10 5 7-6,6-13,13-16,16-17,17-18,18-10 18306.5383313
16 18 0 16-17,17-18 6492.45129135
16 18 1 16-15,15-14,14-17,17-18 12395.0442621
16 18 2 16-15,15-14,14-2,2-10,10-18 12525.1372348
16 18 3 16-9,9-14,14-17,17-18 12395.0442621
16 18 4 16-13,13-14,14-2,2-10,10-18 14155.5655013
16 18 5 16-8,8-15,15-9,9-14,14-17,17-18 13026.9872435
15 17 0 15-16,16-17 3899.59208763
15 17 1 15-9,9-16,16-17 3899.59208763
15 17 2 15-9,9-14,14-17 7160.2147182
15 17 3 15-14,14-17 7160.2147182
15 17 4 15-8,8-16,16-17 4531.53506898
15 17 5 15-8,8-12,12-13,13-14,14-17 11129.1543403
13 1 0 13-14,14-2,2-1 11019.885047
13 1 1 13-6,6-1 11300.793209
13 1 2 13-14,14-6,6-1 13746.8448007
13 1 3 13-12,12-8,8-15,15-14,14-2,2-1 14864.709426
13 1 4 13-16,16-9,9-14,14-2,2-1 15168.1684106
13 1 5 13-16,16-15,15-14,14-2,2-1 15168.1684106
11 17 0 11-2,2-10,10-18,18-17 7351.85191008
11 17 1 11-2,2-14,14-17 10004.7354375
11 17 2 11-0,0-3,3-7,7-6,6-13,13-16,16-17 20901.8857372
11 17 3 11-2,2-1,1-6,6-14,14-17 19115.0609852
11 17 4 11-2,2-14,14-9,9-16,16-17 11665.7366161
11 17 5 11-2,2-14,14-15,15-16,16-17 11665.7366161
2 0 0 2-11,11-0 2156.46725862
2 0 1 2-1,1-6,6-7,7-3,3-0 15369.7545405
2 0 2 2-14,14-6,6-7,7-3,3-0 18505.9704354
2 0 3 2-1,1-6,6-4,4-5,5-7,7-3,3-0 24030.2380075
2 0 4 2-14,14-13,13-6,6-7,7-3,3-0 21105.657896
2 0 5 2-10,10-18,18-17,17-14,14-6,6-7,7-3,3-0 25251.8925352
