s t k edges
5 2 0 5-8,8-21,21-22,22-3,3-2 3487.9351081
5 2 1 5-8,8-21,21-22,22-3,3-14,14-2 3986.7212377
5 2 2 5-4,4-6,6-19,19-17,17-16,16-0,0-3,3-2 4255.65300186
5 2 3 5-4,4-7,7-1,1-16,16-0,0-3,3-14,14-2 6199.67600529
5 2 4 5-8,8-21,21-9,9-22,22-3,3-2 3852.28905958
5 2 5 5-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-2 3924.20003213
16 6 0 16-17,17-19,19-6 1248.26668474
16 6 1 16-17,17-18,18-19,19-6 1356.21673056
16 6 2 16-1,1-7,7-6 2899.79102722
16 6 3 16-15,15-13,13-22,22-21,21-8,8-5,5-4,4-6 3827.95822896
16 6 4 16-1,1-7,7-4,4-6 3429.77806261
16 6 5 16-15,15-13,13-22,22-9,9-21,21-20,20-19,19-6 4020.64231577
6 9 0 6-19,19-20,20-21,21-9 1808.97731029
6 9 1 6-4,4-5,5-8,8-21,21-9 1980.64717497
6 9 2 6-19,19-20,20-21,21-22,22-9 2249.22596767
6 9 3 6-19,19-17,17-16,16-15,15-13,13-22,22-9 3459.93169022
6 9 4 6-7,7-4,4-5,5-8,8-21,21-9 2599.1820108
6 9 5 6-19,19-10,10-8,8-21,21-9 2422.33719186
17 7 0 17-19,19-6,6-7 1047.16135342
17 7 1 17-18,18-19,19-6,6-7 1155.11139924
17 7 2 17-19,19-10,10-8,8-5,5-4,4-7 2131.78013902
17 7 3 17-16,16-1,1-7 3100.89635854
17 7 4 17-16,16-15,15-13,13-22,22-21,21-8,8-5,5-4,4-7 4647.59839611
17 7 5 17-19,19-6,6-4,4-7 1577.14838882
7 12 0 7-6,6-19,19-17,17-16,16-0,0-12 4050.17893162
7 12 1 7-6,6-19,19-17,17-16,16-0,0-3,3-11,11-12 5693.30857759
7 12 2 7-4,4-5,5-8,8-21,21-22,22-3,3-0,0-12 5949.22210204
7 12 3 7-1,1-16,16-0,0-12 4876.8809696
7 12 4 7-4,4-5,5-8,8-21,21-22,22-3,3-11,11-12 6449.61248497
7 12 5 7-6,6-19,19-18,18-17,17-16,16-0,0-12 4158.12897744
18 4 0 18-19,19-6,6-4 1005.20959817
18 4 1 18-17,17-19,19-6,6-4 1108.51535406
18 4 2 18-19,19-10,10-8,8-5,5-4 1559.84134837
18 4 3 18-17,17-16,16-1,1-7,7-4 3780.78519501
18 4 4 18-19,19-20,20-21,21-8,8-5,5-4 2502.5193133
18 4 5 18-19,19-6,6-7,7-4 1623.744434
21 9 0 21-9 195.133911905
21 9 1 21-22,22-9 635.382569279
21 9 2 21-20,20-19,19-17,17-16,16-15,15-13,13-22,22-9 3908.00264634
21 9 3 21-20,20-19,19-18,18-17,17-16,16-0,0-3,3-22,22-9 6492.35558594
21 9 4 21-8,8-5,5-4,4-7,7-1,1-16,16-15,15-13,13-22,22-9 6690.6818271
21 9 5 21-8,8-10,10-19,19-17,17-16,16-15,15-13,13-22,22-9 4521.36252791
22 6 0 22-21,21-20,20-19,19-6 1846.92466324
22 6 1 22-21,21-8,8-5,5-4,4-6 2018.59452791
22 6 2 22-9,9-21,21-20,20-19,19-6 2211.27861472
22 6 3 22-13,13-15,15-16,16-17,17-19,19-6 3057.63038579
22 6 4 22-21,21-8,8-5,5-4,4-7,7-6 2637.12936374
22 6 5 22-9,9-21,21-8,8-10,10-19,19-6 2824.63849629
10 8 0 10-8 179.358311588
10 8 1 10-19,19-6,6-4,4-5,5-8 2277.32038494
10 8 2 10-19,19-20,20-21,21-8 2495.91592448
10 8 3 10-19,19-17,17-16,16-15,15-13,13-22,22-21,21-8 4172.78417674
10 8 4 10-19,19-6,6-7,7-4,4-5,5-8 2895.85522077
10 8 5 10-19,19-18,18-17,17-16,16-0,0-3,3-22,22-21,21-8 6757.13711633
11 5 0 11-12,12-0,0-16,16-17,17-19,19-10,10-8,8-5 4413.85143029
11 5 1 11-12,12-0,0-16,16-17,17-19,19-6,6-4,4-5 4853.25444585
11 5 2 11-3,3-22,22-21,21-8,8-5 5028.00213491
11 5 3 11-3,3-22,22-9,9-21,21-8,8-5 5392.35608639
11 5 4 11-12,12-0,0-16,16-1,1-7,7-4,4-5 6298.49131967
11 5 5 11-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-5 5464.26705894
9 21 0 9-21 195.133911905
9 21 1 9-22,22-21 635.382569279
9 21 2 9-22,22-13,13-15,15-16,16-17,17-19,19-20,20-21 3908.00264634
9 21 3 9-22,22-3,3-0,0-16,16-17,17-18,18-19,19-20,20-21 6492.35558594
9 21 4 9-22,22-13,13-15,15-16,16-1,1-7,7-4,4-5,5-8,8-21 6690.6818271
9 21 5 9-22,22-13,13-15,15-16,16-17,17-19,19-10,10-8,8-21 4521.36252791
14 18 0 14-3,3-0,0-16,16-17,17-18 3110.61629506
14 18 1 14-2,2-3,3-0,0-16,16-17,17-18 3110.92196781
14 18 2 14-3,3-22,22-21,21-20,20-19,19-18 3901.96001062
14 18 3 14-3,3-22,22-21,21-8,8-10,10-19,19-18 4515.31989219
14 18 4 14-2,2-3,3-22,22-9,9-21,21-20,20-19,19-18 4266.61963486
14 18 5 14-3,3-0,0-16,16-17,17-19,19-18 3111.03849926
12 6 0 12-0,0-16,16-17,17-19,19-10,10-8,8-5,5-4,4-6 4928.67403363
12 6 1 12-11,11-3,3-0,0-16,16-17,17-19,19-6 5280.89742534
12 6 2 12-0,0-3,3-22,22-21,21-20,20-19,19-6 5571.42855378
12 6 3 12-0,0-16,16-1,1-7,7-6 5289.29212185
12 6 4 12-11,11-3,3-22,22-21,21-20,20-19,19-6 6071.81893671
12 6 5 12-0,0-16,16-1,1-7,7-4,4-6 5819.27915724
10 18 0 10-19,19-18 741.125948994
10 18 1 10-19,19-17,17-18 844.431704886
10 18 2 10-8,8-5,5-4,4-6,6-19,19-18 1823.92499755
10 18 3 10-8,8-21,21-22,22-13,13-15,15-16,16-17,17-18 3718.96658515
10 18 4 10-8,8-21,21-20,20-19,19-18 2042.5205371
10 18 5 10-8,8-5,5-4,4-7,7-1,1-16,16-17,17-18 4599.50059439
15 11 0 15-16,16-0,0-12,12-11 3470.44605723
15 11 1 15-16,16-0,0-3,3-11 4412.91164006
15 11 2 15-13,13-22,22-3,3-11 4953.31301192
15 11 3 15-16,16-17,17-19,19-20,20-21,21-22,22-3,3-11 6534.59407864
15 11 4 15-13,13-22,22-3,3-0,0-12,12-11 5153.58669213
15 11 5 15-13,13-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12,12-11 6469.31272931
13 7 0 13-22,22-21,21-8,8-5,5-4,4-7 2592.32327374
13 7 1 13-22,22-21,21-20,20-19,19-6,6-7 2626.94087773
13 7 2 13-15,15-16,16-17,17-19,19-6,6-7 3102.4364758
13 7 3 13-15,15-16,16-1,1-7 3929.13851378
13 7 4 13-22,22-9,9-21,21-8,8-5,5-4,4-7 2956.67722523
13 7 5 13-15,15-16,16-17,17-18,18-19,19-6,6-7 3210.38652162
0 4 0 0-16,16-17,17-19,19-6,6-4 3091.78583623
0 4 1 0-16,16-17,17-18,18-19,19-6,6-4 3199.73588205
0 4 2 0-3,3-22,22-21,21-8,8-5,5-4 4460.84197125
0 4 3 0-16,16-1,1-7,7-4 4537.02271005
0 4 4 0-3,3-22,22-9,9-21,21-8,8-5,5-4 4825.19592274
0 4 5 0-16,16-1,1-7,7-6,6-4 4743.3101787
4 10 0 4-5,5-8,8-10 818.715399379
4 10 1 4-6,6-19,19-10 1637.96329715
4 10 2 4-7,7-6,6-19,19-10 2256.49813298
4 10 3 4-7,7-1,1-16,16-17,17-19,19-10 4413.96109818
4 10 4 4-6,6-19,19-20,20-21,21-8,8-10 2939.35788525
4 10 5 4-5,5-8,8-21,21-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10 4920.09131035
2 6 0 2-3,3-0,0-16,16-17,17-19,19-6 3390.49836696
2 6 1 2-14,14-3,3-0,0-16,16-17,17-19,19-6 3889.28449656
2 6 2 2-3,3-22,22-21,21-8,8-5,5-4,4-6 4353.089743
2 6 3 2-3,3-22,22-9,9-21,21-20,20-19,19-6 4545.77382981
2 6 4 2-3,3-0,0-16,16-1,1-7,7-6 5042.02270944
2 6 5 2-14,14-3,3-22,22-21,21-8,8-5,5-4,4-6 4851.8758726
5 11 0 5-8,8-10,10-19,19-17,17-16,16-0,0-12,12-11 4413.85143029
5 11 1 5-4,4-6,6-19,19-17,17-16,16-0,0-12,12-11 4853.25444585
5 11 2 5-8,8-21,21-22,22-3,3-11 5028.00213491
5 11 3 5-8,8-21,21-9,9-22,22-3,3-11 5392.35608639
5 11 4 5-4,4-7,7-1,1-16,16-0,0-12,12-11 6298.49131967
5 11 5 5-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-11 5464.26705894
6 0 0 6-19,19-17,17-16,16-0 2723.6485842
6 0 1 6-4,4-5,5-8,8-10,10-19,19-17,17-16,16-0 4014.55483845
6 0 2 6-19,19-20,20-21,21-22,22-3,3-0 4657.30935861
6 0 3 6-7,7-1,1-16,16-0 4375.17292668
6 0 4 6-4,4-5,5-8,8-21,21-9,9-22,22-3,3-0 5193.33317476
6 0 5 6-19,19-18,18-17,17-16,16-0 2831.59863002
4 16 0 4-6,6-19,19-17,17-16 1616.40393677
4 16 1 4-6,6-19,19-18,18-17,17-16 1724.35398259
4 16 2 4-7,7-1,1-16 3061.64081059
4 16 3 4-5,5-8,8-21,21-22,22-13,13-15,15-16 3459.82097694
4 16 4 4-6,6-7,7-1,1-16 3267.92827925
4 16 5 4-5,5-8,8-10,10-19,19-17,17-16 2171.03568697
7 5 0 7-4,4-5 1071.27831849
7 5 1 7-6,6-4,4-5 1277.56578715
7 5 2 7-6,6-19,19-10,10-8,8-5 2003.93521387
7 5 3 7-1,1-16,16-17,17-19,19-20,20-21,21-8,8-5 5104.07614399
7 5 4 7-4,4-6,6-19,19-10,10-8,8-5 2533.92224926
7 5 5 7-1,1-16,16-17,17-18,18-19,19-6,6-4,4-5 4708.75124044
5 21 0 5-8,8-21 920.358628157
5 21 1 5-8,8-10,10-19,19-20,20-21 2039.59501774
5 21 2 5-4,4-6,6-19,19-20,20-21 2478.99803329
5 21 3 5-4,4-7,7-6,6-19,19-17,17-16,16-15,15-13,13-22,22-21 4774.40112138
5 21 4 5-4,4-6,6-19,19-10,10-8,8-21 3092.35791486
5 21 5 5-8,8-10,10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9,9-21 4188.7672673
20 19 0 20-19 476.174596653
20 19 1 20-21,21-8,8-10,10-19 2199.09963942
20 19 2 20-21,21-8,8-5,5-4,4-6,6-19 2923.1820648
20 19 3 20-21,21-22,22-13,13-15,15-16,16-17,17-19 3262.60801011
20 19 4 20-21,21-22,22-3,3-0,0-16,16-17,17-18,18-19 5846.9609497
20 19 5 20-21,21-8,8-5,5-4,4-7,7-6,6-19 3541.71690063
16 19 0 16-17,17-19 665.380463608
16 19 1 16-17,17-18,18-19 773.330509428
16 19 2 16-15,15-13,13-22,22-21,21-20,20-19 3073.40214315
16 19 3 16-1,1-7,7-6,6-19 3482.67724836
16 19 4 16-1,1-7,7-4,4-5,5-8,8-10,10-19 4567.29603395
16 19 5 16-15,15-13,13-22,22-9,9-21,21-20,20-19 3437.75609464
21 18 0 21-20,20-19,19-18 1085.14330226
21 18 1 21-20,20-19,19-17,17-18 1188.44905815
21 18 2 21-8,8-10,10-19,19-18 1698.50318383
21 18 3 21-22,22-13,13-15,15-16,16-17,17-18 2761.58935032
21 18 4 21-8,8-5,5-4,4-6,6-19,19-18 2422.58560921
21 18 5 21-9,9-22,22-13,13-15,15-16,16-17,17-18 3125.9433018
17 18 0 17-18 105.627900856
17 18 1 17-19,19-18 106.050105053
17 18 2 17-16,16-15,15-13,13-22,22-21,21-20,20-19,19-18 3741.10475173
17 18 3 17-16,16-1,1-7,7-6,6-19,19-18 4150.37985693
17 18 4 17-16,16-1,1-7,7-4,4-5,5-8,8-10,10-19,19-18 5234.99864253
17 18 5 17-16,16-15,15-13,13-22,22-9,9-21,21-20,20-19,19-18 4105.45870321
14 21 0 14-3,3-22,22-21 2816.81670836
14 21 1 14-2,2-3,3-22,22-21 2817.12238112
14 21 2 14-3,3-0,0-16,16-17,17-19,19-20,20-21 4087.8095515
14 21 3 14-3,3-22,22-9,9-21 3181.17065985
14 21 4 14-2,2-3,3-0,0-16,16-15,15-13,13-22,22-21 4434.22254929
14 21 5 14-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21 4809.11947889
15 16 0 15-16 730.612931032
15 16 1 15-13,13-22,22-21,21-20,20-19,19-17,17-16 3008.16967573
15 16 2 15-13,13-22,22-21,21-20,20-19,19-18,18-17,17-16 3116.11972155
15 16 3 15-13,13-22,22-3,3-0,0-16 5364.51736484
15 16 4 15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-17,17-16 3985.88350878
15 16 5 15-13,13-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16 4345.61198267
13 0 0 13-15,15-16,16-0 2917.14053826
13 0 1 13-22,22-3,3-0 3177.98975761
13 0 2 13-22,22-21,21-20,20-19,19-17,17-16,16-0 3772.40586741
13 0 3 13-22,22-3,3-11,11-12,12-0 5506.61853089
13 0 4 13-22,22-9,9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0 4858.06974628
13 0 5 13-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-0 5109.84817435
11 16 0 11-12,12-0,0-16 2739.8331262
11 16 1 11-3,3-0,0-16 3682.29870903
11 16 2 11-3,3-22,22-13,13-15,15-16 5683.92594295
11 16 3 11-3,3-22,22-21,21-20,20-19,19-17,17-16 5803.98114761
11 16 4 11-3,3-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16 6525.291075
11 16 5 11-12,12-0,0-3,3-22,22-13,13-15,15-16 5884.19962316
2 1 0 2-14,14-3,3-0,0-16,16-1 3705.85028313
2 1 1 2-3,3-22,22-13,13-15,15-16,16-1 5208.69138745
2 1 2 2-3,3-0,0-16,16-17,17-19,19-6,6-7,7-1 5225.45692286
2 1 3 2-3,3-22,22-21,21-20,20-19,19-18,18-17,17-16,16-1 5436.69663793
2 1 4 2-3,3-11,11-12,12-0,0-16,16-1 5535.69292681
2 1 5 2-14,14-3,3-22,22-21,21-20,20-19,19-6,6-7,7-1 6515.16456384
7 2 0 7-6,6-19,19-17,17-16,16-0,0-3,3-2 3802.9095192
7 2 1 7-6,6-19,19-17,17-16,16-0,0-3,3-14,14-2 4301.69564881
7 2 2 7-4,4-5,5-8,8-21,21-22,22-3,3-2 4559.21342659
7 2 3 7-1,1-16,16-0,0-3,3-2 4629.61155719
7 2 4 7-4,4-5,5-8,8-21,21-9,9-22,22-3,3-2 4923.56737807
7 2 5 7-6,6-19,19-20,20-21,21-22,22-3,3-2 4593.83103057
16 10 0 16-17,17-19,19-10 1352.32028759
16 10 1 16-17,17-18,18-19,19-10 1460.27033341
16 10 2 16-15,15-13,13-22,22-21,21-8,8-10 2999.82220073
16 10 3 16-1,1-7,7-4,4-5,5-8,8-10 3880.35620997
16 10 4 16-1,1-7,7-6,6-19,19-10 4169.61707234
16 10 5 16-0,0-3,3-22,22-21,21-8,8-10 5476.22509451
19 7 0 19-6,6-7 995.29737338
19 7 1 19-6,6-4,4-7 1525.28440877
19 7 2 19-10,10-8,8-5,5-4,4-7 2079.91615898
19 7 3 19-17,17-16,16-1,1-7 3152.76033858
19 7 4 19-18,18-17,17-16,16-1,1-7 3260.7103844
19 7 5 19-20,20-21,21-8,8-5,5-4,4-7 3022.5941239
17 11 0 17-16,16-0,0-12,12-11 3353.34960976
17 11 1 17-16,16-0,0-3,3-11 4295.81519259
17 11 2 17-19,19-20,20-21,21-22,22-3,3-11 5190.46466405
17 11 3 17-18,18-19,19-10,10-8,8-21,21-22,22-3,3-11 5911.77459143
17 11 4 17-19,19-20,20-21,21-9,9-22,22-3,3-11 5554.81861553
17 11 5 17-19,19-20,20-21,21-22,22-13,13-15,15-16,16-0,0-12,12-11 5865.0992494
22 16 0 22-13,13-15,15-16 1809.36370105
22 16 1 22-21,21-20,20-19,19-17,17-16 1929.41890571
22 16 2 22-21,21-20,20-19,19-18,18-17,17-16 2037.36895153
22 16 3 22-3,3-0,0-16 4285.76659482
22 16 4 22-9,9-21,21-8,8-10,10-19,19-17,17-16 2907.13273876
22 16 5 22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16 3266.86121265
20 0 0 20-19,19-17,17-16,16-0 2616.93695972
20 0 1 20-19,19-18,18-17,17-16,16-0 2724.88700554
20 0 2 20-21,21-22,22-3,3-0 3598.24854082
20 0 3 20-21,21-9,9-22,22-3,3-0 3962.6024923
20 0 4 20-19,19-6,6-7,7-1,1-16,16-0 5434.23374447
20 0 5 20-21,21-22,22-13,13-15,15-16,16-0 4072.60944596
18 16 0 18-17,17-16 719.14438442
18 16 1 18-19,19-17,17-16 719.566588616
18 16 2 18-19,19-20,20-21,21-22,22-13,13-15,15-16 3127.58826816
18 16 3 18-19,19-6,6-7,7-1,1-16 3536.86337336
18 16 4 18-17,17-19,19-6,6-4,4-7,7-1,1-16 4170.15616465
18 16 5 18-19,19-10,10-8,8-21,21-9,9-22,22-13,13-15,15-16 4105.30210121
21 5 0 21-8,8-5 920.358628157
21 5 1 21-20,20-19,19-10,10-8,8-5 2039.59501774
21 5 2 21-20,20-19,19-6,6-4,4-5 2478.99803329
21 5 3 21-22,22-13,13-15,15-16,16-17,17-19,19-6,6-7,7-4,4-5 4774.40112138
21 5 4 21-8,8-10,10-19,19-6,6-4,4-5 3092.35791486
21 5 5 21-9,9-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10,10-8,8-5 4188.7672673
8 6 0 8-5,5-4,4-6 1007.49433982
8 6 1 8-10,10-19,19-6 1449.18435671
8 6 2 8-5,5-4,4-7,7-6 1626.02917565
8 6 3 8-21,21-20,20-19,19-6 2391.86232163
8 6 4 8-21,21-22,22-13,13-15,15-16,16-17,17-19,19-6 4068.73057389
8 6 5 8-10,10-19,19-18,18-17,17-16,16-1,1-7,7-6 4539.41967222
22 10 0 22-21,21-8,8-10 1190.45849968
22 10 1 22-9,9-21,21-8,8-10 1554.81245117
22 10 2 22-21,21-20,20-19,19-10 1950.97826609
22 10 3 22-13,13-15,15-16,16-17,17-19,19-10 3161.68398864
22 10 4 22-9,9-21,21-20,20-19,19-10 2315.33221757
22 10 5 22-13,13-15,15-16,16-17,17-18,18-19,19-10 3269.63403446
9 7 0 9-21,21-8,8-5,5-4,4-7 2186.77085855
9 7 1 9-21,21-20,20-19,19-6,6-7 2221.38846254
9 7 2 9-22,22-21,21-8,8-5,5-4,4-7 2627.01951593
9 7 3 9-22,22-3,3-0,0-16,16-1,1-7 7175.44777423
9 7 4 9-21,21-8,8-10,10-19,19-6,6-7 2834.7483441
9 7 5 9-22,22-21,21-20,20-19,19-6,6-7 2661.63711991
10 4 0 10-8,8-5,5-4 818.715399379
10 4 1 10-19,19-6,6-4 1637.96329715
10 4 2 10-19,19-6,6-7,7-4 2256.49813298
10 4 3 10-19,19-17,17-16,16-1,1-7,7-4 4413.96109818
10 4 4 10-8,8-21,21-20,20-19,19-6,6-4 2939.35788525
10 4 5 10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-21,21-8,8-5,5-4 4920.09131035
11 9 0 11-3,3-22,22-9 4276.86354633
11 9 1 11-3,3-22,22-21,21-9 4302.77741866
11 9 2 11-12,12-0,0-16,16-17,17-19,19-20,20-21,21-9 4631.30467897
11 9 3 11-12,12-0,0-16,16-15,15-13,13-22,22-9 4951.49813168
11 9 4 11-12,12-0,0-3,3-22,22-9 4477.13722654
11 9 5 11-3,3-0,0-16,16-17,17-18,18-19,19-20,20-21,21-9 5681.72030762
0 18 0 0-16,16-17,17-18 2194.52628388
0 18 1 0-16,16-17,17-19,19-18 2194.94848807
0 18 2 0-3,3-22,22-21,21-20,20-19,19-18 4128.60926248
0 18 3 0-16,16-1,1-7,7-6,6-19,19-18 5012.24527282
0 18 4 0-3,3-22,22-21,21-8,8-10,10-19,19-17,17-18 4845.27489994
0 18 5 0-16,16-15,15-13,13-22,22-9,9-21,21-20,20-19,19-18 4967.3241191
14 6 0 14-3,3-0,0-16,16-17,17-19,19-6 3639.73859538
14 6 1 14-2,2-3,3-0,0-16,16-17,17-19,19-6 3640.04426814
14 6 2 14-3,3-22,22-21,21-8,8-5,5-4,4-6 4602.32997142
14 6 3 14-3,3-22,22-9,9-21,21-20,20-19,19-6 4795.01405824
14 6 4 14-3,3-0,0-16,16-1,1-7,7-6 5291.26293786
14 6 5 14-2,2-3,3-22,22-21,21-8,8-5,5-4,4-6 4602.63564418
12 18 0 12-0,0-16,16-17,17-18 3108.64547905
12 18 1 12-11,11-3,3-0,0-16,16-17,17-18 4751.77512502
12 18 2 12-0,0-3,3-22,22-21,21-20,20-19,19-18 5042.72845765
12 18 3 12-0,0-16,16-17,17-19,19-18 3109.06768324
12 18 4 12-11,11-3,3-22,22-21,21-20,20-19,19-18 5543.11884058
12 18 5 12-0,0-3,3-22,22-21,21-8,8-10,10-19,19-18 5656.08833922
1 19 0 1-16,16-17,17-19 1730.21293492
1 19 1 1-16,16-17,17-18,18-19 1838.16298074
1 19 2 1-7,7-6,6-19 2417.84477704
1 19 3 1-7,7-4,4-5,5-8,8-10,10-19 3502.46356264
1 19 4 1-16,16-15,15-13,13-22,22-21,21-20,20-19 4138.23461447
1 19 5 1-7,7-4,4-6,6-19 2947.83181244
15 7 0 15-16,16-17,17-19,19-6,6-7 2391.29076802
15 7 1 15-16,16-17,17-18,18-19,19-6,6-7 2499.24081384
15 7 2 15-13,13-22,22-21,21-8,8-5,5-4,4-7 3303.46898152
15 7 3 15-16,16-1,1-7 3217.99280601
15 7 4 15-13,13-22,22-9,9-21,21-8,8-5,5-4,4-7 3667.822933
15 7 5 15-13,13-22,22-21,21-20,20-19,19-6,6-7 3338.0865855
13 19 0 13-22,22-21,21-20,20-19 1631.64350435
13 19 1 13-22,22-9,9-21,21-20,20-19 1995.99745583
13 19 2 13-15,15-16,16-17,17-19 2107.13910241
13 19 3 13-15,15-16,16-1,1-7,7-6,6-19 4924.43588716
13 19 4 13-22,22-21,21-8,8-10,10-19 2245.00338591
13 19 5 13-22,22-3,3-0,0-16,16-17,17-18,18-19 5426.70216649
0 8 0 0-16,16-17,17-19,19-10,10-8 3007.06049864
0 8 1 0-16,16-17,17-18,18-19,19-10,10-8 3115.01054446
0 8 2 0-3,3-22,22-21,21-8 3821.48488346
0 8 3 0-16,16-1,1-7,7-4,4-5,5-8 5176.37979784
0 8 4 0-3,3-22,22-9,9-21,21-8 4185.83883495
0 8 5 0-16,16-15,15-13,13-22,22-21,21-8 4295.8457886
3 5 0 3-22,22-21,21-8,8-5 3392.45495686
3 5 1 3-0,0-16,16-17,17-19,19-10,10-8,8-5 3720.76983507
3 5 2 3-0,0-16,16-17,17-19,19-6,6-4,4-5 4160.17285062
3 5 3 3-22,22-9,9-21,21-8,8-5 3756.80890834
3 5 4 3-0,0-16,16-1,1-7,7-4,4-5 5605.40972444
3 5 5 3-22,22-21,21-20,20-19,19-6,6-4,4-5 4951.09436199
4 6 0 4-6 368.137252026
4 6 1 4-7,7-6 986.672087858
4 6 2 4-5,5-8,8-10,10-19,19-6 2088.5414445
4 6 3 4-7,7-1,1-16,16-17,17-19,19-6 4309.90749533
4 6 4 4-5,5-8,8-21,21-20,20-19,19-6 3031.21940943
4 6 5 4-7,7-1,1-16,16-17,17-18,18-19,19-6 4417.85754115
5 7 0 5-4,4-7 1071.27831849
5 7 1 5-4,4-6,6-7 1277.56578715
5 7 2 5-8,8-10,10-19,19-6,6-7 2003.93521387
5 7 3 5-8,8-21,21-20,20-19,19-17,17-16,16-1,1-7 5104.07614399
5 7 4 5-8,8-10,10-19,19-6,6-4,4-7 2533.92224926
5 7 5 5-4,4-6,6-19,19-18,18-17,17-16,16-1,1-7 4708.75124044
16 1 0 16-1 1064.83247131
16 1 1 16-17,17-19,19-6,6-7,7-1 3083.22524065
16 1 2 16-17,17-18,18-19,19-6,6-7,7-1 3191.17528647
16 1 3 16-15,15-13,13-22,22-21,21-8,8-5,5-4,4-7,7-1 5456.62931621
16 1 4 16-17,17-19,19-6,6-4,4-7,7-1 3613.21227604
16 1 5 16-17,17-19,19-10,10-8,8-5,5-4,4-7,7-1 4167.84402625
6 20 0 6-19,19-20 1059.06081779
6 20 1 6-4,4-5,5-8,8-21,21-20 2340.29584366
6 20 2 6-4,4-5,5-8,8-10,10-19,19-20 2349.96707204
6 20 3 6-19,19-17,17-16,16-15,15-13,13-22,22-21,21-20 3845.49423124
6 20 4 6-7,7-1,1-16,16-17,17-18,18-19,19-20 4149.2961333
6 20 5 6-19,19-10,10-8,8-21,21-20 2781.98586056
19 12 0 19-17,17-16,16-0,0-12 3054.88155824
19 12 1 19-17,17-16,16-0,0-3,3-11,11-12 4698.01120421
19 12 2 19-20,20-21,21-22,22-3,3-0,0-12 4988.54233264
19 12 3 19-6,6-7,7-1,1-16,16-0,0-12 5872.17834298
19 12 4 19-10,10-8,8-21,21-22,22-3,3-11,11-12 6102.29259714
19 12 5 19-18,18-17,17-16,16-0,0-12 3162.83160406
17 12 0 17-16,16-0,0-12 3003.01757819
17 12 1 17-16,16-0,0-3,3-11,11-12 4646.14722416
17 12 2 17-19,19-20,20-21,21-22,22-3,3-0,0-12 5040.40631269
17 12 3 17-19,19-6,6-7,7-1,1-16,16-0,0-12 5924.04232303
17 12 4 17-18,18-19,19-20,20-21,21-22,22-3,3-11,11-12 5648.74674144
17 12 5 17-19,19-10,10-8,8-21,21-22,22-3,3-0,0-12 5653.76619425
7 17 0 7-6,6-19,19-17 1047.16135342
7 17 1 7-6,6-19,19-18,18-17 1155.11139924
7 17 2 7-4,4-5,5-8,8-10,10-19,19-17 2131.78013902
7 17 3 7-1,1-16,16-17 3100.89635854
7 17 4 7-4,4-5,5-8,8-21,21-22,22-13,13-15,15-16,16-17 4647.59839611
7 17 5 7-4,4-6,6-19,19-17 1577.14838882
20 15 0 20-21,21-22,22-13,13-15 1866.61461547
20 15 1 20-19,19-17,17-16,16-15 1872.16799129
20 15 2 20-19,19-18,18-17,17-16,16-15 1980.11803711
20 15 3 20-21,21-9,9-22,22-13,13-15 2230.96856695
20 15 4 20-19,19-6,6-7,7-1,1-16,16-15 4689.46477604
20 15 5 20-19,19-10,10-8,8-21,21-22,22-13,13-15 3432.32369034
18 11 0 18-17,17-16,16-0,0-12,12-11 3458.97751062
18 11 1 18-19,19-17,17-16,16-0,0-12,12-11 3459.39971481
18 11 2 18-19,19-20,20-21,21-22,22-3,3-11 5192.78680901
18 11 3 18-19,19-10,10-8,8-21,21-22,22-3,3-11 5806.14669058
18 11 4 18-17,17-16,16-0,0-3,3-11 4401.44309345
18 11 5 18-19,19-20,20-21,21-9,9-22,22-3,3-11 5557.1407605
21 14 0 21-22,22-3,3-14 2816.81670836
21 14 1 21-22,22-3,3-2,2-14 2817.12238112
21 14 2 21-20,20-19,19-17,17-16,16-0,0-3,3-14 4087.8095515
21 14 3 21-9,9-22,22-3,3-14 3181.17065985
21 14 4 21-22,22-13,13-15,15-16,16-0,0-3,3-2,2-14 4434.22254929
21 14 5 21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-3,3-14 4809.11947889
8 13 0 8-21,21-22,22-13 1378.70525034
8 13 1 8-21,21-9,9-22,22-13 1743.05920182
8 13 2 8-10,10-19,19-17,17-16,16-15,15-13 2973.43723799
8 13 3 8-5,5-4,4-6,6-19,19-20,20-21,21-22,22-13 3222.0240653
8 13 4 8-10,10-19,19-18,18-17,17-16,16-15,15-13 3081.38728381
