s t k edges
24 21 5 24-23,23-22,22-27,27-2,2-21 4114.01551155
14 8 0 14-16,16-17,17-22,22-1,1-8 18811.1843513
14 8 1 14-16,16-13,13-22,22-1,1-8 18815.6303309
14 8 2 14-10,10-25,25-8 19508.8126798
14 8 3 14-16,16-13,13-27,27-2,2-21,21-8 18847.4500352
14 8 4 14-16,16-17,17-28,28-8 19320.5123992
14 8 5 14-16,16-13,13-25,25-8 19088.4861613
12 8 0 12-10,10-17,17-22,22-1,1-8 4393.67415744
12 8 1 12-11,11-17,17-22,22-1,1-8 4398.08593281
12 8 2 12-10,10-27,27-2,2-21,21-8 4481.35102519
12 8 3 12-11,11-13,13-28,28-8 5021.00477786
12 8 4 12-10,10-25,25-8 4799.07754116
12 8 5 12-11,11-10,10-27,27-2,2-1,1-8 4482.98001439
1 21 0 1-8,8-21 1506.32257083
1 21 1 1-2,2-21 1539.53409091
1 21 2 1-0,0-2,2-21 1694.21365845
1 21 3 1-29,29-15,15-7,7-21 2922.85770682
1 21 4 1-2,2-19,19-20,20-21 1816.18319026
1 21 5 1-28,28-8,8-21 2023.05139397
25 16 0 25-13,13-16 1965.87544971
25 16 1 25-23,23-16 1999.48494879
25 16 2 25-23,23-13,13-16 2005.59645919
25 16 3 25-10,10-11,11-16 2611.83281904
25 16 4 25-18,18-27,27-17,17-16 2713.54657483
25 16 5 25-24,24-13,13-16 2594.51142836
15 13 0 15-7,7-17,17-22,22-13 3762.16879815
15 13 1 15-7,7-17,17-16,16-13 3763.83462989
15 13 2 15-29,29-1,1-22,22-13 4093.23723827
15 13 3 15-28,28-13 5025.00643494
15 13 4 15-4,4-8,8-25,25-13 5710.97564329
15 13 5 15-29,29-1,1-2,2-27,27-13 4122.27138871
2 18 0 2-27,27-18 1622.54200176
2 18 1 2-19,19-20,20-18 2370.45240655
2 18 2 2-21,21-20,20-18 2440.77972787
2 18 3 2-1,1-8,8-25,25-18 4098.5569037
2 18 4 2-28,28-25,25-18 4467.78424554
2 18 5 2-1,1-22,22-27,27-18 4012.95977283
26 23 0 26-27,27-22,22-23 15541.2953635
26 23 1 26-35,35-27,27-22,22-23 16033.2007376
26 23 2 26-27,27-18,18-25,25-23 16153.5960474
26 23 3 26-27,27-13,13-23 16327.5384839
26 23 4 26-27,27-17,17-16,16-23 16424.6135286
26 23 5 26-35,35-27,27-17,17-22,22-23 16033.2007376
0 14 0 0-2,2-27,27-13,13-16,16-14 17479.514524
0 14 1 0-2,2-27,27-10,10-14 17823.1506527
0 14 2 0-1,1-22,22-23,23-16,16-14 19342.2038798
0 14 3 0-2,2-27,27-22,22-17,17-10,10-14 17868.8142125
0 14 4 0-2,2-27,27-17,17-16,16-14 17576.5892677
0 14 5 0-2,2-27,27-17,17-11,11-10,10-14 17897.2567641
3 11 0 3-27,27-10,10-11 15328.4233856
3 11 1 3-27,27-17,17-11 15374.0841778
3 11 2 3-2,2-28,28-13,13-11 19247.5392765
3 11 3 3-27,27-13,13-16,16-11 15416.1378516
3 11 4 3-27,27-22,22-17,17-11 15374.0841778
3 11 5 3-27,27-17,17-10,10-11 15374.0869455
27 6 0 27-2,2-1,1-6 2372.95780238
27 6 1 27-2,2-1,1-29,29-15,15-7,7-6 2985.55026598
27 6 2 27-22,22-1,1-6 3569.64923156
27 6 3 27-17,17-7,7-6 3819.8908537
27 6 4 27-33,33-22,22-1,1-6 4139.26148913
27 6 5 27-2,2-0,0-1,1-31,31-30,30-7,7-6 3706.55157449
1 15 0 1-29,29-15 1113.63596403
1 15 1 1-6,6-7,7-15 1267.53602626
1 15 2 1-31,31-30,30-7,7-15 1711.24010634
1 15 3 1-28,28-15 2076.67788971
1 15 4 1-8,8-4,4-15 2458.51853871
1 15 5 1-2,2-28,28-15 3224.24913941
4 12 0 4-15,15-7,7-17,17-10,10-12 4470.77508139
4 12 1 4-15,15-7,7-17,17-11,11-12 4475.18685677
4 12 2 4-8,8-25,25-10,10-12 6113.71791375
4 12 3 4-15,15-28,28-13,13-11,11-12 5875.48724447
4 12 4 4-15,15-7,7-17,17-22,22-13,13-10,10-12 4612.87345106
4 12 5 4-15,15-7,7-17,17-16,16-11,11-12 4614.31527423
28 1 0 28-1 952.885492688
28 1 1 28-8,8-1 1413.18809653
28 1 2 28-9,9-8,8-1 1443.34136481
28 1 3 28-2,2-1 2100.45674239
28 1 4 28-15,15-29,29-1 2237.42836105
28 1 5 28-2,2-0,0-1 2255.13630993
2 12 0 2-27,27-10,10-12 2957.02991743
2 12 1 2-27,27-10,10-11,11-12 2961.44446041
2 12 2 2-28,28-13,13-11,11-12 6036.08263581
2 12 3 2-27,27-17,17-10,10-12 3002.69347725
2 12 4 2-27,27-22,22-17,17-11,11-12 3007.10525262
2 12 5 2-27,27-13,13-10,10-12 3043.27112357
24 33 0 24-23,23-22,22-33 2187.28620352
24 33 1 24-13,13-22,22-33 2848.49841372
24 33 2 24-23,23-22,22-27,27-33 2941.40550102
24 33 3 24-25,25-18,18-27,27-33 3027.50601529
24 33 4 24-13,13-16,16-17,17-22,22-33 2850.16424546
24 33 5 24-13,13-27,27-33 3501.09698787
5 1 0 5-15,15-29,29-1 1499.48407011
5 1 1 5-4,4-15,15-29,29-1 1499.62807087
5 1 2 5-15,15-7,7-6,6-1 1653.38413234
5 1 3 5-4,4-8,8-1 2406.09907938
5 1 4 5-15,15-28,28-1 2462.52599578
5 1 5 5-15,15-7,7-30,30-31,31-1 2097.08821242
29 4 0 29-15,15-4 856.667150461
29 4 1 29-15,15-5,5-4 1190.09579721
29 4 2 29-1,1-6,6-7,7-15,15-4 1962.91640599
29 4 3 29-1,1-8,8-4 2715.48735228
29 4 4 29-1,1-28,28-8,8-4 3232.21617542
29 4 5 29-15,15-28,28-9,9-8,8-4 3594.56311875
3 17 0 3-27,27-17 14228.246989
3 17 1 3-27,27-22,22-17 14228.246989
3 17 2 3-2,2-27,27-17 15072.7247044
3 17 3 3-2,2-28,28-17 17988.1112905
3 17 4 3-27,27-13,13-16,16-17 16044.1220124
3 17 5 3-2,2-1,1-22,22-17 16135.8961725
1 33 0 1-2,2-27,27-33 2150.53381657
1 33 1 1-0,0-2,2-27,27-33 2305.21338411
1 33 2 1-22,22-33 2593.10594825
1 33 3 1-22,22-27,27-35,35-34,34-32,32-33 3924.16273079
1 33 4 1-2,2-27,27-17,17-22,22-33 2723.66082204
1 33 5 1-22,22-27,27-33 3347.22524575
16 7 0 16-17,17-7 3745.13752353
16 7 1 16-13,13-22,22-17,17-7 3749.58350316
16 7 2 16-17,17-22,22-1,1-29,29-15,15-7 4107.48836499
16 7 3 16-11,11-17,17-7 4262.9905515
16 7 4 16-13,13-28,28-15,15-7 5043.70354131
16 7 5 16-13,13-22,22-1,1-6,6-7 4234.55200551
6 14 0 6-1,1-22,22-17,17-16,16-14 18770.8017316
6 14 1 6-7,7-17,17-16,16-14 19021.0433537
6 14 2 6-1,1-22,22-17,17-10,10-14 19063.0266764
6 14 3 6-1,1-2,2-27,27-13,13-16,16-14 18804.2818617
6 14 4 6-7,7-17,17-10,10-14 19313.2682985
6 14 5 6-1,1-0,0-2,2-27,27-22,22-13,13-16,16-14 19060.4821526
30 27 0 30-31,31-1,1-2,2-27 2397.4265049
30 27 1 30-7,7-15,15-29,29-1,1-2,2-27 3404.78564354
30 27 2 30-31,31-1,1-22,22-27 3594.11793409
30 27 3 30-7,7-17,17-27 4239.12623126
30 27 4 30-7,7-6,6-1,1-0,0-2,2-27 3682.08287197
30 27 5 30-31,31-1,1-22,22-33,33-27 4163.73019165
19 18 0 19-20,20-18 1832.38879517
19 18 1 19-2,2-27,27-18 2160.60561315
19 18 2 19-2,2-21,21-20,20-18 2978.84333925
19 18 3 19-20,20-21,21-8,8-25,25-18 3839.92794544
19 18 4 19-2,2-1,1-22,22-27,27-18 4551.02338422
19 18 5 19-2,2-27,27-17,17-22,22-23,23-25,25-18 4528.8447044
29 10 0 29-1,1-22,22-17,17-10 3629.52821018
29 10 1 29-1,1-22,22-17,17-11,11-10 3657.97076183
29 10 2 29-15,15-7,7-17,17-10 4573.38250481
29 10 3 29-1,1-2,2-27,27-10 3714.41952415
29 10 4 29-1,1-22,22-13,13-10 3771.62657984
29 10 5 29-1,1-2,2-27,27-13,13-10 3800.66073028
17 6 0 17-22,22-1,1-6 2906.02608008
17 6 1 17-27,27-2,2-1,1-6 3036.58095387
17 6 2 17-7,7-6 3156.26770221
17 6 3 17-22,22-1,1-29,29-15,15-7,7-6 3518.61854368
17 6 4 17-27,27-2,2-0,0-1,1-6 3191.26052141
17 6 5 17-22,22-1,1-31,31-30,30-7,7-6 4084.94028465
7 15 0 7-15 15.6412006724
7 15 1 7-6,6-1,1-29,29-15 2365.53078962
7 15 2 7-30,30-31,31-1,1-29,29-15 2809.2348697
7 15 3 7-21,21-8,8-4,4-15 3909.07688558
7 15 4 7-17,17-28,28-15 6879.67607114
7 15 5 7-6,6-1,1-28,28-15 3328.57271529
31 18 0 31-1,1-2,2-27,27-18 2841.54259997
31 18 1 31-1,1-0,0-2,2-27,27-18 2996.22216751
31 18 2 31-30,30-7,7-21,21-20,20-18 4365.15082841
31 18 3 31-1,1-8,8-25,25-18 4123.83116003
31 18 4 31-1,1-2,2-19,19-20,20-18 3589.45300476
31 18 5 31-1,1-22,22-27,27-18 4038.23402915
20 21 0 20-21 173.488210331
20 21 1 20-19,19-2,2-21 1988.50272895
20 21 2 20-19,19-2,2-1,1-8,8-21 3149.01755076
20 21 3 20-18,18-27,27-2,2-21 3889.83351929
20 21 4 20-18,18-25,25-8,8-21 4483.29213508
20 21 5 20-18,18-25,25-9,9-8,8-21 4491.25425752
18 5 0 18-20,20-21,21-8,8-4,4-5 3561.18569204
18 5 1 18-20,20-21,21-7,7-15,15-5 3693.17865676
18 5 2 18-27,27-2,2-1,1-29,29-15,15-5 3718.88924281
18 5 3 18-25,25-8,8-4,4-5 4058.44804607
18 5 4 18-25,25-28,28-15,15-5 4473.8311772
18 5 5 18-27,27-2,2-0,0-1,1-6,6-7,7-15,15-4,4-5 4027.61287334
16 29 0 16-17,17-22,22-1,1-29 3454.38579694
16 29 1 16-13,13-22,22-1,1-29 3458.83177658
16 29 2 16-13,13-28,28-15,15-29 5665.52370801
16 29 3 16-17,17-27,27-2,2-1,1-29 3584.94067073
16 29 4 16-13,13-27,27-2,2-0,0-1,1-29 3642.54549456
16 29 5 16-11,11-17,17-22,22-1,1-29 3972.23882492
6 32 0 6-1,1-2,2-27,27-35,35-34,34-32 3267.04068529
6 32 1 6-1,1-22,22-33,33-32 3822.11609126
6 32 2 6-7,7-15,15-29,29-1,1-2,2-27,27-35,35-34,34-32 3879.63314889
6 32 3 6-7,7-17,17-22,22-33,33-32 4072.3577134
6 32 4 6-1,1-0,0-2,2-27,27-33,33-32 3534.22352712
6 32 5 6-7,7-17,17-27,27-35,35-34,34-32 4713.97373661
21 8 0 21-8 581.650187792
21 8 1 21-2,2-1,1-8 2464.20647395
21 8 2 21-2,2-0,0-1,1-8 2618.88604149
21 8 3 21-20,20-19,19-2,2-28,28-8 3211.42930425
21 8 4 21-2,2-28,28-9,9-8 2964.93347318
21 8 5 21-2,2-1,1-28,28-8 2980.93529709
34 32 0 34-32 487.693502363
34 32 1 34-35,35-27,27-33,33-32 1412.97553775
34 32 2 34-35,35-27,27-22,22-33,33-32 1986.10254322
34 32 3 34-35,35-27,27-17,17-22,22-33,33-32 1986.10254322
34 32 4 34-35,35-27,27-13,13-22,22-33,33-32 3800.31173487
34 32 5 34-35,35-27,27-10,10-17,17-22,22-33,33-32 4203.67357698
17 24 0 17-22,22-23,23-24 1615.916572
17 24 1 17-22,22-13,13-24 2277.1287822
17 24 2 17-16,16-13,13-24 2278.79461394
17 24 3 17-28,28-25,25-24 6840.89200009
17 24 4 17-16,16-23,23-24 2499.23473705
17 24 5 17-10,10-13,13-24 2766.73183044
32 16 0 32-33,33-22,22-17,17-16 1872.56489474
32 16 1 32-33,33-22,22-13,13-16 1877.01087438
32 16 2 32-34,34-35,35-27,27-13,13-16 2417.10617424
32 16 3 32-34,34-35,35-27,27-17,17-16 2514.18091795
32 16 4 32-33,33-22,22-17,17-11,11-16 2390.41792272
32 16 5 32-33,33-27,27-13,13-16 2529.60944853
22 7 0 22-17,17-7 2788.66263997
22 7 1 22-1,1-29,29-15,15-7 3151.01348144
22 7 2 22-1,1-6,6-7 3273.63114232
22 7 3 22-27,27-2,2-1,1-31,31-30,30-7 3847.89009619
22 7 4 22-17,17-27,27-2,2-0,0-1,1-6,6-7 3558.86558365
22 7 5 22-1,1-31,31-30,30-7 3717.3352224
28 30 0 28-1,1-31,31-30 1861.64395855
28 30 1 28-15,15-7,7-30 1926.2740375
28 30 2 28-8,8-1,1-31,31-30 2321.9465624
28 30 3 28-9,9-8,8-4,4-15,15-7,7-30 2854.99677792
28 30 4 28-1,1-6,6-7,7-30 2991.62075808
28 30 5 28-2,2-1,1-31,31-30 3009.21520825
30 20 0 30-31,31-1,1-2,2-19,19-20 2551.45344579
30 20 1 30-31,31-1,1-8,8-21,21-20 2588.56924703
30 20 2 30-7,7-21,21-20 2753.90919225
30 20 3 30-7,7-15,15-4,4-8,8-21,21-20 3091.46619427
30 20 4 30-31,31-1,1-0,0-2,2-19,19-20 2706.13301334
30 20 5 30-7,7-15,15-29,29-1,1-2,2-21,21-20 3629.13990575
18 31 0 18-27,27-2,2-1,1-31 2841.54259997
18 31 1 18-27,27-2,2-0,0-1,1-31 2996.22216751
18 31 2 18-20,20-21,21-7,7-30,30-31 4365.15082841
18 31 3 18-25,25-8,8-1,1-31 4123.83116003
18 31 4 18-20,20-19,19-2,2-1,1-31 3589.45300476
18 31 5 18-27,27-22,22-1,1-31 4038.23402915
31 35 0 31-1,1-22,22-27,27-35 3570.63892832
31 35 1 31-1,1-2,2-27,27-33,33-32,32-34,34-35 3748.33247358
31 35 2 31-30,30-7,7-15,15-29,29-1,1-2,2-27,27-35 3954.54871497
31 35 3 31-30,30-7,7-17,17-27,27-26,26-35 32619.6886634
31 35 4 31-1,1-0,0-2,2-27,27-35 2528.62706667
31 35 5 31-1,1-22,22-33,33-32,32-34,34-35 4190.90460527
23 6 0 23-22,22-1,1-6 3851.10926595
23 6 1 23-22,22-17,17-7,7-6 4101.35088808
23 6 2 23-25,25-18,18-27,27-2,2-1,1-6 4593.9648236
23 6 3 23-16,16-17,17-7,7-6 4984.66905313
23 6 4 23-13,13-22,22-1,1-6 4738.87310965
23 6 5 23-22,22-27,27-2,2-0,0-1,1-6 4136.34370728
10 9 0 10-17,17-22,22-1,1-8,8-9 4093.53850951
10 9 1 10-11,11-17,17-22,22-1,1-8,8-9 4121.98106116
10 9 2 10-25,25-9 4475.87898978
10 9 3 10-17,17-28,28-9 4601.99479975
10 9 4 10-27,27-2,2-21,21-8,8-9 4181.21537726
10 9 5 10-27,27-2,2-1,1-8,8-9 4178.42982348
34 26 0 34-35,35-26 14304.5997151
34 26 1 34-35,35-27,27-26 14338.9784067
34 26 2 34-32,32-33,33-27,27-26 15426.8686858
34 26 3 34-32,32-33,33-22,22-27,27-26 15999.9956912
34 26 4 34-32,32-33,33-27,27-35,35-26 15918.7740598
34 26 5 34-32,32-33,33-22,22-17,17-27,27-26 15999.9956912
8 25 0 8-25 2214.3099436
8 25 1 8-9,9-25 2222.27206604
8 25 2 8-21,21-20,20-18,18-25 2442.47040182
8 25 3 8-28,28-25 3089.99498146
8 25 4 8-1,1-2,2-27,27-18,18-25 3506.78896187
8 25 5 8-9,9-28,28-25 3120.14824974
11 4 0 11-10,10-17,17-7,7-15,15-4 4169.34958014
11 4 1 11-17,17-22,22-1,1-29,29-15,15-4 4500.41525266
11 4 2 11-17,17-7,7-15,15-5,5-4 4502.77545929
11 4 3 11-10,10-25,25-8,8-4 5812.2924125
11 4 4 11-16,16-17,17-7,7-15,15-4 4308.47523
11 4 5 11-10,10-27,27-2,2-1,1-29,29-15,15-4 4585.30933424
35 3 0 35-27,27-3 13827.7658704
35 3 1 35-27,27-2,2-3 14672.2435858
35 3 2 35-34,34-32,32-33,33-27,27-3 15202.1508448
35 3 3 35-26,26-27,27-2,2-3 42503.0429465
35 3 4 35-27,27-18,18-20,20-19,19-2,2-3 16881.6282579
35 3 5 35-34,34-32,32-33,33-22,22-27,27-3 15775.2778503
9 20 0 9-8,8-21,21-20 770.650911072
9 20 1 9-28,28-8,8-21,21-20 1746.81058043
9 20 2 9-8,8-1,1-2,2-19,19-20 2582.87987592
9 20 3 9-25,25-18,18-20 3894.09155678
9 20 4 9-28,28-2,2-19,19-20 3052.58184925
9 20 5 9-8,8-1,1-0,0-2,2-21,21-20 2807.88676477
24 28 0 24-25,25-28 3873.67096594
24 28 1 24-25,25-8,8-28 3975.01735506
24 28 2 24-23,23-25,25-28 4399.87113554
24 28 3 24-13,13-28 5220.47786262
24 28 4 24-23,23-22,22-17,17-28 4583.13760614
24 28 5 24-25,25-9,9-28 3982.10771987
14 19 0 14-16,16-13,13-27,27-2,2-19 17861.1925388
14 19 1 14-10,10-27,27-2,2-19 18204.8286674
14 19 2 14-16,16-13,13-25,25-18,18-20,20-19 19069.276419
14 19 3 14-10,10-17,17-27,27-2,2-19 18250.4922273
14 19 4 14-16,16-17,17-22,22-27,27-2,2-19 17958.2672825
14 19 5 14-10,10-11,11-17,17-27,27-2,2-19 18278.9347789
12 7 0 12-10,10-17,17-7 4235.92809764
12 7 1 12-11,11-17,17-7 4240.33987301
12 7 2 12-10,10-25,25-28,28-15,15-7 6325.68046323
12 7 3 12-11,11-13,13-22,22-17,17-7 4377.80262392
12 7 4 12-11,11-16,16-17,17-7 4379.46829048
12 7 5 12-10,10-11,11-17,17-7 4264.37064929
10 19 0 10-27,27-2,2-19 3179.44536794
10 19 1 10-17,17-27,27-2,2-19 3225.10892776
10 19 2 10-25,25-18,18-20,20-19 4464.21963798
10 19 3 10-11,11-17,17-22,22-27,27-2,2-19 3253.55147941
10 19 4 10-13,13-27,27-2,2-19 3265.68657408
10 19 5 10-11,11-13,13-27,27-2,2-19 3289.49350696
15 10 0 15-7,7-17,17-10 3935.92113743
15 10 1 15-7,7-17,17-11,11-10 3964.36368908
15 10 2 15-29,29-1,1-22,22-17,17-10 4266.98957755
15 10 3 15-28,28-13,13-10 5340.8571439
15 10 4 15-29,29-1,1-2,2-27,27-10 4351.88089153
15 10 5 15-7,7-17,17-16,16-13,13-10 4079.68533885
13 6 0 13-22,22-1,1-6 3863.89103758
13 6 1 13-16,16-17,17-22,22-1,1-6 3865.55686932
13 6 2 13-22,22-17,17-7,7-6 4114.13265972
13 6 3 13-27,27-2,2-1,1-6 3892.92518802
13 6 4 13-16,16-17,17-7,7-6 4115.79849146
13 6 5 13-27,27-2,2-0,0-1,1-6 4047.60475556
11 26 0 11-10,10-27,27-26 15696.3885743
11 26 1 11-17,17-27,27-26 15742.0493665
11 26 2 11-13,13-27,27-35,35-26 16269.8967681
11 26 3 11-16,16-17,17-22,22-27,27-26 15881.177784
11 26 4 11-10,10-17,17-27,27-26 15742.0521341
11 26 5 11-13,13-27,27-26 15777.991394
26 30 0 26-35,35-27,27-2,2-1,1-31,31-30 16821.9209051
26 30 1 26-27,27-2,2-1,1-29,29-15,15-7,7-30 17337.3746697
26 30 2 26-27,27-22,22-1,1-31,31-30 17526.7069603
26 30 3 26-27,27-17,17-7,7-30 18171.7152575
26 30 4 26-27,27-2,2-0,0-1,1-6,6-7,7-30 17614.6718982
26 30 5 26-35,35-27,27-22,22-1,1-31,31-30 18018.6123343
0 5 0 0-1,1-29,29-15,15-4,4-5 2094.78521275
0 5 1 0-1,1-6,6-7,7-15,15-5 2248.54127422
0 5 2 0-2,2-1,1-29,29-15,15-5 2252.73283765
0 5 3 0-1,1-8,8-4,4-5 3001.25622127
0 5 4 0-2,2-28,28-15,15-5 3169.61967114
0 5 5 0-1,1-31,31-30,30-7,7-15,15-5 2692.2453543
23 34 0 23-22,22-27,27-35,35-34 2015.0957179
23 34 1 23-22,22-33,33-32,32-34 2348.86669942
23 34 2 23-25,25-18,18-27,27-35,35-34 2627.39640177
23 34 3 23-13,13-27,27-35,35-34 2801.33883826
23 34 4 23-16,16-17,17-27,27-35,35-34 2898.41388295
23 34 5 23-16,16-13,13-27,27-35,35-34 2801.33913924
12 29 0 12-10,10-17,17-22,22-1,1-29 3945.17637105
12 29 1 12-11,11-17,17-22,22-1,1-29 3949.58814643
12 29 2 12-11,11-13,13-28,28-15,15-29 6293.74282876
12 29 3 12-10,10-27,27-2,2-1,1-29 4030.06768503
12 29 4 12-10,10-25,25-8,8-1,1-29 6199.92452086
12 29 5 12-11,11-10,10-27,27-2,2-1,1-29 4034.482228
27 31 0 27-2,2-1,1-31 2110.8054663
27 31 1 27-22,22-1,1-31 3307.49689549
27 31 2 27-2,2-1,1-29,29-15,15-7,7-30,30-31 3691.40668214
27 31 3 27-18,18-20,20-21,21-8,8-1,1-31 4357.30593966
27 31 4 27-17,17-7,7-30,30-31 4525.74726986
27 31 5 27-33,33-22,22-1,1-31 3877.10915305
1 0 0 1-0 595.157141882
1 0 1 1-2,2-0 753.248767546
1 0 2 1-8,8-21,21-2,2-0 2605.3790874
1 0 3 1-28,28-2,2-0 2612.86466073
1 0 4 1-22,22-27,27-2,2-0 3733.54993292
1 0 5 1-29,29-15,15-28,28-2,2-0 3897.4075291
25 3 0 25-18,18-27,27-3 14658.0723773
25 3 1 25-18,18-27,27-2,2-3 15502.5500928
25 3 2 25-23,23-22,22-27,27-3 16300.8886563
25 3 3 25-28,28-2,2-3 17622.3695243
25 3 4 25-13,13-27,27-3 17047.4107672
25 3 5 25-10,10-27,27-3 17583.3201627
4 11 0 4-15,15-7,7-17,17-10,10-11 4169.34958014
4 11 1 4-15,15-29,29-1,1-22,22-17,17-11 4500.41525266
4 11 2 4-5,5-15,15-7,7-17,17-11 4502.77545929
4 11 3 4-8,8-25,25-10,10-11 5812.2924125
4 11 4 4-15,15-28,28-13,13-11 5569.64720024
4 11 5 4-15,15-7,7-17,17-16,16-11 4308.47523
28 24 0 28-25,25-24 3873.67096594
28 24 1 28-8,8-25,25-24 3975.01735506
28 24 2 28-25,25-23,23-24 4399.87113554
28 24 3 28-13,13-24 5220.47786262
28 24 4 28-17,17-22,22-23,23-24 4583.13760614
28 24 5 28-9,9-25,25-24 3982.10771987
2 7 0 2-1,1-29,29-15,15-7 1726.14033565
2 7 1 2-1,1-6,6-7 1848.75799653
2 7 2 2-0,0-1,1-29,29-15,15-7 1880.81990319
2 7 3 2-21,21-7 2736.25146208
2 7 4 2-19,19-20,20-21,21-7 3012.90056143
2 7 5 2-1,1-31,31-30,30-7 2292.46207661
5 10 0 5-15,15-7,7-17,17-10 4321.76924351
5 10 1 5-4,4-15,15-7,7-17,17-10 4321.91324427
5 10 2 5-4,4-8,8-25,25-10 5964.85607663
5 10 3 5-15,15-7,7-17,17-11,11-10 4350.21179516
5 10 4 5-15,15-7,7-17,17-22,22-13,13-10 4463.86761318
5 10 5 5-15,15-7,7-17,17-16,16-13,13-10 4465.53344492
3 22 0 3-27,27-22 14228.246989
3 22 1 3-27,27-17,17-22 14228.246989
3 22 2 3-2,2-27,27-22 15072.7247044
3 22 3 3-2,2-1,1-22 16135.8961725
3 22 4 3-27,27-33,33-22 14797.8592466
3 22 5 3-27,27-13,13-22 16042.4561807
29 33 0 29-1,1-2,2-27,27-33 2626.70841322
29 33 1 29-1,1-0,0-2,2-27,27-33 2781.38798077
29 33 2 29-15,15-7,7-17,17-22,22-33 4013.13483954
29 33 3 29-1,1-22,22-27,27-35,35-34,34-32,32-33 4400.33732745
29 33 4 29-15,15-28,28-13,13-27,27-33 7844.3009655
29 33 5 29-1,1-22,22-33 3069.28054491
6 1 0 6-1 884.289763344
6 1 1 6-7,7-15,15-29,29-1 1496.88222695
6 1 2 6-7,7-30,30-31,31-1 2063.20396791
6 1 3 6-7,7-21,21-8,8-1 3667.50817519
6 1 4 6-7,7-15,15-28,28-1 2459.92415262
6 1 5 6-7,7-21,21-2,2-1 3700.71969526
30 2 0 30-31,31-1,1-2 1505.62163681
30 2 1 30-31,31-1,1-0,0-2 1660.30120435
30 2 2 30-7,7-15,15-29,29-1,1-2 2512.98077545
30 2 3 30-7,7-21,21-2 3523.09190188
30 2 4 30-7,7-15,15-28,28-2 3429.86760894
30 2 5 30-31,31-1,1-8,8-21,21-20,20-19,19-2 3634.40105601
4 17 0 4-15,15-7,7-17 3023.50962373
4 17 1 4-15,15-29,29-1,1-22,22-17 3354.57806385
4 17 2 4-5,5-15,15-7,7-17 3356.93827048
4 17 3 4-15,15-28,28-17 4310.21921425
4 17 4 4-8,8-1,1-22,22-17 4261.04907236
4 17 5 4-5,5-15,15-29,29-1,1-2,2-27,27-17 3818.56158439
19 27 0 19-2,2-27 1429.86847948
19 27 1 19-20,20-21,21-2,2-27 2515.73219599
19 27 2 19-20,20-18,18-27 2563.12592883
19 27 3 19-2,2-1,1-22,22-27 3820.28625055
19 27 4 19-2,2-0,0-1,1-22,22-17,17-27 3974.96581809
19 27 5 19-20,20-21,21-8,8-28,28-2,2-27 4146.82074875
2 33 0 2-27,27-33 1553.67064563
2 33 1 2-27,27-22,22-33 2126.7976511
2 33 2 2-1,1-22,22-33 3189.9691192
2 33 3 2-19,19-20,20-18,18-27,27-33 3763.05531775
2 33 4 2-27,27-35,35-34,34-32,32-33 2130.60813067
2 33 5 2-0,0-1,1-22,22-33 3344.64868674
26 34 0 26-35,35-34 14304.5997151
26 34 1 26-27,27-35,35-34 14338.9784067
26 34 2 26-27,27-33,33-32,32-34 15426.8686858
26 34 3 26-27,27-22,22-33,33-32,32-34 15999.9956912
26 34 4 26-35,35-27,27-33,33-32,32-34 15918.7740598
26 34 5 26-27,27-17,17-22,22-33,33-32,32-34 15999.9956912
7 4 0 7-15,15-4 234.846983756
7 4 1 7-15,15-5,5-4 568.275630505
7 4 2 7-6,6-1,1-29,29-15,15-4 2584.7365727
7 4 3 7-21,21-8,8-4 3689.87110249
7 4 4 7-15,15-28,28-8,8-4 2942.58968377
7 4 5 7-30,30-31,31-1,1-29,29-15,15-4 3028.44065278
31 27 0 31-1,1-2,2-27 2110.8054663
31 27 1 31-1,1-22,22-27 3307.49689549
31 27 2 31-30,30-7,7-15,15-29,29-1,1-2,2-27 3691.40668214
31 27 3 31-1,1-8,8-21,21-20,20-18,18-27 4357.30593966
31 27 4 31-30,30-7,7-17,17-27 4525.74726986
31 27 5 31-1,1-22,22-33,33-27 3877.10915305
5 20 0 5-4,4-8,8-21,21-20 2236.56509447
5 20 1 5-15,15-7,7-21,21-20 2368.55805919
5 20 2 5-15,15-29,29-1,1-2,2-19,19-20 3142.17905004
5 20 3 5-15,15-28,28-25,25-18,18-20 5798.45177477
5 20 4 5-4,4-15,15-7,7-21,21-20 2368.70205996
5 20 5 5-15,15-28,28-8,8-21,21-20 2753.29461471
20 28 0 20-21,21-8,8-28 1243.65411161
20 28 1 20-21,21-8,8-9,9-28 1273.80737989
20 28 2 20-19,19-2,2-28 2549.42538043
20 28 3 20-18,18-25,25-28 4288.81127167
20 28 4 20-19,19-2,2-1,1-28 2595.58047262
20 28 5 20-21,21-7,7-15,15-28 3106.50235014
16 20 0 16-13,13-27,27-2,2-19,19-20 3460.65996841
16 20 1 16-17,17-27,27-2,2-19,19-20 3557.73471212
16 20 2 16-13,13-27,27-18,18-20 3578.38102256
16 20 3 16-17,17-7,7-21,21-20 5712.20627597
16 20 4 16-23,23-25,25-18,18-20 3686.81695249
16 20 5 16-17,17-22,22-27,27-2,2-21,21-20 3628.06203343
6 27 0 6-1,1-2,2-27 2372.95780238
6 27 1 6-7,7-15,15-29,29-1,1-2,2-27 2985.55026598
6 27 2 6-1,1-22,22-27 3569.64923156
