s t k edges
7 22 1 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22 4244.18384523
7 22 2 7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 5377.25923919
7 22 3 7-6,6-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22 7402.82120038
7 22 4 7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22 10456.4711669
7 22 5 7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22 5355.99163444
20 14 0 20-18,18-17,17-12,12-11,11-10,10-19,19-14 796.733619274
20 14 1 20-13,13-19,19-14 1234.58769659
20 14 2 20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14 4779.96859733
20 14 3 20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14 5471.62282697
20 14 4 20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14 14438.6663827
20 14 5 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14 4954.27130969
18 10 0 18-17,17-12,12-11,11-10 280.015074623
18 10 1 18-20,20-13,13-19,19-10 1443.94950427
18 10 2 18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10 5296.68714198
18 10 3 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10 5988.34137162
18 10 4 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10 14955.3849273
18 10 5 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10 9936.11988322
23 19 0 23-1,1-0,0-3,3-2,2-13,13-19 4176.85927017
23 19 1 23-24,24-25,25-29,29-4,4-15,15-14,14-19 4927.46789846
23 19 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19 5271.54727654
23 19 3 23-1,1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19 5288.66705938
23 19 4 23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19 9946.73294255
23 19 5 23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19 7560.43282202
21 15 0 21-22,22-2,2-13,13-19,19-14,14-15 1423.40081059
21 15 1 21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15 2535.20859981
21 15 2 21-30,30-8,8-9,9-16,16-5,5-4,4-15 3041.4936168
21 15 3 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15 4342.92772397
21 15 4 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15 13309.9712797
21 15 5 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15 8290.70623556
8 12 0 8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12 2356.67126754
8 12 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12 2603.81565262
8 12 2 8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12 2972.88656399
8 12 3 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12 6544.65010227
8 12 4 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 3832.18773874
8 12 5 8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12 10327.7779016
22 12 0 22-2,2-13,13-19,19-10,10-11,11-12 967.767569359
22 12 1 22-2,2-13,13-20,20-18,18-17,17-12 1583.98286581
22 12 2 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12 3992.7193508
22 12 3 22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 6219.46777798
22 12 4 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12 8938.87420345
22 12 5 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 5221.09143693
23 9 0 23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9 5276.97757659
23 9 1 23-24,24-25,25-29,29-4,4-5,5-16,16-9 5327.09398107
23 9 2 23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9 6371.66558296
23 9 3 23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9 10346.3590252
23 9 4 23-1,1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9 6408.41485661
23 9 5 23-1,1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9 7305.37216414
10 14 0 10-19,19-14 210.878500424
10 14 1 10-11,11-12,12-17,17-18,18-20,20-13,13-19,19-14 1820.44281545
10 14 2 10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14 4368.41619084
10 14 3 10-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14 5060.07042048
10 14 4 10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14 14027.1139762
10 14 5 10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14 5365.82371618
8 18 0 8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12,12-17,17-18 2446.09022772
8 18 1 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18 2693.23461279
8 18 2 8-30,30-21,21-22,22-2,2-13,13-20,20-18 2883.46760381
8 18 3 8-9,9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 6455.2311421
8 18 4 8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18 3742.76877857
8 18 5 8-9,9-16,16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 10403.0096537
11 15 0 11-10,10-19,19-14,14-15 753.347382999
11 15 1 11-12,12-17,17-18,18-20,20-13,13-19,19-14,14-15 2074.41840502
11 15 2 11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15 4114.44060127
11 15 3 11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15 5515.00906325
11 15 4 11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15 13773.1383866
11 15 5 11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15 4823.35483361
9 19 0 9-16,16-5,5-4,4-15,15-14,14-19 2231.55558644
9 19 1 9-8,8-30,30-21,21-22,22-2,2-13,13-19 2233.33884096
9 19 2 9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19 3345.14663017
9 19 3 9-16,16-5,5-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19 5556.17473964
9 19 4 9-16,16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19 14523.2182953
9 19 5 9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19 6256.66696345
24 21 0 24-23,23-1,1-0,0-3,3-2,2-22,22-21 4445.39938857
24 21 1 24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 4479.56650114
24 21 2 24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 6158.67216909
24 21 3 24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21 10287.9727017
24 21 4 24-23,23-1,1-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 9197.47124596
24 21 5 24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21 6380.5154468
14 8 0 14-15,15-4,4-5,5-16,16-9,9-8 2202.34103775
14 8 1 14-19,19-13,13-2,2-22,22-21,21-30,30-8 2262.55338965
14 8 2 14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8 3374.36117886
14 8 3 14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8 5834.31692793
14 8 4 14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8 14945.5683309
14 8 5 14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8 5978.52477517
12 8 0 12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8 2356.67126754
12 8 1 12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8 2603.81565262
12 8 2 12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8 2972.88656399
12 8 3 12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8 6544.65010227
12 8 4 12-17,17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8 3832.18773874
12 8 5 12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8 10327.7779016
1 21 0 1-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 5499.7041668
1 21 1 1-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-22,22-21 5506.69696283
1 21 2 1-23,23-24,24-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 7280.37627277
1 21 3 1-0,0-3,3-2,2-22,22-21 1644.58961694
1 21 4 1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 8959.48194072
1 21 5 1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 11415.9265184
25 16 0 25-29,29-4,4-5,5-16 2475.9260865
25 16 1 25-6,6-7,7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 4180.36695956
25 16 2 25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16 4651.93496842
25 16 3 25-26,26-27,27-28,28-29,29-4,4-5,5-16 7495.1911306
25 16 4 25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16 8128.14547115
25 16 5 25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16 6081.31590522
15 13 0 15-14,14-19,19-13 857.978999401
15 13 1 15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13 1969.78678861
15 13 2 15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13 3606.91542799
15 13 3 15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13 4298.56965763
15 13 4 15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13 13265.6132133
15 13 5 15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13 8246.34816923
2 18 0 2-13,13-19,19-10,10-11,11-12,12-17,17-18 903.825473826
2 18 1 2-13,13-20,20-18 1341.20284992
2 18 2 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18 4235.49936668
2 18 3 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18 5976.6877621
2 18 4 2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18 14943.7313178
2 18 5 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18 5285.03353246
26 23 0 26-25,25-24,24-23 2569.74208815
26 23 1 26-25,25-6,6-7,7-0,0-1,1-23 4548.02027123
26 23 2 26-27,27-28,28-29,29-25,25-24,24-23 8217.41228617
26 23 3 26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1,1-23 6631.60273881
26 23 4 26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23 13053.5945136
26 23 5 26-27,27-28,28-29,29-25,25-6,6-7,7-0,0-1,1-23 10195.6904692
0 14 0 0-3,3-2,2-13,13-19,19-14 1367.50929132
0 14 1 0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14 2479.31708054
0 14 2 0-7,7-6,6-25,25-29,29-4,4-15,15-14 3789.03936571
0 14 3 0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14 12756.0829214
0 14 4 0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14 4391.82644721
0 14 5 0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14 7736.8178773
3 11 0 3-2,2-13,13-19,19-10,10-11 1031.64613732
3 11 1 3-2,2-13,13-20,20-18,18-17,17-12,12-11 1740.56036966
3 11 2 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11 4527.79607658
3 11 3 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11 4363.32003018
3 11 4 3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11 8475.57458818
3 11 5 3-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12,12-11 10868.1321427
27 6 0 27-26,26-25,25-6 1055.50673615
27 6 1 27-26,26-25,25-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6 4750.58112586
27 6 2 27-28,28-29,29-25,25-6 6150.65538753
27 6 3 27-26,26-25,25-24,24-23,23-1,1-0,0-7,7-6 6614.77716987
27 6 4 27-28,28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6 10620.051354
27 6 5 27-28,28-29,29-25,25-24,24-23,23-1,1-0,0-7,7-6 11709.9258212
1 15 0 1-0,0-3,3-2,2-13,13-19,19-14,14-15 2458.21055
1 15 1 1-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15 3570.01833922
1 15 2 1-23,23-24,24-25,25-29,29-4,4-15 6646.11661863
1 15 3 1-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-15 9102.56119634
1 15 4 1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15 4686.08323374
1 15 5 1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15 11665.3816627
4 12 0 4-15,15-14,14-19,19-10,10-11,11-12 1163.7609983
4 12 1 4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 2392.13308442
4 12 2 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-10,10-11,11-12 3796.72592186
4 12 3 4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12 5104.59544795
4 12 4 4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-19,19-10,10-11,11-12 13455.4237072
4 12 5 4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17,17-12 4412.94121831
28 1 0 28-27,27-26,26-25,25-6,6-7,7-0,0-1 4967.47301746
28 1 1 28-29,29-25,25-6,6-7,7-0,0-1 5235.13907355
28 1 2 28-27,27-26,26-25,25-24,24-23,23-1 7530.29348385
28 1 3 28-29,29-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1 6593.29872888
28 1 4 28-29,29-25,25-24,24-23,23-1 7797.95953993
28 1 5 28-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1 8093.04311791
2 12 0 2-13,13-19,19-10,10-11,11-12 814.406513651
2 12 1 2-13,13-20,20-18,18-17,17-12 1430.6218101
2 12 2 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12 4146.08040651
2 12 3 2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 6066.10672228
2 12 4 2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12 13804.7781918
2 12 5 2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17,17-12 5374.45249263
5 1 0 5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-1 3281.2192831
5 1 1 5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1 3863.07450064
5 1 2 5-4,4-29,29-25,25-24,24-23,23-1 6740.99705701
5 1 3 5-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-1 9197.44163473
5 1 4 5-4,4-29,29-25,25-6,6-7,7-0,0-1 4178.17659063
5 1 5 5-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1 11760.2621011
29 4 0 29-4 1127.55848143
29 4 1 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4 4028.9901756
29 4 2 29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4 5140.79796481
29 4 3 29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4 14495.7781203
29 4 4 29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4 9476.51307622
29 4 5 29-28,28-27,27-26,26-25,25-6,6-7,7-0,0-3,3-2,2-13,13-19,19-14,14-15,15-4 9048.2552197
3 17 0 3-2,2-13,13-19,19-10,10-11,11-12,12-17 1153.19190582
3 17 1 3-2,2-13,13-20,20-18,18-17 1619.01460117
3 17 2 3-0,0-7,7-6,6-25,25-29,29-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17 4649.34184508
3 17 3 3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18,18-17 11695.9079756
3 17 4 3-0,0-7,7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14,14-19,19-13,13-20,20-18,18-17 10746.5863742
3 17 5 3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17 4484.86579868
16 7 0 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7 3062.38907678
16 7 1 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7 3533.95708564
16 7 2 16-5,5-4,4-29,29-25,25-6,6-7 3593.90396929
16 7 3 16-5,5-4,4-29,29-28,28-27,27-26,26-25,25-6,6-7 8613.16901338
16 7 4 16-5,5-4,4-29,29-25,25-24,24-23,23-1,1-0,0-7 8378.69290476
16 7 5 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7 9246.12335394
6 14 0 6-7,7-0,0-3,3-2,2-13,13-19,19-14 2173.25525238
6 14 1 6-25,25-29,29-4,4-15,15-14 2983.29340465
6 14 2 6-7,7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14 3285.0630416
6 14 3 6-25,25-26,26-27,27-28,28-29,29-4,4-15,15-14 8002.55844875
6 14 4 6-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14 5923.61506519
6 14 5 6-7,7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15,15-14 8542.56383836
30 27 0 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-26,26-27 3062.68400188
30 27 1 30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-26,26-27 4243.14824917
30 27 2 30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-28,28-27 8157.83265325
30 27 3 30-8,8-9,9-16,16-5,5-4,4-29,29-28,28-27 8612.87408828
30 27 4 30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27 8221.55099744
30 27 5 30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27 7010.46251347
19 18 0 19-10,10-11,11-12,12-17,17-18 337.215206559
19 18 1 19-13,13-20,20-18 1386.74937233
19 18 2 19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-20,20-18 5239.48701005
19 18 3 19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-13,13-20,20-18 5931.14123969
19 18 4 19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 14898.1847954
19 18 5 19-14,14-15,15-4,4-29,29-25,25-24,24-23,23-1,1-0,0-3,3-2,2-13,13-20,20-18 9878.91975128
17 6 0 17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-7,7-6 2342.56943083
17 6 1 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6 2808.39212618
17 6 2 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-6 3459.96432007
17 6 3 17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-6 6558.75193898
17 6 4 17-18,18-20,20-13,13-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-6 9557.20884919
17 6 5 17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6 8217.6449051
7 15 0 7-0,0-3,3-2,2-13,13-19,19-14,14-15 2184.23673934
7 15 1 7-6,6-25,25-29,29-4,4-15 2972.31191769
7 15 2 7-0,0-3,3-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15 3296.04452855
7 15 3 7-6,6-25,25-26,26-27,27-28,28-29,29-4,4-15 7991.57696179
7 15 4 7-0,0-1,1-23,23-24,24-25,25-29,29-4,4-15 7757.10085317
7 15 5 7-0,0-3,3-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15 4412.10942307
20 21 0 20-13,13-2,2-22,22-21 1340.25274446
20 21 1 20-18,18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21 1514.55545682
20 21 2 20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 4236.44947215
20 21 3 20-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7,7-0,0-3,3-2,2-22,22-21 5975.73765664
20 21 4 20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8,8-30,30-21 11334.5444246
20 21 5 20-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8,8-30,30-21 4674.30354947
18 5 0 18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5 1712.12454421
18 5 1 18-20,20-13,13-19,19-14,14-15,15-4,4-5 2761.65870999
18 5 2 18-17,17-12,12-11,11-10,10-19,19-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3427.2002963
18 5 3 18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5 5474.12107352
18 5 4 18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5 3864.57767239
18 5 5 18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5 9421.89958511
16 29 0 16-5,5-4,4-29 2113.21468038
16 29 1 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29 4543.07836569
16 29 2 16-9,9-8,8-30,30-21,21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-29 4606.79670988
16 29 3 16-5,5-4,4-15,15-14,14-19,19-10,10-11,11-12,12-17,17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29 15093.4977194
16 29 4 16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7,7-6,6-25,25-29 5014.64637454
16 29 5 16-9,9-8,8-30,30-21,21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29 8490.85687728
21 8 0 21-30,30-8 1237.37481512
21 8 1 21-22,22-2,2-13,13-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8 3227.51961227
21 8 2 21-22,22-2,2-13,13-20,20-18,18-17,17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-5,5-16,16-9,9-8 4339.32740148
21 8 3 21-22,22-2,2-3,3-0,0-7,7-6,6-25,25-29,29-4,4-5,5-16,16-9,9-8 5418.91823094
21 8 4 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-26,26-27,27-28,28-29,29-4,4-5,5-16,16-9,9-8 14385.9617866
21 8 5 21-22,22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-29,29-4,4-5,5-16,16-9,9-8 9366.69674253
17 24 0 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-25,25-24 4720.19999849
17 24 1 17-12,12-11,11-10,10-19,19-13,13-2,2-3,3-0,0-1,1-23,23-24 5030.112264
17 24 2 17-18,18-20,20-13,13-2,2-3,3-0,0-1,1-23,23-24 5495.93495935
17 24 3 17-18,18-20,20-13,13-2,2-22,22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-29,29-25,25-24 7818.9876174
17 24 4 17-18,18-20,20-13,13-2,2-3,3-0,0-7,7-6,6-25,25-24 5530.10207192
17 24 5 17-12,12-11,11-10,10-19,19-14,14-15,15-4,4-29,29-28,28-27,27-26,26-25,25-24 9739.46504259
22 7 0 22-2,2-3,3-0,0-7 1219.08692322
22 7 1 22-2,2-13,13-19,19-14,14-15,15-4,4-29,29-25,25-6,6-7 4244.18384523
22 7 2 22-21,21-30,30-8,8-9,9-16,16-5,5-4,4-15,15-14,14-19,19-13,13-2,2-3,3-0,0-7 5377.25923919
22 7 3 22-2,2-3,3-0,0-1,1-23,23-24,24-25,25-6,6-7 7402.82120038
