s t k edges
10 9 3 10-12,12-2,2-13,13-9 8819.23203575
10 9 4 10-14,14-19,19-13,13-9 8672.00102014
10 9 5 10-12,12-27,27-28,28-13,13-9 8831.09613791
8 25 0 8-12,12-26,26-14,14-25 433.329756531
8 25 1 8-12,12-24,24-25 436.658299584
8 25 2 8-17,17-15,15-16,16-11,11-13,13-14,14-25 763.919357369
8 25 3 8-17,17-12,12-10,10-14,14-25 768.577739881
8 25 4 8-12,12-13,13-19,19-14,14-25 492.113088316
8 25 5 8-12,12-27,27-28,28-14,14-25 644.908492042
11 4 0 11-16,16-15,15-17,17-4 58.828494643
11 4 1 11-0,0-4 58.8403300087
11 4 2 11-7,7-17,17-4 154.220254802
11 4 3 11-18,18-17,17-4 282.021179054
11 4 4 11-3,3-1,1-18,18-6,6-17,17-4 442.325767504
11 4 5 11-13,13-12,12-17,17-4 594.841651996
9 20 0 9-20 8587.2839822
9 20 1 9-13,13-14,14-20 8806.68221967
9 20 2 9-13,13-19,19-14,14-20 8813.49990898
9 20 3 9-13,13-28,28-14,14-20 8831.25873386
9 20 4 9-13,13-12,12-26,26-14,14-20 8917.923429
9 20 5 9-13,13-2,2-12,12-10,10-14,14-20 9093.9131052
24 28 0 24-25,25-14,14-28 361.782692782
24 28 1 24-12,12-13,13-28 368.082406824
24 28 2 24-25,25-14,14-13,13-28 386.694835041
24 28 3 24-12,12-27,27-28 503.118985676
24 28 4 24-12,12-2,2-13,13-28 540.743539969
24 28 5 24-25,25-14,14-26,26-12,12-27,27-28 632.972623223
14 19 0 14-19 168.737698692
14 19 1 14-13,13-19 428.798823655
14 19 2 14-28,28-13,13-19 453.375337844
14 19 3 14-26,26-12,12-13,13-19 540.040032986
14 19 4 14-10,10-12,12-2,2-13,13-19 716.029709184
14 19 5 14-25,25-24,24-12,12-13,13-19 543.368576039
12 7 0 12-17,17-7 320.460825576
12 7 1 12-8,8-17,17-7 325.286602274
12 7 2 12-13,13-11,11-7 428.601081222
12 7 3 12-5,5-17,17-15,15-16,16-11,11-7 452.698817646
12 7 4 12-17,17-4,4-0,0-11,11-7 436.358536002
12 7 5 12-5,5-17,17-7 336.812942586
10 19 0 10-14,14-19 235.328788993
10 19 1 10-12,12-13,13-19 476.777485738
10 19 2 10-14,14-13,13-19 495.389913955
10 19 3 10-12,12-26,26-14,14-19 755.469551339
10 19 4 10-14,14-28,28-13,13-19 519.966428144
10 19 5 10-12,12-24,24-25,25-14,14-19 758.798094392
15 10 0 15-17,17-12,12-10 533.614041083
15 10 1 15-17,17-8,8-12,12-10 538.439817781
15 10 2 15-16,16-11,11-13,13-14,14-10 662.137839172
15 10 3 15-17,17-5,5-12,12-10 549.966158093
15 10 4 15-16,16-11,11-13,13-19,19-14,14-10 668.955528486
15 10 5 15-17,17-12,12-26,26-14,14-10 663.467678631
13 6 0 13-11,11-16,16-15,15-17,17-6 411.777160939
13 6 1 13-11,11-18,18-6 455.255333416
13 6 2 13-12,12-17,17-6 465.072642869
13 6 3 13-12,12-8,8-17,17-18,18-6 630.802484479
13 6 4 13-11,11-0,0-4,4-17,17-6 411.788996305
13 6 5 13-12,12-5,5-17,17-6 481.424759878
11 26 0 11-13,13-12,12-26 453.886439982
11 26 1 11-16,16-15,15-17,17-12,12-26 461.632059396
11 26 2 11-13,13-14,14-26 730.791277806
11 26 3 11-0,0-4,4-17,17-8,8-12,12-26 466.46967146
11 26 4 11-7,7-17,17-5,5-12,12-26 573.375936565
11 26 5 11-18,18-17,17-12,12-26 684.824743807
0 5 0 0-4,4-17,17-5 134.664856428
0 5 1 0-11,11-16,16-15,15-17,17-5 140.343427664
0 5 2 0-11,11-13,13-12,12-5 535.369242586
0 5 3 0-4,4-17,17-12,12-5 537.436290765
0 5 4 0-11,11-7,7-17,17-5 235.735187823
0 5 5 0-11,11-18,18-17,17-5 363.536112075
24 2 0 24-12,12-2 408.576700336
24 2 1 24-12,12-13,13-2 450.76059001
24 2 2 24-25,25-14,14-13,13-2 469.373018226
24 2 3 24-25,25-14,14-26,26-12,12-2 538.430337884
24 2 4 24-12,12-27,27-28,28-13,13-2 635.285825309
24 2 5 24-25,25-14,14-10,10-12,12-2 541.758880936
1 0 0 1-18,18-11,11-0 132.051970177
1 0 1 1-3,3-11,11-0 213.901660901
1 0 2 1-18,18-17,17-4,4-0 243.799291378
1 0 3 1-18,18-6,6-17,17-4,4-0 287.264436612
1 0 4 1-18,18-17,17-15,15-16,16-11,11-0 249.477862613
1 0 5 1-3,3-11,11-7,7-17,17-4,4-0 421.271839111
25 3 0 25-14,14-13,13-11,11-18,18-1,1-3 723.958562309
25 3 1 25-24,24-12,12-13,13-11,11-3 804.310923009
25 3 2 25-14,14-26,26-12,12-17,17-15,15-16,16-11,11-3 808.72799937
25 3 3 25-24,24-12,12-17,17-4,4-0,0-11,11-3 812.068377788
25 3 4 25-14,14-19,19-13,13-11,11-3 696.558859939
25 3 5 25-24,24-12,12-17,17-18,18-1,1-3 846.042837257
4 11 0 4-17,17-15,15-16,16-11 58.828494643
4 11 1 4-0,0-11 58.8403300087
4 11 2 4-17,17-7,7-11 154.220254802
4 11 3 4-17,17-18,18-11 282.021179054
4 11 4 4-17,17-6,6-18,18-1,1-3,3-11 442.325767504
4 11 5 4-17,17-12,12-13,13-11 594.841651996
28 24 0 28-14,14-25,25-24 361.782692782
28 24 1 28-13,13-12,12-24 368.082406824
28 24 2 28-13,13-14,14-25,25-24 386.694835041
28 24 3 28-27,27-12,12-24 503.118985676
28 24 4 28-13,13-2,2-12,12-24 540.743539969
28 24 5 28-27,27-12,12-26,26-14,14-25,25-24 632.972623223
2 7 0 2-13,13-11,11-7 454.420166731
2 7 1 2-13,13-11,11-16,16-15,15-17,17-7 456.191280957
2 7 2 2-12,12-17,17-7 467.302873212
2 7 3 2-12,12-8,8-17,17-7 472.12864991
2 7 4 2-12,12-17,17-4,4-0,0-11,11-7 583.200583638
2 7 5 2-13,13-12,12-5,5-17,17-7 525.838879896
5 10 0 5-12,12-10 471.296428372
5 10 1 5-12,12-26,26-14,14-10 601.15006592
5 10 2 5-17,17-12,12-10 612.283770803
5 10 3 5-17,17-15,15-16,16-11,11-13,13-14,14-10 740.807568892
5 10 4 5-12,12-24,24-25,25-14,14-10 604.478608973
5 10 5 5-17,17-8,8-12,12-10 617.109547501
3 22 0 3-11,11-16,16-15,15-17,17-12,12-23,23-22 876.600840932
3 22 1 3-1,1-18,18-11,11-13,13-12,12-23,23-22 903.072613203
3 22 2 3-11,11-13,13-14,14-21,21-22 989.638130945
3 22 3 3-11,11-0,0-4,4-17,17-8,8-12,12-23,23-22 881.438452996
3 22 4 3-1,1-18,18-17,17-5,5-12,12-23,23-22 926.939252776
3 22 5 3-11,11-13,13-12,12-23,23-22 868.855221518
6 1 0 6-18,18-1 119.679481319
6 1 1 6-17,17-18,18-1 299.393993254
6 1 2 6-18,18-11,11-3,3-1 424.952953304
6 1 3 6-17,17-15,15-16,16-11,11-18,18-1 299.625090104
6 1 4 6-18,18-17,17-4,4-0,0-11,11-3,3-1 542.390681106
6 1 5 6-17,17-7,7-11,11-18,18-1 395.016850263
4 17 0 4-17 0.0
4 17 1 4-0,0-11,11-16,16-15,15-17 117.668824652
4 17 2 4-0,0-11,11-7,7-17 213.060584811
4 17 3 4-0,0-11,11-18,18-17 340.861509063
4 17 4 4-0,0-11,11-3,3-1,1-18,18-6,6-17 501.166097513
4 17 5 4-0,0-11,11-13,13-12,12-17 653.681982005
19 27 0 19-13,13-12,12-27 307.026513428
19 27 1 19-13,13-28,28-27 307.58438795
19 27 2 19-14,14-26,26-12,12-27 585.718579028
19 27 3 19-14,14-28,28-27 613.329953761
19 27 4 19-13,13-2,2-12,12-27 479.687646573
19 27 5 19-14,14-10,10-12,12-27 589.047122081
7 4 0 7-17,17-4 48.5814371926
7 4 1 7-11,11-16,16-15,15-17,17-4 164.467312253
7 4 2 7-11,11-0,0-4 164.479147618
7 4 3 7-17,17-18,18-11,11-0,0-4 389.442946256
7 4 4 7-11,11-3,3-1,1-18,18-6,6-17,17-4 547.964585114
7 4 5 7-11,11-13,13-12,12-17,17-4 700.480469606
5 20 0 5-12,12-26,26-14,14-20 742.648954764
5 20 1 5-12,12-10,10-14,14-20 745.977497817
5 20 2 5-17,17-12,12-13,13-9,9-20 17322.6693502
5 20 3 5-17,17-15,15-16,16-11,11-13,13-14,14-20 882.306457736
5 20 4 5-12,12-24,24-25,25-14,14-20 745.977497817
5 20 5 5-17,17-4,4-0,0-11,11-13,13-19,19-14,14-20 889.135982416
20 28 0 20-14,14-28 503.281581626
20 28 1 20-14,14-13,13-28 528.193723885
20 28 2 20-9,9-13,13-28 16915.2611344
20 28 3 20-14,14-26,26-12,12-27,27-28 774.471512067
20 28 4 20-14,14-19,19-13,13-28 535.011413199
20 28 5 20-14,14-10,10-12,12-27,27-28 777.80005512
16 20 0 16-11,11-13,13-14,14-20 803.636728015
16 20 1 16-15,15-17,17-12,12-26,26-14,14-20 804.966567475
16 20 2 16-11,11-13,13-9,9-20 17190.7041386
16 20 3 16-15,15-17,17-8,8-12,12-10,10-14,14-20 813.120887226
16 20 4 16-11,11-13,13-19,19-14,14-20 810.45441733
16 20 5 16-15,15-17,17-5,5-12,12-24,24-25,25-14,14-20 824.647227537
6 27 0 6-17,17-12,12-27 475.452897357
6 27 1 6-17,17-15,15-16,16-11,11-13,13-28,28-27 585.922141751
6 27 2 6-18,18-11,11-13,13-12,12-27 628.842439705
6 27 3 6-18,18-17,17-8,8-12,12-27 641.182738967
6 27 4 6-17,17-5,5-12,12-27 491.805014366
6 27 5 6-17,17-4,4-0,0-11,11-13,13-28,28-27 585.933977116
21 17 0 21-14,14-13,13-11,11-16,16-15,15-17 737.815133499
21 17 1 21-14,14-13,13-11,11-0,0-4,4-17 737.826968865
21 17 2 21-22,22-23,23-12,12-17 822.378005585
21 17 3 21-14,14-26,26-12,12-8,8-17 743.970749657
21 17 4 21-14,14-10,10-12,12-5,5-17 758.825633021
21 17 5 21-14,14-25,25-24,24-12,12-17 742.473516012
19 1 0 19-13,13-11,11-18,18-1 504.005011727
19 1 1 19-13,13-11,11-3,3-1 585.85470245
19 1 2 19-14,14-10,10-12,12-17,17-18,18-1 956.746994746
19 1 3 19-13,13-12,12-8,8-17,17-18,18-1 679.55216279
19 1 4 19-13,13-12,12-5,5-17,17-15,15-16,16-11,11-18,18-1 691.309599952
19 1 5 19-13,13-12,12-17,17-6,6-18,18-1 718.191531326
18 22 0 18-11,11-13,13-12,12-23,23-22 827.544195752
18 22 1 18-17,17-12,12-23,23-22 835.058718317
18 22 2 18-11,11-13,13-14,14-21,21-22 948.327105179
18 22 3 18-6,6-17,17-8,8-12,12-23,23-22 883.349640249
18 22 4 18-17,17-5,5-12,12-23,23-22 851.410835326
18 22 5 18-11,11-16,16-15,15-17,17-12,12-23,23-22 835.289815167
8 0 0 8-17,17-4,4-0 224.367735206
8 0 1 8-17,17-15,15-16,16-11,11-0 230.046306441
8 0 2 8-12,12-13,13-11,11-0 434.140023497
8 0 3 8-12,12-17,17-4,4-0 436.207071676
8 0 4 8-17,17-7,7-11,11-0 325.4380666
8 0 5 8-12,12-5,5-17,17-4,4-0 452.559188686
14 26 0 14-26 194.073023578
14 26 1 14-10,10-12,12-26 459.249919369
14 26 2 14-25,25-24,24-12,12-26 459.249919369
14 26 3 14-13,13-12,12-26 507.887018787
14 26 4 14-28,28-27,27-12,12-26 667.500111827
14 26 5 14-19,19-13,13-2,2-12,12-26 687.365841246
10 26 0 10-14,14-26 260.664113878
10 26 1 10-12,12-26 392.658829069
10 26 2 10-14,14-25,25-24,24-12,12-26 525.84100967
10 26 3 10-12,12-13,13-14,14-26 832.770518694
10 26 4 10-14,14-28,28-27,27-12,12-26 734.091202127
10 26 5 10-12,12-13,13-19,19-14,14-26 839.588208009
15 19 0 15-16,16-11,11-13,13-19 433.626739493
15 19 1 15-17,17-4,4-0,0-11,11-13,13-19 433.638574859
15 19 2 15-17,17-12,12-10,10-14,14-19 768.942830076
15 19 3 15-17,17-8,8-12,12-13,13-19 491.74799812
15 19 4 15-17,17-5,5-12,12-2,2-13,13-19 675.935471577
15 19 5 15-17,17-12,12-27,27-28,28-13,13-19 671.447456722
11 19 0 11-13,13-19 374.79824485
11 19 1 11-16,16-15,15-17,17-12,12-13,13-19 545.750716066
11 19 2 11-13,13-14,14-19 705.455952921
11 19 3 11-0,0-4,4-17,17-8,8-12,12-2,2-13,13-19 723.249461274
11 19 4 11-7,7-17,17-12,12-10,10-14,14-19 923.163084878
11 19 5 11-7,7-17,17-5,5-12,12-13,13-19 657.494593234
26 25 0 26-14,14-25 194.073023578
26 25 1 26-12,12-24,24-25 459.249919369
26 25 2 26-12,12-10,10-14,14-25 459.249919369
26 25 3 26-14,14-13,13-12,12-24,24-25 899.361608995
26 25 4 26-12,12-27,27-28,28-14,14-25 667.500111827
26 25 5 26-12,12-2,2-13,13-19,19-14,14-25 687.365841246
0 28 0 0-11,11-13,13-28 268.948369236
0 28 1 0-4,4-17,17-12,12-13,13-28 434.222269217
0 28 2 0-11,11-13,13-12,12-27,27-28 567.191799889
0 28 3 0-4,4-17,17-8,8-12,12-27,27-28 574.084624766
0 28 4 0-11,11-16,16-15,15-17,17-5,5-12,12-13,13-28 456.252957461
0 28 5 0-4,4-17,17-7,7-11,11-13,13-28 476.318547446
24 9 0 24-12,12-13,13-9 8646.57090261
24 9 1 24-25,25-14,14-13,13-9 8665.18333082
24 9 2 24-25,25-14,14-20,20-9 8861.96505165
24 9 3 24-12,12-2,2-13,13-9 8819.23203575
24 9 4 24-12,12-27,27-28,28-13,13-9 8831.09613791
24 9 5 24-12,12-17,17-15,15-16,16-11,11-13,13-9 9137.03419744
12 20 0 12-26,26-14,14-20 533.087179091
12 20 1 12-10,10-14,14-20 536.415722144
12 20 2 12-13,13-9,9-20 16972.1202321
12 20 3 12-24,24-25,25-14,14-20 536.415722144
12 20 4 12-27,27-28,28-14,14-20 744.665914602
12 20 5 12-2,2-13,13-14,14-20 757.713954706
27 20 0 27-12,12-26,26-14,14-20 625.07085948
27 20 1 27-28,28-14,14-20 652.682234213
27 20 2 27-12,12-13,13-9,9-20 17064.1039125
27 20 3 27-28,28-13,13-14,14-20 677.594376472
27 20 4 27-12,12-10,10-14,14-20 628.399402533
27 20 5 27-12,12-24,24-25,25-14,14-20 628.399402533
1 25 0 1-3,3-11,11-13,13-14,14-25 747.774711829
1 25 1 1-18,18-11,11-13,13-12,12-24,24-25 780.494773489
1 25 2 1-18,18-17,17-12,12-26,26-14,14-25 784.680753
1 25 3 1-3,3-11,11-13,13-19,19-14,14-25 754.592401143
1 25 4 1-18,18-17,17-12,12-24,24-25 788.009296053
1 25 5 1-18,18-11,11-13,13-28,28-14,14-25 690.501535294
25 4 0 25-14,14-13,13-11,11-16,16-15,15-17,17-4 595.546748871
25 4 1 25-14,14-13,13-11,11-0,0-4 595.558584237
25 4 2 25-24,24-12,12-17,17-4 600.205131383
25 4 3 25-14,14-26,26-12,12-8,8-17,17-4 601.702365029
25 4 4 25-24,24-12,12-5,5-17,17-4 616.557248393
25 4 5 25-14,14-19,19-13,13-11,11-0,0-4 602.376273551
13 25 0 13-14,14-25 295.359416516
13 25 1 13-19,19-14,14-25 302.177105831
13 25 2 13-12,12-24,24-25 409.929168901
13 25 3 13-28,28-14,14-25 319.935930706
13 25 4 13-2,2-12,12-24,24-25 582.590302046
13 25 5 13-12,12-26,26-14,14-25 406.600625848
28 23 0 28-13,13-12,12-23 400.028529937
28 23 1 28-27,27-12,12-23 535.065108788
28 23 2 28-14,14-21,21-22,22-23 694.277828499
28 23 3 28-13,13-2,2-12,12-23 572.689663082
28 23 4 28-13,13-14,14-21,21-22,22-23 719.189970758
28 23 5 28-13,13-11,11-16,16-15,15-17,17-12,12-23 890.491824775
26 3 0 26-12,12-17,17-15,15-16,16-11,11-3 614.654975792
26 3 1 26-12,12-13,13-11,11-18,18-1,1-3 641.126748063
26 3 2 26-14,14-13,13-11,11-3 883.814194202
26 3 3 26-12,12-8,8-17,17-4,4-0,0-11,11-3 619.492587856
26 3 4 26-12,12-5,5-17,17-18,18-1,1-3 664.993387637
26 3 5 26-12,12-17,17-7,7-11,11-3 710.046735951
27 10 0 27-12,12-10 353.718333088
27 10 1 27-12,12-26,26-14,14-10 483.571970636
27 10 2 27-28,28-14,14-10 511.183345369
27 10 3 27-28,28-13,13-12,12-10 517.483059412
27 10 4 27-12,12-24,24-25,25-14,14-10 486.900513689
27 10 5 27-28,28-13,13-2,2-12,12-10 690.144192557
4 24 0 4-17,17-12,12-24 533.614041083
4 24 1 4-0,0-11,11-13,13-12,12-24 643.537246321
4 24 2 4-17,17-15,15-16,16-11,11-13,13-14,14-25,25-24 662.137839172
4 24 3 4-17,17-8,8-12,12-24 538.439817781
4 24 4 4-17,17-5,5-12,12-24 549.966158093
4 24 5 4-0,0-11,11-13,13-19,19-14,14-25,25-24 668.967363852
28 13 0 28-13 24.744328224
28 13 1 28-27,27-12,12-13 322.987758877
28 13 2 28-27,27-12,12-2,2-13 495.648892022
28 13 3 28-14,14-13 590.551018998
28 13 4 28-14,14-19,19-13 597.368708312
28 13 5 28-14,14-26,26-12,12-13 701.792228329
20 27 0 20-14,14-26,26-12,12-27 625.07085948
20 27 1 20-14,14-28,28-27 652.682234213
20 27 2 20-9,9-13,13-12,12-27 17064.1039125
20 27 3 20-14,14-13,13-28,28-27 677.594376472
20 27 4 20-14,14-10,10-12,12-27 628.399402533
20 27 5 20-14,14-25,25-24,24-12,12-27 628.399402533
16 11 0 16-11 58.828494643
16 11 1 16-15,15-17,17-4,4-0,0-11 58.8403300087
16 11 2 16-15,15-17,17-7,7-11 154.220254802
16 11 3 16-15,15-17,17-18,18-11 282.021179054
16 11 4 16-15,15-17,17-6,6-18,18-1,1-3,3-11 442.325767504
16 11 5 16-15,15-17,17-12,12-13,13-11 594.841651996
6 18 0 6-18 102.184605073
6 18 1 6-17,17-18 281.899117008
6 18 2 6-17,17-15,15-16,16-11,11-18 282.130213858
6 18 3 6-17,17-4,4-0,0-11,11-18 282.142049224
6 18 4 6-17,17-7,7-11,11-18 377.521974017
6 18 5 6-17,17-12,12-13,13-11,11-18 818.143371211
21 26 0 21-14,14-26 336.341408206
21 26 1 21-14,14-10,10-12,12-26 601.518303997
21 26 2 21-22,22-23,23-12,12-26 681.422793571
21 26 3 21-14,14-25,25-24,24-12,12-26 601.518303997
21 26 4 21-14,14-13,13-12,12-26 650.155403415
21 26 5 21-22,22-23,23-12,12-10,10-14,14-26 1072.89738378
19 6 0 19-13,13-11,11-16,16-15,15-17,17-6 545.216568078
19 6 1 19-13,13-11,11-18,18-6 588.694740554
19 6 2 19-14,14-13,13-12,12-17,17-6 929.169758078
19 6 3 19-13,13-12,12-8,8-17,17-18,18-6 764.241891617
19 6 4 19-13,13-11,11-0,0-4,4-17,17-6 545.228403443
19 6 5 19-13,13-12,12-5,5-17,17-6 614.864167017
17 10 0 17-12,12-10 533.614041083
17 10 1 17-8,8-12,12-10 538.439817781
17 10 2 17-15,15-16,16-11,11-13,13-14,14-10 662.137839172
17 10 3 17-5,5-12,12-26,26-14,14-10 679.819795641
17 10 4 17-4,4-0,0-11,11-13,13-12,12-10 643.537246321
17 10 5 17-12,12-24,24-25,25-14,14-10 666.796221684
7 27 0 7-17,17-12,12-27 412.444505965
7 27 1 7-17,17-8,8-12,12-27 417.270282663
7 27 2 7-11,11-13,13-28,28-27 521.142636133
7 27 3 7-11,11-16,16-15,15-17,17-5,5-12,12-27 544.682498034
7 27 4 7-17,17-4,4-0,0-11,11-13,13-28,28-27 522.925585725
7 27 5 7-11,11-13,13-12,12-27 520.584761611
22 17 0 22-23,23-12,12-17 664.749429893
22 17 1 22-23,23-12,12-8,8-17 669.575206591
22 17 2 22-21,21-14,14-13,13-11,11-16,16-15,15-17 895.443709191
22 17 3 22-21,21-14,14-26,26-12,12-17 896.773548651
22 17 4 22-23,23-12,12-5,5-17 681.101546902
22 17 5 22-21,21-14,14-19,19-13,13-11,11-0,0-4,4-17 902.273233871
20 1 0 20-14,14-13,13-11,11-18,18-1 874.015000249
20 1 1 20-14,14-26,26-12,12-17,17-18,18-1 992.770732145
20 1 2 20-9,9-13,13-11,11-3,3-1 17342.9321015
20 1 3 20-14,14-19,19-13,13-11,11-3,3-1 962.682380287
20 1 4 20-14,14-10,10-12,12-17,17-18,18-1 996.099275197
20 1 5 20-14,14-28,28-13,13-11,11-18,18-1 898.591514438
18 17 0 18-17 170.309288424
18 17 1 18-11,11-16,16-15,15-17 170.540385274
18 17 2 18-11,11-0,0-4,4-17 170.552220639
18 17 3 18-6,6-17 213.774433658
18 17 4 18-1,1-3,3-11,11-7,7-17 382.771588649
18 17 5 18-11,11-13,13-12,12-17 706.553542627
23 20 0 23-22,22-21,21-14,14-20 607.176205162
23 20 1 23-12,12-26,26-14,14-20 826.767954903
23 20 2 23-12,12-13,13-9,9-20 17265.8010079
23 20 3 23-12,12-10,10-14,14-20 830.096497956
23 20 4 23-12,12-24,24-25,25-14,14-20 830.096497956
23 20 5 23-12,12-27,27-28,28-14,14-20 1038.34669041
21 4 0 21-14,14-13,13-11,11-16,16-15,15-17,17-4 737.815133499
21 4 1 21-14,14-13,13-11,11-0,0-4 737.826968865
21 4 2 21-22,22-23,23-12,12-17,17-4 822.378005585
21 4 3 21-14,14-26,26-12,12-8,8-17,17-4 743.970749657
21 4 4 21-14,14-10,10-12,12-5,5-17,17-4 758.825633021
21 4 5 21-14,14-19,19-13,13-11,11-0,0-4 744.644658179
8 7 0 8-17,17-7 216.95404569
8 7 1 8-17,17-15,15-16,16-11,11-7 332.83992075
8 7 2 8-12,12-17,17-7 428.79338216
8 7 3 8-12,12-13,13-11,11-7 536.933637806
8 7 4 8-17,17-4,4-0,0-11,11-7 332.851756116
8 7 5 8-12,12-5,5-17,17-7 445.14549917
22 11 0 22-23,23-12,12-13,13-11 715.832305122
22 11 1 22-23,23-12,12-17,17-15,15-16,16-11 723.577924536
22 11 2 22-21,21-14,14-13,13-11 836.615214548
22 11 3 22-23,23-12,12-8,8-17,17-4,4-0,0-11 728.4155366
22 11 4 22-21,21-14,14-19,19-13,13-11 843.432903863
22 11 5 22-23,23-12,12-5,5-17,17-7,7-11 835.321801705
9 6 0 9-13,13-11,11-16,16-15,15-17,17-6 8715.00998494
9 6 1 9-13,13-11,11-18,18-6 8758.48815742
9 6 2 9-20,20-14,14-13,13-12,12-17,17-6 9555.80602073
9 6 3 9-13,13-12,12-8,8-17,17-18,18-6 8934.03530848
9 6 4 9-13,13-11,11-0,0-4,4-17,17-6 8715.02182031
9 6 5 9-13,13-12,12-5,5-17,17-6 8784.65758388
10 5 0 10-12,12-5 471.296428372
10 5 1 10-14,14-26,26-12,12-5 601.15006592
10 5 2 10-12,12-17,17-5 612.283770803
10 5 3 10-14,14-13,13-11,11-16,16-15,15-17,17-5 740.807568892
10 5 4 10-14,14-25,25-24,24-12,12-5 604.478608973
10 5 5 10-12,12-8,8-17,17-5 617.109547501
15 24 0 15-17,17-12,12-24 533.614041083
15 24 1 15-17,17-8,8-12,12-24 538.439817781
15 24 2 15-16,16-11,11-13,13-14,14-25,25-24 662.137839172
15 24 3 15-17,17-5,5-12,12-24 549.966158093
15 24 4 15-16,16-11,11-13,13-19,19-14,14-25,25-24 668.955528486
15 24 5 15-17,17-4,4-0,0-11,11-13,13-12,12-24 643.537246321
11 8 0 11-16,16-15,15-17,17-8 227.20110314
11 8 1 11-0,0-4,4-17,17-8 227.212938506
11 8 2 11-13,13-12,12-8 431.294820197
11 8 3 11-7,7-17,17-12,12-8 534.43219977
11 8 4 11-18,18-17,17-8 450.393787552
11 8 5 11-13,13-2,2-12,12-8 603.955953342
0 19 0 0-11,11-13,13-19 377.64344815
0 19 1 0-4,4-17,17-12,12-13,13-19 542.917348131
0 19 2 0-11,11-13,13-14,14-19 708.301156221
0 19 3 0-4,4-17,17-12,12-10,10-14,14-19 824.937956784
0 19 4 0-11,11-16,16-15,15-17,17-8,8-12,12-13,13-19 553.421696064
0 19 5 0-11,11-7,7-17,17-5,5-12,12-13,13-19 660.339796535
24 16 0 24-12,12-17,17-15,15-16 533.614041083
24 16 1 24-12,12-8,8-17,17-15,15-16 538.439817781
24 16 2 24-25,25-14,14-13,13-11,11-16 662.137839172
24 16 3 24-12,12-5,5-17,17-4,4-0,0-11,11-16 667.634982744
24 16 4 24-25,25-14,14-19,19-13,13-11,11-16 668.955528486
24 16 5 24-12,12-13,13-11,11-16 643.525410955
14 7 0 14-13,13-11,11-7 642.357071838
14 7 1 14-13,13-11,11-16,16-15,15-17,17-7 644.128186064
14 7 2 14-26,26-12,12-17,17-7 645.458025523
14 7 3 14-10,10-12,12-8,8-17,17-7 653.612345274
14 7 4 14-19,19-13,13-11,11-7 649.174761152
14 7 5 14-25,25-24,24-12,12-5,5-17,17-7 665.138685586
12 19 0 12-13,13-19 215.042833039
12 19 1 12-2,2-13,13-19 387.703966184
12 19 2 12-26,26-14,14-19 493.73489864
12 19 3 12-10,10-14,14-19 497.063441692
12 19 4 12-27,27-28,28-13,13-19 399.568068338
12 19 5 12-24,24-25,25-14,14-19 497.063441692
1 18 0 1-18 17.494876246
1 18 1 1-3,3-11,11-18 322.768348231
1 18 2 1-3,3-11,11-16,16-15,15-17,17-18 440.194240667
1 18 3 1-3,3-11,11-0,0-4,4-17,17-18 440.206076033
1 18 4 1-3,3-11,11-7,7-17,17-18 535.586000826
1 18 5 1-3,3-11,11-13,13-12,12-17,17-18 976.20739802
25 13 0 25-14,14-13 295.359416516
25 13 1 25-14,14-19,19-13 302.177105831
25 13 2 25-24,24-12,12-13 409.929168901
25 13 3 25-14,14-28,28-13 319.935930706
25 13 4 25-24,24-12,12-2,2-13 582.590302046
25 13 5 25-14,14-26,26-12,12-13 406.600625848
15 6 0 15-17,17-6 111.589828585
15 6 1 15-16,16-11,11-0,0-4,4-17,17-6 229.258653236
15 6 2 15-17,17-18,18-6 272.493893497
15 6 3 15-16,16-11,11-18,18-6 272.724990347
15 6 4 15-17,17-7,7-11,11-18,18-6 368.116750506
15 6 5 15-16,16-11,11-13,13-12,12-17,17-6 765.259975224
13 18 0 13-11,11-18 353.070728342
13 18 1 13-11,11-3,3-1,1-18 469.910171558
13 18 2 13-12,12-17,17-18 523.792102708
13 18 3 13-12,12-8,8-17,17-18 528.617879406
13 18 4 13-12,12-5,5-17,17-15,15-16,16-11,11-18 540.375316568
13 18 5 13-11,11-0,0-4,4-17,17-18 470.508456144
2 25 0 2-13,13-14,14-25 402.781927926
2 25 1 2-13,13-19,19-14,14-25 409.59961724
2 25 2 2-12,12-24,24-25 475.167790636
2 25 3 2-12,12-26,26-14,14-25 471.839247583
2 25 4 2-13,13-12,12-24,24-25 517.35168031
2 25 5 2-12,12-10,10-14,14-25 475.167790636
26 10 0 26-14,14-10 260.664113878
26 10 1 26-12,12-10 392.658829069
26 10 2 26-12,12-24,24-25,25-14,14-10 525.84100967
26 10 3 26-14,14-13,13-12,12-10 832.770518694
26 10 4 26-12,12-27,27-28,28-14,14-10 734.091202127
26 10 5 26-14,14-19,19-13,13-12,12-10 839.588208009
0 9 0 0-11,11-13,13-9 8547.43686502
0 9 1 0-4,4-17,17-15,15-16,16-11,11-13,13-9 8659.41528307
0 9 2 0-4,4-17,17-12,12-10,10-14,14-20,20-9 9451.57421944
0 9 3 0-11,11-7,7-17,17-8,8-12,12-13,13-9 8818.60687309
0 9 4 0-4,4-17,17-5,5-12,12-13,13-9 8729.06288201
0 9 5 0-11,11-7,7-17,17-12,12-13,13-9 8813.78109639
3 4 0 3-11,11-16,16-15,15-17,17-4 211.851411039
