s t k edges
4 17 2 4-5,5-3,3-29,29-36,36-19,19-17 3192.104238
4 17 3 4-2,2-6,6-29,29-36,36-37,37-16,16-17 2844.09472322
4 17 4 4-2,2-33,33-32,32-37,37-16,16-17 2706.09595776
4 17 5 4-2,2-32,32-30,30-37,37-16,16-17 2810.55307363
26 34 0 26-21,21-30,30-36,36-35,35-34 13855.6716949
26 34 1 26-21,21-30,30-37,37-36,36-35,35-34 13864.0513333
26 34 2 26-41,41-40,40-39,39-1,1-0,0-4,4-5,5-3,3-29,29-34 52489.3078062
26 34 3 26-21,21-30,30-32,32-34 14253.4928804
26 34 4 26-21,21-30,30-36,36-29,29-28,28-34 14690.2113124
26 34 5 26-21,21-30,30-37,37-32,32-34 14444.8198724
7 4 0 7-33,33-2,2-4 824.84692126
7 4 1 7-33,33-2,2-5,5-4 890.568752566
7 4 2 7-3,3-5,5-4 893.32551798
7 4 3 7-3,3-2,2-4 953.205158567
7 4 4 7-33,33-32,32-2,2-4 1112.61195741
7 4 5 7-3,3-6,6-2,2-4 1258.6457052
46 33 0 46-45,45-42,42-41,41-21,21-30,30-32,32-33 28807.9019202
46 33 1 46-45,45-42,42-26,26-21,21-30,30-32,32-33 28906.1258509
46 33 2 46-47,47-1,1-0,0-4,4-2,2-33 36531.7575075
46 33 3 46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-7,7-33 29324.9892544
46 33 4 46-45,45-42,42-26,26-21,21-30,30-37,37-32,32-33 29097.452843
46 33 5 46-45,45-42,42-41,41-21,21-30,30-32,32-2,2-33 29207.6786576
16 20 0 16-37,37-30,30-31,31-20 1776.02097539
16 20 1 16-37,37-32,32-20 2298.90846052
16 20 2 16-17,17-18,18-37,37-30,30-31,31-20 3636.87945201
16 20 3 16-37,37-36,36-35,35-34,34-32,32-20 2547.10094461
16 20 4 16-37,37-36,36-29,29-32,32-20 2837.87582984
16 20 5 16-37,37-30,30-32,32-20 2644.21738907
19 1 0 19-36,36-35,35-34,34-32,32-2,2-4,4-0,0-1 22590.2348519
19 1 1 19-36,36-30,30-21,21-41,41-40,40-39,39-1 45477.6691894
19 1 2 19-17,17-16,16-37,37-32,32-2,2-4,4-0,0-1 23066.6692149
19 1 3 19-36,36-29,29-3,3-5,5-4,4-0,0-1 22720.0338333
19 1 4 19-36,36-29,29-6,6-2,2-5,5-4,4-0,0-1 22786.6147773
19 1 5 19-36,36-37,37-32,32-33,33-2,2-4,4-0,0-1 22833.8612592
41 44 0 41-42,42-45,45-44 3774.61188664
41 44 1 41-40,40-39,39-44 5165.28013442
41 44 2 41-42,42-45,45-46,46-47,47-44 5470.43172535
41 44 3 41-9,9-8,8-1,1-44 30711.7340993
41 44 4 41-9,9-8,8-10,10-44 31241.0640912
41 44 5 41-26,26-42,42-45,45-44 26101.2372277
22 30 0 22-6,6-29,29-36,36-30 1425.11203497
22 30 1 22-6,6-29,29-36,36-37,37-30 1433.49167333
22 30 2 22-24,24-3,3-2,2-32,32-30 2270.62093421
22 30 3 22-6,6-3,3-7,7-33,33-32,32-30 1619.95987227
22 30 4 22-6,6-3,3-29,29-34,34-35,35-36,36-30 1857.22145006
22 30 5 22-6,6-2,2-32,32-30 1823.40635023
44 15 0 44-45,45-42,42-41,41-21,21-30,30-36,36-29,29-15 29809.3872112
44 15 1 44-45,45-42,42-41,41-21,21-30,30-37,37-36,36-29,29-15 29817.7668496
44 15 2 44-1,1-0,0-4,4-2,2-6,6-15 37319.6362018
44 15 3 44-45,45-42,42-26,26-21,21-30,30-36,36-29,29-14,14-15 29944.343734
44 15 4 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-15 31200.055459
44 15 5 44-45,45-42,42-41,41-21,21-30,30-37,37-36,36-35,35-34,34-29,29-14,14-15 29922.1477822
47 2 0 47-46,46-45,45-42,42-41,41-21,21-30,30-32,32-2 29759.2908499
47 2 1 47-46,46-45,45-42,42-26,26-21,21-30,30-32,32-2 29857.5147806
47 2 2 47-1,1-0,0-4,4-2 35339.5167651
47 2 3 47-44,44-39,39-40,40-41,41-21,21-30,30-32,32-2 31367.0890261
47 2 4 47-44,44-45,45-42,42-41,41-21,21-30,30-37,37-32,32-2 30167.7477704
47 2 5 47-46,46-45,45-42,42-26,26-21,21-30,30-32,32-33,33-2 30098.3665933
12 32 0 12-28,28-34,34-32 1073.51251418
12 32 1 12-29,29-32 1076.11924768
12 32 2 12-28,28-29,29-32 1138.66740932
12 32 3 12-13,13-14,14-29,29-3,3-7,7-33,33-32 1557.34669134
12 32 4 12-29,29-6,6-2,2-32 1603.54423005
12 32 5 12-29,29-34,34-32 1306.52227332
34 21 0 34-35,35-36,36-30,30-21 11268.5451603
34 21 1 34-35,35-36,36-37,37-30,30-21 11276.9247987
34 21 2 34-29,29-32,32-2,2-4,4-0,0-1,1-39,39-40,40-41,41-21 55134.1103395
34 21 3 34-32,32-30,30-21 11666.3663458
34 21 4 34-28,28-29,29-36,36-30,30-21 12103.0847778
34 21 5 34-32,32-37,37-30,30-21 11857.6933379
17 43 0 17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-8,8-10,10-43 38134.3940899
17 43 1 17-16,16-37,37-30,30-21,21-41,41-9,9-43 51751.0806841
17 43 2 17-18,18-37,37-32,32-2,2-4,4-0,0-1,1-44,44-10,10-43 67864.5255479
17 43 3 17-16,16-37,37-36,36-29,29-3,3-5,5-4,4-0,0-1,1-8,8-10,10-43 38512.3855554
17 43 4 17-16,16-37,37-32,32-2,2-5,5-4,4-0,0-1,1-8,8-9,9-43 38404.9177703
17 43 5 17-16,16-37,37-36,36-29,29-6,6-2,2-4,4-0,0-1,1-8,8-10,10-43 38513.2446681
45 40 0 45-42,42-41,41-40 3625.31978761
45 40 1 45-44,44-39,39-40 5314.57223346
45 40 2 45-46,46-47,47-44,44-39,39-40 7010.39207217
45 40 3 45-42,42-26,26-41,41-40 25951.9451287
45 40 4 45-44,44-1,1-8,8-9,9-41,41-40 33145.3777316
45 40 5 45-44,44-1,1-39,39-40 35314.9422086
10 26 0 10-8,8-9,9-41,41-26 27796.1363275
10 26 1 10-8,8-9,9-41,41-42,42-26 28775.4027708
10 26 2 10-44,44-45,45-42,42-26 29546.1649915
10 26 3 10-44,44-39,39-40,40-41,41-26 30941.9092137
10 26 4 10-43,43-9,9-41,41-26 51693.3334866
10 26 5 10-44,44-47,47-46,46-45,45-42,42-26 31241.9848302
0 28 0 0-4,4-5,5-3,3-29,29-28 6543.75584826
0 28 1 0-4,4-5,5-3,3-6,6-29,29-28 6543.94489269
0 28 2 0-1,1-39,39-40,40-41,41-21,21-30,30-32,32-34,34-28 60409.1066399
0 28 3 0-4,4-2,2-32,32-34,34-28 6639.57685699
0 28 4 0-4,4-2,2-6,6-29,29-28 6544.61496095
0 28 5 0-4,4-2,2-3,3-29,29-28 6603.63548885
38 9 0 38-46,46-45,45-42,42-41,41-9 17488.5673296
38 9 1 38-47,47-1,1-8,8-9 18813.4576768
38 9 2 38-47,47-46,46-45,45-42,42-41,41-9 18874.5015455
38 9 3 38-47,47-44,44-10,10-8,8-9 20814.0622536
38 9 4 38-46,46-47,47-44,44-39,39-40,40-41,41-9 20840.2184405
38 9 5 38-46,46-45,45-44,44-1,1-8,8-9 21264.6038487
25 4 0 25-24,24-3,3-5,5-4 1903.8350431
25 4 1 25-24,24-3,3-2,2-4 1963.71468369
25 4 2 25-23,23-3,3-5,5-4 2089.49276278
25 4 3 25-6,6-2,2-4 2091.32627657
25 4 4 25-6,6-3,3-2,2-4 2150.53584889
25 4 5 25-6,6-2,2-5,5-4 2157.04810787
28 23 0 28-29,29-3,3-23 1581.25841031
28 23 1 28-29,29-6,6-22,22-24,24-23 1597.04856696
28 23 2 28-34,34-29,29-3,3-23 1874.52674096
28 23 3 28-12,12-29,29-6,6-25,25-23 2699.53200594
28 23 4 28-34,34-32,32-33,33-7,7-3,3-23 2068.40500094
28 23 5 28-29,29-3,3-24,24-23 1772.80450953
14 38 0 14-29,29-36,36-30,30-21,21-41,41-42,42-45,45-46,46-38 30170.6630468
14 38 1 14-29,29-36,36-37,37-30,30-21,21-41,41-42,42-45,45-46,46-38 30179.0426852
14 38 2 14-15,15-6,6-2,2-4,4-0,0-1,1-47,47-38 38810.7719787
14 38 3 14-29,29-32,32-30,30-21,21-26,26-42,42-45,45-46,46-38 30503.953478
14 38 4 14-29,29-34,34-35,35-36,36-30,30-21,21-26,26-42,42-45,45-46,46-38 30336.5353181
14 38 5 14-29,29-32,32-30,30-21,21-41,41-42,42-45,45-46,46-38 30405.7295473
4 24 0 4-5,5-3,3-24 1381.45268252
4 24 1 4-2,2-3,3-24 1441.33232311
4 24 2 4-5,5-3,3-6,6-22,22-24 1570.15781448
4 24 3 4-2,2-6,6-22,22-24 1570.82788274
4 24 4 4-2,2-33,33-7,7-3,3-24 1578.45301023
4 24 5 4-5,5-2,2-3,3-24 1507.05415441
26 45 0 26-42,42-45 13643.9187043
26 45 1 26-41,41-42,42-45 13648.9946788
26 45 2 26-41,41-40,40-39,39-44,44-45 17622.5986578
26 45 3 26-41,41-9,9-8,8-1,1-47,47-46,46-45 43393.5978765
26 45 4 26-21,21-41,41-42,42-45 18719.9478428
26 45 5 26-21,21-41,41-40,40-39,39-44,44-45 22693.5518218
46 40 0 46-45,45-42,42-41,41-40 4784.20614105
46 40 1 46-47,47-44,44-39,39-40 5851.50571873
46 40 2 46-45,45-44,44-39,39-40 6473.4585869
46 40 3 46-38,38-47,47-1,1-8,8-9,9-41,41-40 33802.1703986
46 40 4 46-45,45-42,42-26,26-41,41-40 27110.8314821
46 40 5 46-38,38-47,47-44,44-39,39-40 7442.63948534
16 11 0 16-37,37-36,36-35,35-34,34-28,28-12,12-11 2595.67483053
16 11 1 16-37,37-36,36-29,29-11 2760.80556387
16 11 2 16-17,17-19,19-36,36-29,29-12,12-11 3932.85874638
16 11 3 16-37,37-32,32-29,29-11 3178.81941796
16 11 4 16-37,37-32,32-34,34-28,28-12,12-11 3176.4433697
16 11 5 16-37,37-36,36-35,35-34,34-29,29-11 2828.45390443
19 6 0 19-36,36-35,35-34,34-29,29-6 1780.28277049
19 6 1 19-36,36-29,29-3,3-6 2077.09550446
19 6 2 19-17,17-16,16-37,37-36,36-29,29-6 2437.26127697
19 6 3 19-36,36-37,37-32,32-2,2-6 2544.84317753
19 6 4 19-36,36-35,35-34,34-32,32-33,33-7,7-3,3-6 2338.622105
19 6 5 19-17,17-16,16-37,37-32,32-2,2-6 3018.50294591
41 21 0 41-21 13649.6772872
41 21 1 41-26,26-21 13752.9771923
41 21 2 41-42,42-26,26-21 14732.2436357
41 21 3 41-9,9-8,8-1,1-0,0-4,4-2,2-32,32-30,30-21 47509.4991389
41 21 4 41-40,40-39,39-44,44-45,45-42,42-26,26-21 22687.793239
41 21 5 41-9,9-8,8-1,1-0,0-4,4-5,5-2,2-32,32-37,37-30,30-21 47766.5479622
22 17 0 22-6,6-29,29-36,36-37,37-16,16-17 2239.40516714
22 17 1 22-6,6-29,29-34,34-35,35-36,36-37,37-16,16-17 2307.0535077
22 17 2 22-24,24-3,3-2,2-32,32-37,37-18,18-17 4305.76602687
22 17 3 22-6,6-29,29-36,36-19,19-17 2588.27379461
22 17 4 22-6,6-3,3-7,7-33,33-32,32-37,37-16,16-17 2617.20035812
22 17 5 22-6,6-29,29-34,34-35,35-36,36-19,19-17 2655.92213517
5 39 0 5-2,2-32,32-30,30-21,21-41,41-40,40-39 29969.9249072
5 39 1 5-2,2-32,32-30,30-21,21-41,41-42,42-45,45-44,44-39 29984.1860727
5 39 2 5-4,4-0,0-1,1-39 35708.8893604
5 39 3 5-2,2-32,32-37,37-30,30-21,21-26,26-41,41-40,40-39 30264.5518044
5 39 4 5-3,3-7,7-33,33-32,32-30,30-21,21-41,41-40,40-39 30295.5286578
5 39 5 5-2,2-32,32-37,37-30,30-21,21-26,26-42,42-45,45-44,44-39 30273.7369955
44 6 0 44-45,45-42,42-41,41-21,21-30,30-36,36-29,29-6 29101.6977031
44 6 1 44-45,45-42,42-41,41-21,21-30,30-37,37-36,36-29,29-6 29110.0773414
44 6 2 44-1,1-0,0-4,4-2,2-6 36334.3625899
44 6 3 44-45,45-42,42-26,26-21,21-30,30-32,32-33,33-7,7-3,3-6 29394.7694711
44 6 4 44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-6 30492.3659508
44 6 5 44-45,45-42,42-26,26-21,21-30,30-36,36-35,35-34,34-29,29-6 29267.5699743
47 11 0 47-46,46-45,45-42,42-41,41-21,21-30,30-36,36-35,35-34,34-28,28-12,12-11 30947.6808839
47 11 1 47-46,46-45,45-42,42-41,41-21,21-30,30-37,37-36,36-35,35-34,34-28,28-12,12-11 30956.0605223
47 11 2 47-1,1-0,0-4,4-5,5-3,3-29,29-11 37454.6699025
47 11 3 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-29,29-12,12-11 32720.8404787
47 11 4 47-46,46-45,45-42,42-41,41-21,21-30,30-36,36-29,29-11 31112.8116173
47 11 5 47-46,46-45,45-42,42-26,26-21,21-30,30-37,37-36,36-35,35-34,34-28,28-12,12-11 31054.284453
34 44 0 34-35,35-36,36-30,30-21,21-41,41-42,42-45,45-44 28692.8343342
34 44 1 34-35,35-36,36-37,37-30,30-21,21-41,41-42,42-45,45-44 28701.2139725
34 44 2 34-32,32-2,2-4,4-0,0-1,1-44 36612.5678648
34 44 3 34-32,32-30,30-21,21-26,26-42,42-45,45-44 29188.8794504
34 44 4 34-29,29-36,36-30,30-21,21-26,26-42,42-45,45-44 29312.2361757
34 44 5 34-32,32-30,30-21,21-41,41-42,42-45,45-44 29090.6555196
17 44 0 17-16,16-37,37-30,30-21,21-41,41-42,42-45,45-44 29358.0267099
17 44 1 17-19,19-36,36-30,30-21,21-41,41-42,42-45,45-44 29949.4827777
17 44 2 17-16,16-37,37-32,32-2,2-4,4-0,0-1,1-44 37856.0255515
17 44 3 17-19,19-36,36-30,30-21,21-26,26-42,42-45,45-44 30047.7067084
17 44 4 17-18,18-37,37-30,30-21,21-41,41-42,42-45,45-44 30395.9313167
17 44 5 17-16,16-37,37-32,32-30,30-21,21-26,26-42,42-45,45-44 30432.3371371
37 33 0 37-32,32-33 848.015168643
37 33 1 37-36,36-35,35-34,34-32,32-33 1096.20765274
37 33 2 37-36,36-29,29-3,3-7,7-33 1182.15514913
37 33 3 37-30,30-32,32-2,2-33 1593.1008346
37 33 4 37-32,32-2,2-33 1247.79190605
37 33 5 37-30,30-32,32-33 1193.32409719
45 33 0 45-42,42-41,41-21,21-30,30-32,32-33 27649.0155668
45 33 1 45-42,42-26,26-21,21-30,30-32,32-33 27747.2394975
45 33 2 45-44,44-1,1-0,0-4,4-2,2-33 37466.0986071
45 33 3 45-42,42-41,41-21,21-30,30-36,36-29,29-3,3-7,7-33 28166.1029009
45 33 4 45-42,42-26,26-21,21-30,30-37,37-32,32-33 27938.5664895
45 33 5 45-42,42-41,41-21,21-30,30-32,32-2,2-33 28048.7923042
10 5 0 10-8,8-1,1-0,0-4,4-5 21576.8143968
10 5 1 10-8,8-1,1-0,0-4,4-2,2-5 22034.6435081
10 5 2 10-43,43-9,9-41,41-21,21-30,30-32,32-2,2-5 66034.5923083
10 5 3 10-8,8-1,1-0,0-4,4-2,2-3,3-5 22622.9033089
10 5 4 10-8,8-1,1-0,0-4,4-2,2-33,33-7,7-3,3-5 22760.0239961
10 5 5 10-8,8-1,1-0,0-4,4-2,2-6,6-3,3-5 22928.3438556
35 23 0 35-34,34-29,29-3,3-23 1646.00524863
35 23 1 35-34,34-29,29-6,6-22,22-24,24-23 1661.79540528
35 23 2 35-36,36-29,29-3,3-23 2012.64021015
35 23 3 35-34,34-32,32-33,33-7,7-3,3-24,24-23 2031.42960784
35 23 4 35-36,36-29,29-6,6-25,25-23 2482.02799961
35 23 5 35-34,34-32,32-2,2-3,3-23 2102.53955889
0 19 0 0-4,4-2,2-32,32-34,34-35,35-36,36-19 7640.03289936
0 19 1 0-4,4-2,2-32,32-37,37-18,18-17,17-19 9154.37186913
0 19 2 0-1,1-39,39-40,40-41,41-21,21-30,30-36,36-19 60427.871142
0 19 3 0-4,4-5,5-3,3-29,29-36,36-19 7769.83188071
0 19 4 0-4,4-5,5-2,2-6,6-29,29-36,36-19 7836.41282471
0 19 5 0-4,4-2,2-33,33-32,32-37,37-36,36-19 7883.6593066
38 0 0 38-47,47-1,1-0 31250.0403164
38 0 1 38-46,46-47,47-1,1-0 31607.9590352
38 0 2 38-46,46-45,45-42,42-41,41-21,21-30,30-32,32-2,2-4,4-0 35439.9010652
38 0 3 38-47,47-44,44-1,1-0 32721.3149013
38 0 4 38-47,47-44,44-10,10-8,8-1,1-0 33250.6448932
38 0 5 38-46,46-45,45-44,44-39,39-1,1-0 34454.2777289
25 13 0 25-6,6-29,29-12,12-13 1982.3559983
25 13 1 25-6,6-29,29-14,14-13 2030.02661098
25 13 2 25-24,24-3,3-29,29-12,12-13 2159.99590763
25 13 3 25-23,23-3,3-29,29-14,14-13 2393.32423998
25 13 4 25-24,24-22,22-6,6-29,29-28,28-12,12-13 2046.7881267
25 13 5 25-24,24-3,3-29,29-14,14-13 2207.66652031
14 41 0 14-29,29-36,36-30,30-21,21-41 25554.1064297
14 41 1 14-29,29-36,36-37,37-30,30-21,21-41 25562.4860681
14 41 2 14-15,15-6,6-2,2-4,4-0,0-1,1-39,39-40,40-41 42350.4796505
14 41 3 14-29,29-32,32-30,30-21,21-26,26-41 25892.4728353
14 41 4 14-13,13-12,12-28,28-34,34-35,35-36,36-30,30-21,21-41 25923.2018727
14 41 5 14-29,29-32,32-30,30-21,21-41 25789.1729301
4 7 0 4-2,2-33,33-7 824.84692126
4 7 1 4-5,5-2,2-33,33-7 890.568752566
4 7 2 4-5,5-3,3-7 893.32551798
4 7 3 4-2,2-3,3-7 953.205158567
4 7 4 4-2,2-32,32-33,33-7 1112.61195741
4 7 5 4-2,2-6,6-3,3-7 1258.6457052
29 9 0 29-3,3-5,5-4,4-0,0-1,1-8,8-9 23703.1173001
29 9 1 29-6,6-3,3-5,5-4,4-0,0-1,1-8,8-9 23703.3063445
29 9 2 29-36,36-30,30-21,21-41,41-9 38016.9979451
29 9 3 29-32,32-2,2-4,4-0,0-1,1-8,8-9 23864.093204
29 9 4 29-6,6-2,2-4,4-0,0-1,1-8,8-9 23703.9764128
29 9 5 29-3,3-2,2-4,4-0,0-1,1-8,8-9 23762.9969407
16 2 0 16-37,37-32,32-2 1590.23215021
16 2 1 16-37,37-32,32-33,33-2 1831.08396288
16 2 2 16-17,17-19,19-36,36-29,29-3,3-2 3199.92575352
16 2 3 16-37,37-36,36-35,35-34,34-29,29-6,6-2 2036.73106891
16 2 4 16-37,37-30,30-32,32-2 1935.54107876
16 2 5 16-37,37-36,36-29,29-6,6-2 1969.08272835
19 15 0 19-36,36-29,29-15 2420.3239381
19 15 1 19-36,36-29,29-14,14-15 2457.05653019
19 15 2 19-17,17-16,16-37,37-32,32-2,2-6,6-15 4003.77655776
19 15 3 19-36,36-35,35-34,34-29,29-15 2487.97227866
19 15 4 19-36,36-29,29-6,6-15 2697.90804178
19 15 5 19-36,36-35,35-34,34-28,28-12,12-13,13-14,14-15 2826.15197316
2 45 0 2-32,32-30,30-21,21-41,41-42,42-45 27728.4780291
2 45 1 2-32,32-30,30-21,21-26,26-42,42-45 27826.7019598
2 45 2 2-4,4-0,0-1,1-44,44-45 37145.784332
2 45 3 2-33,33-32,32-37,37-30,30-21,21-41,41-42,42-45 28160.6568338
2 45 4 2-32,32-34,34-35,35-36,36-30,30-21,21-26,26-42,42-45 28257.8417976
2 45 5 2-3,3-7,7-33,33-32,32-30,30-21,21-41,41-42,42-45 28179.6832516
41 30 0 41-21,21-30 24240.8654089
41 30 1 41-26,26-21,21-30 24344.165314
41 30 2 41-9,9-8,8-1,1-0,0-4,4-2,2-32,32-30 36918.3110172
41 30 3 41-42,42-26,26-21,21-30 25323.4317574
41 30 4 41-40,40-39,39-1,1-0,0-4,4-2,2-32,32-30 41372.2270274
41 30 5 41-40,40-39,39-44,44-45,45-42,42-26,26-21,21-30 33278.9813607
22 40 0 22-6,6-29,29-36,36-30,30-21,21-41,41-40 26808.1532105
22 40 1 22-6,6-29,29-36,36-37,37-30,30-21,21-41,41-40 26816.5328488
22 40 2 22-24,24-3,3-5,5-4,4-0,0-1,1-39,39-40 40431.8553559
22 40 3 22-6,6-3,3-7,7-33,33-32,32-30,30-21,21-26,26-41,41-40 27106.3009529
22 40 4 22-6,6-29,29-34,34-35,35-36,36-30,30-21,21-41,41-40 26875.801551
22 40 5 22-6,6-29,29-32,32-30,30-21,21-26,26-41,41-40 27146.519616
5 32 0 5-2,2-32 605.546358056
5 32 1 5-2,2-33,33-32 846.39817073
5 32 2 5-3,3-7,7-33,33-32 931.150108648
5 32 3 5-4,4-2,2-32 1074.78736674
5 32 4 5-3,3-29,29-32 1335.82984629
5 32 5 5-3,3-6,6-29,29-32 1336.01889072
9 37 0 9-8,8-1,1-0,0-4,4-2,2-32,32-37 23969.3093365
9 37 1 9-8,8-1,1-0,0-4,4-5,5-2,2-32,32-37 24035.0311678
9 37 2 9-41,41-21,21-30,30-37 37381.1940816
9 37 3 9-8,8-1,1-0,0-4,4-5,5-3,3-29,29-36,36-37 24347.300802
9 37 4 9-8,8-1,1-0,0-4,4-2,2-33,33-32,32-37 24210.1611492
9 37 5 9-8,8-1,1-0,0-4,4-2,2-6,6-29,29-36,36-37 24348.1599147
47 16 0 47-46,46-45,45-42,42-41,41-21,21-30,30-37,37-16 29685.8947302
47 16 1 47-1,1-0,0-4,4-2,2-32,32-37,37-16 36929.7489153
47 16 2 47-44,44-39,39-40,40-41,41-21,21-30,30-36,36-19,19-17,17-16 32708.1028439
47 16 3 47-44,44-45,45-42,42-26,26-21,21-30,30-37,37-16 30001.2485893
47 16 4 47-46,46-45,45-42,42-26,26-21,21-30,30-36,36-37,37-16 30026.7061012
47 16 5 47-44,44-45,45-42,42-41,41-21,21-30,30-37,37-16 29903.0246586
34 39 0 34-35,35-36,36-30,30-21,21-41,41-40,40-39 29381.0378753
34 39 1 34-35,35-36,36-37,37-30,30-21,21-41,41-40,40-39 29389.4175136
34 39 2 34-32,32-2,2-4,4-0,0-1,1-39 36663.1943988
34 39 3 34-32,32-30,30-21,21-26,26-42,42-45,45-44,44-39 29891.344157
34 39 4 34-32,32-30,30-21,21-26,26-41,41-42,42-45,45-44,44-39 29896.4201315
34 39 5 34-29,29-32,32-30,30-21,21-41,41-40,40-39 30137.2822865
17 37 0 17-16,16-37 1074.2314541
17 37 1 17-19,19-36,36-37 1674.06716024
17 37 2 17-18,18-37 2112.13606092
17 37 3 17-19,19-36,36-30,30-37 2202.32344248
17 37 4 17-19,19-36,36-35,35-34,34-32,32-37 2838.70605414
17 37 5 17-19,19-36,36-29,29-32,32-37 3129.48093936
37 42 0 37-30,30-21,21-41,41-42 25001.3545781
37 42 1 37-30,30-21,21-26,26-42 25099.5785088
37 42 2 37-32,32-2,2-4,4-0,0-1,1-44,44-45,45-42 40064.2347751
37 42 3 37-36,36-30,30-21,21-41,41-42 25243.9420184
37 42 4 37-32,32-30,30-21,21-26,26-42 26075.6650052
37 42 5 37-30,30-21,21-26,26-41,41-42 25104.6544832
42 39 0 42-45,45-44,44-39 3984.9053844
42 39 1 42-41,41-40,40-39 4954.98663666
42 39 2 42-45,45-46,46-47,47-44,44-39 5680.72522311
42 39 3 42-41,41-9,9-8,8-1,1-39 31254.5318422
42 39 4 42-26,26-41,41-40,40-39 27281.6119777
42 39 5 42-45,45-44,44-1,1-39 33985.2753595
23 11 0 23-3,3-29,29-11 2730.66613942
23 11 1 23-3,3-29,29-12,12-11 2730.89682465
23 11 2 23-24,24-22,22-6,6-29,29-11 2746.45629607
23 11 3 23-25,25-6,6-29,29-12,12-11 3200.28461411
23 11 4 23-24,24-3,3-29,29-11 2922.21223864
23 11 5 23-3,3-6,6-29,29-28,28-12,12-11 2793.63403072
45 26 0 45-42,42-26 13643.9187043
45 26 1 45-42,42-41,41-26 13648.9946788
45 26 2 45-44,44-39,39-40,40-41,41-26 17622.5986578
45 26 3 45-46,46-47,47-1,1-8,8-9,9-41,41-26 43393.5978765
45 26 4 45-42,42-41,41-21,21-26 18719.9478428
45 26 5 45-44,44-39,39-40,40-41,41-21,21-26 22693.5518218
10 12 0 10-8,8-1,1-0,0-4,4-5,5-3,3-29,29-12 23031.7822674
10 12 1 10-8,8-1,1-0,0-4,4-5,5-3,3-6,6-29,29-12 23031.9713118
10 12 2 10-43,43-9,9-41,41-21,21-30,30-36,36-29,29-27,27-12 76224.1050586
10 12 3 10-8,8-1,1-0,0-4,4-2,2-6,6-29,29-28,28-12 23095.1895417
10 12 4 10-8,8-1,1-0,0-4,4-2,2-3,3-29,29-12 23091.661908
10 12 5 10-8,8-1,1-0,0-4,4-5,5-3,3-29,29-14,14-13,13-12 23189.2202511
35 28 0 35-34,34-28 378.10854497
35 28 1 35-34,34-29,29-28 673.666465743
35 28 2 35-36,36-29,29-28 1040.30142726
35 28 3 35-36,36-37,37-32,32-34,34-28 1644.12746489
35 28 4 35-34,34-29,29-12,12-28 1322.55227191
35 28 5 35-36,36-29,29-14,14-13,13-12,12-28 1846.62521711
25 22 0 25-24,24-22 810.737432393
25 22 1 25-23,23-24,24-22 1187.94125129
25 22 2 25-6,6-22 1486.63672049
25 22 3 25-24,24-3,3-6,6-22 1664.46567425
25 22 4 25-23,23-3,3-29,29-6,6-22 2214.13151702
25 22 5 25-6,6-3,3-24,24-22 2239.2918511
1 13 0 1-0,0-4,4-5,5-3,3-29,29-12,12-13 21842.0103086
1 13 1 1-0,0-4,4-5,5-3,3-6,6-29,29-12,12-13 21842.199353
1 13 2 1-39,39-40,40-41,41-21,21-30,30-36,36-29,29-14,14-13 45684.7162025
1 13 3 1-0,0-4,4-2,2-6,6-29,29-14,14-13 21890.540034
1 13 4 1-0,0-4,4-2,2-3,3-29,29-12,12-13 21901.8899492
1 13 5 1-0,0-4,4-2,2-6,6-29,29-28,28-12,12-13 21905.4175829
39 24 0 39-40,40-41,41-21,21-30,30-36,36-29,29-6,6-22,22-24 30417.1479434
39 24 1 39-40,40-41,41-21,21-30,30-32,32-33,33-7,7-3,3-24 30423.2906488
39 24 2 39-1,1-0,0-4,4-5,5-3,3-24 36822.860623
39 24 3 39-44,44-45,45-42,42-41,41-21,21-30,30-37,37-36,36-35,35-34,34-29,29-6,6-22,22-24 30507.4370879
39 24 4 39-40,40-41,41-21,21-30,30-36,36-29,29-3,3-23,23-24 31367.8447273
39 24 5 39-40,40-41,41-26,26-21,21-30,30-32,32-33,33-7,7-3,3-24 30526.5905539
4 14 0 4-5,5-3,3-29,29-14 1533.93985162
4 14 1 4-5,5-3,3-6,6-29,29-14 1534.12889605
4 14 2 4-2,2-6,6-15,15-14 2446.25628234
4 14 3 4-2,2-32,32-29,29-14 1694.91575549
4 14 4 4-2,2-3,3-29,29-14 1593.81949221
4 14 5 4-5,5-2,2-6,6-29,29-14 1600.52079562
29 2 0 29-6,6-2 662.144707302
29 2 1 29-3,3-2 721.165235196
29 2 2 29-6,6-3,3-2 721.354279623
29 2 3 29-32,32-2 822.261498481
29 2 4 29-34,34-32,32-33,33-2 1293.51633679
29 2 5 29-3,3-5,5-2 1119.11470587
19 20 0 19-36,36-30,30-31,31-20 2242.20624082
19 20 1 19-17,17-16,16-37,37-30,30-31,31-20 2724.24564755
19 20 2 19-36,36-35,35-34,34-32,32-20 2770.69876973
19 20 3 19-36,36-37,37-32,32-20 2773.4733643
19 20 4 19-36,36-29,29-32,32-20 3061.47365495
19 20 5 19-17,17-16,16-37,37-32,32-20 3247.13313268
