s t k edges
4 10 0 4-7,7-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 2674.34509787
4 10 1 4-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10 3570.86104956
4 10 2 4-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 3731.29403145
4 10 3 4-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 9415.98918564
4 10 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10 5281.44691163
4 10 5 4-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 2669.93304634
2 6 0 2-3,3-0,0-1,1-6 1271.62974804
2 6 1 2-3,3-15,15-14,14-20,20-6 2332.99073315
2 6 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6 4357.4842594
2 6 3 2-3,3-8,8-5,5-17,17-16,16-6 8972.82049523
2 6 4 2-3,3-8,8-5,5-19,19-20,20-6 4833.86616968
2 6 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6 8396.61991789
5 11 0 5-8,8-13,13-9,9-10,10-11 2632.25103449
5 11 1 5-8,8-3,3-2,2-12,12-11 3184.8782572
5 11 2 5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 3472.72339097
5 11 3 5-17,17-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11 10145.4264974
5 11 4 5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11 4703.03678348
5 11 5 5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 7708.86910594
6 0 0 6-1,1-0 920.63206481
6 0 1 6-20,20-14,14-15,15-3,3-0 2270.48634292
6 0 2 6-20,20-19,19-5,5-8,8-3,3-0 4771.36177946
6 0 3 6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 10553.6100787
6 0 4 6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-0 8334.11552767
6 0 5 6-16,16-17,17-5,5-8,8-3,3-0 8910.316105
4 16 0 4-6,6-16 4434.8961307
4 16 1 4-7,7-6,6-16 4439.30818224
4 16 2 4-6,6-20,20-19,19-18,18-16 4532.08752012
4 16 3 4-6,6-1,1-0,0-3,3-8,8-5,5-17,17-16 6007.73212757
4 16 4 4-7,7-6,6-20,20-19,19-18,18-16 4536.49957166
4 16 5 4-6,6-20,20-19,19-5,5-17,17-16 5396.13323123
7 5 0 7-6,6-20,20-19,19-5 2700.86450918
7 5 1 7-4,4-6,6-20,20-19,19-5 2995.62257873
7 5 2 7-6,6-1,1-0,0-3,3-8,8-5 3312.46340552
7 5 3 7-6,6-16,16-17,17-5 6839.81883473
7 5 4 7-4,4-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 6311.87643389
7 5 5 7-4,4-6,6-16,16-17,17-5 7134.57690428
20 19 0 20-19 663.623151486
20 19 1 20-14,14-15,15-3,3-8,8-5,5-19 3798.05730027
20 19 2 20-6,6-1,1-0,0-3,3-8,8-5,5-19 5028.37069278
20 19 3 20-6,6-16,16-18,18-19 7691.68041088
20 19 4 20-6,6-16,16-17,17-5,5-19 8555.72612199
20 19 5 20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19 5441.35127398
16 19 0 16-18,18-19 2416.7871356
16 19 1 16-17,17-5,5-19 3280.8328467
16 19 2 16-6,6-20,20-19 5938.51642677
16 19 3 16-6,6-1,1-0,0-3,3-15,15-14,14-20,20-19 6837.96045688
16 19 4 16-6,6-1,1-0,0-3,3-8,8-5,5-19 8011.58959044
16 19 5 16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19 7924.33300484
17 18 0 17-16,16-18 2084.10516846
17 18 1 17-5,5-19,19-18 3613.51481384
17 18 2 17-5,5-8,8-3,3-15,15-14,14-20,20-19,19-18 6613.72099826
17 18 3 17-16,16-6,6-20,20-19,19-18 7389.44419582
17 18 4 17-5,5-8,8-3,3-0,0-1,1-6,6-16,16-18 10796.8075364
17 18 5 17-5,5-19,19-20,20-6,6-16,16-18 10185.20864
15 16 0 15-14,14-20,20-19,19-18,18-16 3744.99566326
15 16 1 15-14,14-20,20-19,19-5,5-17,17-16 4609.04137436
15 16 2 15-3,3-8,8-5,5-17,17-16 4952.83050347
15 16 3 15-3,3-0,0-1,1-6,6-16 5509.75192922
15 16 4 15-14,14-20,20-6,6-16 5939.47865146
15 16 5 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 7193.5530334
13 0 0 13-8,8-3,3-0 1743.11133818
13 0 1 13-9,9-10,10-11,11-12,12-2,2-3,3-0 2044.73853964
13 0 2 13-8,8-3,3-15,15-14,14-20,20-6,6-1,1-0 4645.73645291
13 0 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0 9429.50360389
13 0 4 13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-0 4348.72917883
13 0 5 13-8,8-5,5-19,19-18,18-16,16-6,6-1,1-0 10026.9321601
11 16 0 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16 5158.7733929
11 16 1 11-10,10-9,9-13,13-8,8-5,5-17,17-16 5182.34674753
11 16 2 11-12,12-2,2-3,3-8,8-5,5-17,17-16 5734.97397024
11 16 3 11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-16 7595.33078439
11 16 4 11-12,12-2,2-3,3-0,0-1,1-6,6-16 6291.89539599
11 16 5 11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16 5779.77530376
2 1 0 2-3,3-0,0-1 764.932069303
2 1 1 2-3,3-15,15-14,14-20,20-6,6-1 2839.68841188
2 1 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-0,0-1 3850.78658067
2 1 3 2-3,3-8,8-5,5-17,17-16,16-6,6-1 9479.51817396
2 1 4 2-3,3-8,8-5,5-19,19-20,20-6,6-1 5340.56384841
2 1 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-6,6-1 8903.31759663
7 2 0 7-4,4-6,6-1,1-0,0-3,3-2 1727.05485281
7 2 1 7-6,6-20,20-14,14-15,15-3,3-2 2493.65776837
7 2 2 7-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 4518.15129462
7 2 3 7-6,6-20,20-19,19-5,5-8,8-3,3-2 4994.5332049
7 2 4 7-4,4-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2 10658.0375003
7 2 5 7-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8557.28695311
16 10 0 16-17,17-5,5-8,8-13,13-9,9-10 4981.09305494
16 10 1 16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 5360.02708549
16 10 2 16-18,18-19,19-5,5-8,8-13,13-9,9-10 5578.52161117
16 10 3 16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 6493.14908858
16 10 4 16-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10 7394.0770918
16 10 5 16-17,17-5,5-8,8-3,3-2,2-12,12-11,11-10 5936.22766282
19 7 0 19-20,20-6,6-7 1970.12737552
19 7 1 19-20,20-6,6-4,4-7 2264.88544507
19 7 2 19-5,5-8,8-3,3-0,0-1,1-6,6-7 4043.20053919
19 7 3 19-18,18-16,16-6,6-7 6706.51025729
19 7 4 19-18,18-16,16-6,6-4,4-7 7001.26832684
19 7 5 19-5,5-17,17-16,16-6,6-7 7570.55596839
17 11 0 17-5,5-8,8-13,13-9,9-10,10-11 4623.22384658
17 11 1 17-5,5-8,8-3,3-2,2-12,12-11 5175.85106928
17 11 2 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 5717.89629386
17 11 3 17-16,16-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10,10-11 8154.45368534
17 11 4 17-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 5463.69620305
17 11 5 17-16,16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11 6338.89820471
20 0 0 20-14,14-15,15-3,3-0 1124.64915411
20 0 1 20-6,6-1,1-0 2066.46925362
20 0 2 20-19,19-5,5-8,8-3,3-0 3625.52459064
20 0 3 20-19,19-18,18-16,16-6,6-1,1-0 8130.09843837
20 0 4 20-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0 11699.4472675
20 0 5 20-19,19-5,5-17,17-16,16-6,6-1,1-0 8994.14414947
18 16 0 18-16 1524.98226751
18 16 1 18-19,19-5,5-17,17-16 4172.63771479
18 16 2 18-19,19-20,20-6,6-16 6830.32129486
18 16 3 18-19,19-20,20-14,14-15,15-3,3-0,0-1,1-6,6-16 7729.76532497
18 16 4 18-19,19-5,5-8,8-3,3-0,0-1,1-6,6-16 8903.39445853
18 16 5 18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16 8816.13787293
8 6 0 8-3,3-0,0-1,1-6 1992.91001686
8 6 1 8-3,3-15,15-14,14-20,20-6 3054.27100197
8 6 2 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6 3636.20399058
8 6 3 8-5,5-17,17-16,16-6 7838.03815295
8 6 4 8-5,5-19,19-20,20-6 3699.0838274
8 6 5 8-5,5-19,19-18,18-16,16-6 8435.46670918
9 7 0 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-4,4-7 3114.59910024
9 7 1 9-13,13-8,8-3,3-0,0-1,1-6,6-7 3130.60704719
9 7 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-7 3881.2020158
9 7 3 9-13,13-8,8-5,5-17,17-16,16-6,6-7 8975.73518328
9 7 4 9-13,13-8,8-5,5-19,19-20,20-6,6-4,4-7 5131.53892728
9 7 5 9-13,13-8,8-3,3-15,15-14,14-20,20-6,6-7 4191.9680323
10 4 0 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-7,7-4 2674.34509787
10 4 1 10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-4 3570.86104956
10 4 2 10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-4 3731.29403145
10 4 3 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-4 9415.98918564
10 4 4 10-9,9-13,13-8,8-5,5-19,19-20,20-6,6-7,7-4 5281.44691163
10 4 5 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-4 2669.93304634
11 9 0 11-10,10-9 496.334685946
11 9 1 11-12,12-2,2-3,3-8,8-13,13-9 3003.02189887
11 9 2 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9 5608.63973952
11 9 3 11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9 10977.9074576
11 9 4 11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9 6838.95313203
11 9 5 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 9844.78545449
0 18 0 0-3,3-15,15-14,14-20,20-19,19-18 2680.07717369
0 18 1 0-1,1-6,6-20,20-19,19-18 3621.8972732
0 18 2 0-3,3-8,8-5,5-17,17-16,16-18 6306.24228604
0 18 3 0-1,1-6,6-16,16-18 6574.67041879
0 18 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 5497.00028096
0 18 5 0-3,3-8,8-5,5-19,19-18 3853.70630725
14 6 0 14-15,15-3,3-0,0-1,1-6 1527.43644438
14 6 1 14-20,20-6 1663.68196335
14 6 2 14-20,20-19,19-5,5-8,8-3,3-0,0-1,1-6 5064.00142999
14 6 3 14-20,20-19,19-18,18-16,16-6 7727.3111481
14 6 4 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6 10871.9211653
14 6 5 14-20,20-19,19-5,5-17,17-16,16-6 8591.3568592
12 18 0 12-2,2-3,3-15,15-14,14-20,20-19,19-18 2966.84177215
12 18 1 12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 4921.7423895
12 18 2 12-2,2-3,3-8,8-5,5-17,17-16,16-18 6593.0068845
12 18 3 12-2,2-3,3-0,0-1,1-6,6-16,16-18 7149.92831025
12 18 4 12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18 7374.27836828
12 18 5 12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-18 4197.15516467
1 19 0 1-0,0-3,3-15,15-14,14-20,20-19 2202.20669167
1 19 1 1-6,6-20,20-19 2316.15801903
1 19 2 1-0,0-3,3-8,8-5,5-19 3375.83582523
1 19 3 1-6,6-16,16-18,18-19 7052.54090081
1 19 4 1-6,6-16,16-17,17-5,5-19 7916.58661191
1 19 5 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19 5019.12979894
15 7 0 15-3,3-0,0-1,1-6,6-7 1541.36287797
15 7 1 15-3,3-0,0-1,1-6,6-4,4-7 1836.12094752
15 7 2 15-14,14-20,20-6,6-7 1971.0896002
15 7 3 15-14,14-20,20-19,19-18,18-16,16-6,6-7 8034.71878495
15 7 4 15-3,3-8,8-5,5-19,19-20,20-6,6-4,4-7 5398.35736916
15 7 5 15-14,14-20,20-6,6-4,4-7 2265.84766975
13 19 0 13-8,8-5,5-19 2560.45687323
13 19 1 13-8,8-3,3-15,15-14,14-20,20-19 3242.89035078
13 19 2 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19 3544.51755223
13 19 3 13-8,8-5,5-17,17-16,16-18,18-19 6796.6025882
13 19 4 13-8,8-3,3-0,0-1,1-6,6-20,20-19 4473.20374329
13 19 5 13-9,9-10,10-11,11-12,12-2,2-3,3-8,8-5,5-19 4718.14668579
0 8 0 0-3,3-8 1072.27795205
0 8 1 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 2715.57192577
0 8 2 0-1,1-6,6-20,20-14,14-15,15-3,3-8 3974.90306678
0 8 3 0-1,1-6,6-16,16-17,17-5,5-8 8758.67021776
0 8 4 0-3,3-15,15-14,14-20,20-19,19-5,5-8 3677.8957927
0 8 5 0-1,1-6,6-16,16-18,18-19,19-5,5-8 9356.09877399
3 5 0 3-8,8-5 2086.91765899
3 5 1 3-15,15-14,14-20,20-19,19-5 2374.76279276
3 5 2 3-0,0-1,1-6,6-20,20-19,19-5 3605.07618527
3 5 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5 3730.2116327
3 5 4 3-0,0-1,1-6,6-16,16-17,17-5 7744.03051082
3 5 5 3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5 6610.90850773
4 6 0 4-6 305.840044227
4 6 1 4-7,7-6 310.252095762
5 7 0 5-19,19-20,20-6,6-7 2700.86450918
5 7 1 5-19,19-20,20-6,6-4,4-7 2995.62257873
5 7 2 5-8,8-3,3-0,0-1,1-6,6-7 3312.46340552
5 7 3 5-17,17-16,16-6,6-7 6839.81883473
5 7 4 5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-6,6-4,4-7 6311.87643389
5 7 5 5-17,17-16,16-6,6-4,4-7 7134.57690428
16 1 0 16-18,18-19,19-20,20-14,14-15,15-3,3-0,0-1 4618.99382727
16 1 1 16-6,6-1 4635.75376521
16 1 2 16-18,18-19,19-20,20-6,6-1 4732.94515463
16 1 3 16-17,17-5,5-8,8-3,3-0,0-1 5195.19440461
16 1 4 16-17,17-5,5-19,19-20,20-6,6-1 5596.99086573
16 1 5 16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 6838.48837832
6 20 0 6-20 1145.83718881
6 20 1 6-1,1-0,0-3,3-15,15-14,14-20 2045.28121892
6 20 2 6-1,1-0,0-3,3-8,8-5,5-19,19-20 4546.15665545
6 20 3 6-16,16-18,18-19,19-20 7209.46637356
6 20 4 6-16,16-17,17-5,5-19,19-20 8073.51208466
6 20 5 6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20 11389.7659398
19 12 0 19-20,20-14,14-15,15-3,3-2,2-12 2075.03690406
19 12 1 19-5,5-8,8-3,3-2,2-12 3248.66603762
19 12 2 19-5,5-8,8-13,13-9,9-10,10-11,11-12 4029.9375214
19 12 3 19-18,18-16,16-6,6-1,1-0,0-3,3-2,2-12 8041.73317835
19 12 4 19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 8266.08323638
19 12 5 19-20,20-6,6-1,1-0,0-3,3-2,2-12 3305.35029657
17 12 0 17-5,5-8,8-3,3-2,2-12 4508.90171604
17 12 1 17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 5050.94694061
17 12 2 17-5,5-8,8-13,13-9,9-10,10-11,11-12 5290.17319982
17 12 3 17-16,16-6,6-1,1-0,0-3,3-2,2-12 6184.0689437
17 12 4 17-16,16-18,18-19,19-5,5-8,8-13,13-9,9-10,10-11,11-12 7005.84755796
17 12 5 17-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12 4796.74684981
7 17 0 7-6,6-20,20-19,19-5,5-17 4691.83732126
7 17 1 7-6,6-16,16-17 4848.84602265
7 17 2 7-4,4-6,6-20,20-19,19-5,5-17 4986.59539082
7 17 3 7-4,4-6,6-16,16-17 5143.6040922
7 17 4 7-6,6-1,1-0,0-3,3-8,8-5,5-17 5303.43621761
7 17 5 7-6,6-20,20-19,19-18,18-16,16-17 4946.03741207
20 15 0 20-14,14-15 664.585376173
20 15 1 20-6,6-1,1-0,0-3,3-15 2526.53303156
20 15 2 20-19,19-5,5-8,8-3,3-15 3797.09507558
20 15 3 20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15 9676.53476426
20 15 4 20-6,6-16,16-17,17-5,5-8,8-3,3-15 10227.7237788
20 15 5 20-19,19-18,18-16,16-6,6-1,1-0,0-3,3-15 8590.16221631
18 11 0 18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11 3633.7911254
18 11 1 18-19,19-5,5-8,8-13,13-9,9-10,10-11 4254.79303625
18 11 2 18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11 6707.32901504
18 11 3 18-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11 7816.8776635
18 11 4 18-19,19-5,5-8,8-3,3-2,2-12,12-11 4807.42025896
18 11 5 18-16,16-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11 8878.23864861
8 13 0 8-13 670.833386129
8 13 1 8-3,3-2,2-12,12-11,11-10,10-9,9-13 2828.52319869
8 13 2 8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 5434.14103933
8 13 3 8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 10803.4087574
8 13 4 8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 6664.45443185
8 13 5 8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13 9670.28675431
9 8 0 9-13,13-8 977.029995107
9 8 1 9-10,10-11,11-12,12-2,2-3,3-8 2522.32658971
9 8 2 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8 5127.94443036
9 8 3 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8 10497.2121484
9 8 4 9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8 6358.25782287
9 8 5 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 9364.09014533
10 15 0 10-11,11-12,12-2,2-3,3-15 1615.03142223
10 15 1 10-9,9-13,13-8,8-3,3-15 2515.95942546
10 15 2 10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-14,14-15 4174.51556709
10 15 3 10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15 4489.94300323
10 15 4 10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15 8726.0887182
10 15 5 10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-15 10490.8449842
8 19 0 8-5,5-19 1889.6234871
8 19 1 8-3,3-15,15-14,14-20,20-19 2572.05696465
8 19 2 8-3,3-0,0-1,1-6,6-20,20-19 3802.37035716
8 19 3 8-5,5-17,17-16,16-18,18-19 6125.76920208
8 19 4 8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19 4215.35093836
8 19 5 8-3,3-0,0-1,1-6,6-16,16-18,18-19 8538.75323894
11 14 0 11-12,12-2,2-3,3-15,15-14 1560.51833128
11 14 1 11-10,10-9,9-13,13-8,8-3,3-15,15-14 2863.95371967
11 14 2 11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-14 3826.52127287
11 14 3 11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14 4544.45609418
11 14 4 11-12,12-2,2-3,3-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 9333.22903186
11 14 5 11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-6,6-20,20-14 10975.0847974
9 18 0 9-13,13-8,8-5,5-19,19-18 3758.4583503
9 18 1 9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18 4130.12581135
9 18 2 9-13,13-8,8-5,5-17,17-16,16-18 6210.99432909
9 18 3 9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-18 8623.97836595
9 18 4 9-10,10-11,11-12,12-2,2-3,3-8,8-5,5-19,19-18 5303.75494491
9 18 5 9-13,13-8,8-3,3-15,15-14,14-20,20-19,19-18 4440.89182785
14 9 0 14-15,15-3,3-2,2-12,12-11,11-10,10-9 2056.85301722
14 9 1 14-15,15-3,3-8,8-13,13-9 2367.61903373
14 9 2 14-20,20-19,19-5,5-8,8-13,13-9 4048.12140824
14 9 3 14-20,20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 4322.85595882
14 9 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 8284.26712321
14 9 5 14-20,20-6,6-1,1-0,0-3,3-8,8-13,13-9 4633.62197532
12 9 0 12-11,11-10,10-9 1163.28403919
12 9 1 12-2,2-3,3-8,8-13,13-9 2336.07254562
12 9 2 12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9 4941.69038627
12 9 3 12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9 10310.9581043
12 9 4 12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9 6172.00377878
12 9 5 12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 9177.83610124
1 20 0 1-0,0-3,3-15,15-14,14-20 1538.58354019
1 20 1 1-6,6-20 1652.53486755
1 20 2 1-0,0-3,3-8,8-5,5-19,19-20 4039.45897672
1 20 3 1-6,6-16,16-18,18-19,19-20 7716.16405229
1 20 4 1-6,6-16,16-17,17-5,5-19,19-20 8580.20976339
1 20 5 1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20 5682.75295043
15 12 0 15-3,3-2,2-12 746.8283764
15 12 1 15-14,14-20,20-6,6-1,1-0,0-3,3-2,2-12 3306.31252126
15 12 2 15-3,3-8,8-13,13-9,9-10,10-11,11-12 3384.16247129
15 12 3 15-14,14-20,20-19,19-5,5-8,8-3,3-2,2-12 4576.87456528
15 12 4 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12 9594.29176403
15 12 5 15-14,14-20,20-19,19-18,18-16,16-6,6-1,1-0,0-3,3-2,2-12 9369.94170601
13 12 0 13-9,9-10,10-11,11-12 1469.48064817
13 12 1 13-8,8-3,3-2,2-12 2029.87593664
13 12 2 13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-2,2-12 4635.49377729
13 12 3 13-8,8-5,5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12 10004.7614954
13 12 4 13-8,8-5,5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12 5865.8071698
13 12 5 13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2,2-12 8871.63949226
2 19 0 2-3,3-15,15-14,14-20,20-19 1850.77669582
2 19 1 2-3,3-8,8-5,5-19 3024.40582938
2 19 2 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19 4254.19772964
2 19 3 2-3,3-0,0-1,1-6,6-16,16-18,18-19 7817.47297011
2 19 4 2-3,3-0,0-1,1-6,6-20,20-19 3081.09008834
2 19 5 2-3,3-8,8-5,5-17,17-16,16-18,18-19 7260.55154435
0 15 0 0-3,3-15 460.063777939
0 15 1 0-1,1-6,6-20,20-14,14-15 2731.05462979
0 15 2 0-3,3-8,8-5,5-19,19-20,20-14,14-15 4290.10996682
0 15 3 0-1,1-6,6-16,16-17,17-5,5-8,8-3,3-15 10002.5186547
0 15 4 0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15 5933.40394053
0 15 5 0-1,1-6,6-16,16-18,18-19,19-20,20-14,14-15 8794.68381454
3 10 0 3-2,2-12,12-11,11-10 1299.2142908
3 10 1 3-8,8-13,13-9,9-10 2200.14229402
3 10 2 3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9,9-10 4805.76013467
3 10 3 3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 10175.0278527
3 10 4 3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10 6036.07352718
3 10 5 3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9,9-10 9041.90584964
1 14 0 1-0,0-3,3-15,15-14 1020.73876565
1 14 1 1-6,6-20,20-14 2170.37964209
1 14 2 1-0,0-3,3-8,8-5,5-19,19-20,20-14 4557.30375126
1 14 3 1-6,6-16,16-18,18-19,19-20,20-14 8234.00882683
1 14 4 1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14 11378.618844
1 14 5 1-6,6-16,16-17,17-5,5-19,19-20,20-14 9098.05453794
4 13 0 4-7,7-6,6-1,1-0,0-3,3-8,8-13 2973.99549875
4 13 1 4-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13 3271.21064867
4 13 2 4-6,6-20,20-14,14-15,15-3,3-8,8-13 4030.94443233
4 13 3 4-6,6-16,16-17,17-5,5-8,8-13 8814.71158331
4 13 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13 4680.16930929
4 13 5 4-6,6-20,20-19,19-5,5-8,8-13 4675.75725776
2 13 0 2-12,12-11,11-10,10-9,9-13 1693.74085641
2 13 1 2-3,3-8,8-13 1805.61572841
2 13 2 2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13 4411.23356905
2 13 3 2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13 9780.50128712
2 13 4 2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13 5641.54696157
2 13 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 8647.37928403
5 0 0 5-8,8-3,3-0 2231.16430549
5 0 1 5-19,19-20,20-14,14-15,15-3,3-0 2519.00943926
